layer,head,calibration_best,calibration_margin,validation_budget_full_fraction,supported,assigned_policy,assigned_label,min_validation_advantage,min_bootstrap_lower,max_q_value
20,8,recent,3.5266244676088494,1.0,True,recent,20,3.432697270198602,3.252803081372765,5.530711024294834e-13
20,9,recent,1.8404270133570542,1.0,True,recent,20,1.8066215202255724,1.723877127670925,5.530711024294834e-13
20,10,recent,0.6288110782548957,1.0,True,recent,20,0.5977078132540393,0.5002017915341262,5.530711024294834e-13
20,11,recent,4.025852547526818,1.0,True,recent,20,3.994171725511544,3.6963517400853054,5.530711024294834e-13
21,0,recent,3.8293126604103946,1.0,True,recent,20,3.672335497485441,3.5035708031366224,5.530711024294834e-13
21,1,recent,2.7881898466862296,1.0,True,recent,20,2.760516984596306,2.6325489964579534,5.530711024294834e-13
21,2,recent,1.5906973060222978,1.0,True,recent,20,1.4782937763625386,1.348323627169599,5.530711024294834e-13
21,3,recent,1.94776269860475,1.0,True,recent,20,1.9066226751914432,1.7612661449838836,5.530711024294834e-13
21,4,recent,1.6043868785497195,1.0,True,recent,20,1.5516450641969497,1.3568453518748056,5.530711024294834e-13
21,5,recent,0.7239446548746207,1.0,True,recent,20,0.8306123528806973,0.7734279185859692,5.530711024294834e-13
21,6,recent,1.7458914576182782,1.0,True,recent,20,1.7414153543379234,1.6117795481368793,5.530711024294834e-13
21,7,recent,2.6878043826409455,1.0,True,recent,20,2.612320806841929,2.382887179635824,5.530711024294834e-13
21,8,recent,6.75821236228382,1.0,True,recent,20,6.903072342961542,6.765832748984813,5.530711024294834e-13
21,9,recent,1.1710478305170966,1.0,True,recent,20,1.3857817889429613,1.1391827297562067,5.530711024294834e-13
21,10,recent,3.3227619116338385,1.0,True,recent,20,3.3137476805914874,3.134260306921129,5.530711024294834e-13
21,11,recent,3.8701042104837136,1.0,True,recent,20,3.846143698619287,3.648625662063168,5.530711024294834e-13
22,0,recent,1.1391919710815466,1.0,True,recent,20,1.077702589504692,0.9733919627889369,5.530711024294834e-13
22,1,recent,1.7842815820885445,1.0,True,recent,20,1.7116449650453698,1.5833219045089562,5.530711024294834e-13
22,2,recent,2.2964282494022954,1.0,True,recent,20,2.151708462779893,2.0156662244114854,5.530711024294834e-13
22,3,recent,2.7301281324933155,1.0,True,recent,20,2.4891058696724735,2.2560712749631775,5.530711024294834e-13
22,4,recent,1.5147284699934649,1.0,True,recent,20,1.4619367790491435,1.308431900212334,5.530711024294834e-13
22,5,recent,3.028407499689647,1.0,True,recent,20,2.8485279208809375,2.5527940063070944,5.530711024294834e-13
22,6,recent,0.9929568680011682,1.0,True,recent,20,0.9100073903123262,0.6934617368312016,4.335397785778419e-10
22,7,recent,1.0451327622882536,1.0,True,recent,20,1.005531008245044,0.8861534333080923,5.530711024294834e-13
22,8,recent,3.674474528103514,1.0,True,recent,20,3.4428468389774904,3.1922306431608676,5.530711024294834e-13
22,9,recent,0.2986482020547694,1.0,True,recent,20,0.2830759563913696,0.21384224361363666,4.225997085206233e-07
22,10,recent,2.3871983417169043,1.0,True,recent,20,2.245895236467151,2.0526290818174764,5.530711024294834e-13
22,11,recent,2.039940162449639,1.0,True,recent,20,2.0518519523913374,1.9538211258487803,5.530711024294834e-13
23,0,recent,2.0165464794191426,1.0,True,recent,20,2.005787895924048,1.9253485110947197,5.530711024294834e-13
23,1,recent,4.1579022244555475,1.0,True,recent,20,4.062110317976241,3.800780027895932,5.530711024294834e-13
23,2,coverage,0.23653228201179344,1.0,True,coverage,21,0.22988184041092566,0.1521007357507714,5.553404737572025e-08
23,3,recent,2.4187053939370387,1.0,True,recent,20,2.2342794210801733,2.048969306920692,5.530711024294834e-13
23,4,recent,1.8835138258322064,1.0,True,recent,20,1.779237685781775,1.6486403989337175,5.530711024294834e-13
23,5,recent,1.88303620926818,1.0,True,recent,20,1.685724320081101,1.4338072535555149,5.530711024294834e-13
23,6,recent,1.0919089691228137,1.0,True,recent,20,1.006894749762059,0.8286441852958067,4.335397785778419e-10
23,7,recent,2.4718802343837956,1.0,True,recent,20,2.3881205051195735,2.238598798216263,5.530711024294834e-13
23,8,recent,1.4325539963461997,1.0,True,recent,20,1.442525231993182,1.3549319647427491,5.530711024294834e-13
23,9,recent,3.1253916316120187,1.0,True,recent,20,2.9612771780779066,2.64396782832943,5.530711024294834e-13
23,10,recent,3.6329475507731157,1.0,True,recent,20,3.4522544914433064,2.915916985479028,5.530711024294834e-13
23,11,recent,3.0416076643496304,1.0,True,recent,20,2.748780819603617,2.474977888947916,5.530711024294834e-13
24,0,recent,3.0627709476825413,1.0,True,recent,20,2.8781659308798004,2.647098283942057,5.530711024294834e-13
24,1,recent,3.134131736841675,1.0,True,recent,20,2.9910180249035743,2.8291075211970567,5.530711024294834e-13
24,2,recent,2.8274431873945627,1.0,True,recent,20,2.9147068357914367,2.7298144761909726,5.530711024294834e-13
24,3,recent,0.4170789965354369,1.0,True,recent,20,0.4752499027472385,0.37413520528593014,5.750779364905434e-09
24,4,recent,0.8694171336915311,1.0,True,recent,20,0.875825676883468,0.8101247213844881,5.530711024294834e-13
24,5,recent,2.7993385193709046,1.0,True,recent,20,2.691505220644159,2.508206190816692,5.530711024294834e-13
24,6,recent,3.053696122477731,1.0,True,recent,20,2.994117642502372,2.6367835465731533,5.530711024294834e-13
24,7,recent,3.982402744441754,1.0,True,recent,20,3.7629514562309927,3.3731724575325694,5.530711024294834e-13
24,8,recent,2.5348895456394485,1.0,True,recent,20,2.310757760830914,2.0448671091892985,2.1897388361157125e-11
24,9,recent,1.661434304963208,1.0,True,recent,20,1.644590505429053,1.5119133770736148,5.530711024294834e-13
24,10,recent,2.0889786110098916,1.0,True,recent,20,1.9110727732183166,1.6321052848812543,2.1897388361157125e-11
24,11,recent,3.667324591048808,1.0,True,recent,20,3.448608362207052,3.037522441898083,5.530711024294834e-13
25,0,recent,1.5556667188676352,1.0,True,recent,20,1.550692573599613,1.4219894393763046,5.530711024294834e-13
25,1,recent,2.6354897800508756,1.0,True,recent,20,2.5819280129443074,2.396561284917388,5.530711024294834e-13
25,2,recent,2.6982393759634933,1.0,True,recent,20,2.457839393088073,2.2647123892853007,5.530711024294834e-13
25,3,recent,2.2543957588729917,1.0,True,recent,20,2.2036026325231632,2.040867766941393,5.530711024294834e-13
25,4,recent,1.720368498287331,1.0,True,recent,20,1.6722539793202824,1.501322698425065,5.530711024294834e-13
25,5,recent,0.6379816011293644,1.0,True,recent,20,0.6502255352426666,0.5804684431812743,5.530711024294834e-13
25,6,recent,2.674457927480379,1.0,True,recent,20,2.456546439662414,2.222607828387481,5.530711024294834e-13
25,7,recent,1.8247231957481187,1.0,True,recent,20,1.4431517817289816,1.1047871475439945,4.335397785778419e-10
25,8,recent,1.8733836111409645,1.0,True,recent,20,1.8198360158075384,1.6085088832423031,5.530711024294834e-13
25,9,recent,1.6145721019014054,1.0,True,recent,20,1.4700736430855121,1.3384841411689592,5.530711024294834e-13
25,10,recent,0.9654477802053694,1.0,True,recent,20,0.9480966586167074,0.8596196730914222,5.530711024294834e-13
25,11,recent,2.3740175848537897,1.0,True,recent,20,2.329191346050163,2.1414428415371782,5.530711024294834e-13
26,0,recent,0.5062204895221898,1.0,True,recent,20,0.5502172596666332,0.47723779210120193,5.530711024294834e-13
26,1,recent,2.242725858826949,1.0,True,recent,20,2.144504699031808,1.9617229499728983,5.530711024294834e-13
26,2,recent,3.3927842554085528,1.0,True,recent,20,3.1559914610111557,2.8370628519782453,5.530711024294834e-13
26,3,recent,0.721902129649064,1.0,True,recent,20,0.69338273510752,0.6002809459676659,5.530711024294834e-13
26,4,recent,1.754599985725969,1.0,True,recent,20,1.6747251945731643,1.5763576552589624,5.530711024294834e-13
26,5,recent,2.0653159382973376,1.0,True,recent,20,2.0193459797031026,1.8253743082300766,5.530711024294834e-13
26,6,recent,2.2724496638003644,1.0,True,recent,20,2.1839314869690765,1.9990657785113342,5.530711024294834e-13
26,7,recent,2.314668564365702,1.0,True,recent,20,2.3649739733148554,2.2411716980317777,5.530711024294834e-13
26,8,recent,3.6858483455809536,1.0,True,recent,20,3.4678703324514726,3.125098321021372,5.530711024294834e-13
26,9,recent,2.2826679257939984,1.0,True,recent,20,2.2092614467759777,1.9659334816370486,5.530711024294834e-13
26,10,recent,2.8736065753466917,1.0,True,recent,20,3.0473885373062637,2.7100055344764575,5.530711024294834e-13
26,11,recent,1.2443540840895215,1.0,True,recent,20,1.1501779869897382,0.9899594354837665,5.530711024294834e-13
27,0,recent,0.41782835103790417,1.0,True,recent,20,0.3816063298719784,0.25009373554244524,0.00022945049593911215
27,1,recent,1.6549592800554662,1.0,True,recent,20,1.7575210974496989,1.6688950800617877,5.530711024294834e-13
27,2,recent,4.042518387651846,1.0,True,recent,20,3.775126299244637,3.434139206821646,5.530711024294834e-13
27,3,recent,3.194672997753359,1.0,True,recent,20,3.0924815238352137,2.9035026869645293,5.530711024294834e-13
27,4,recent,0.7731911356886378,1.0,True,recent,20,0.8332676533605352,0.7415414903565662,5.530711024294834e-13
27,5,recent,0.5432097569398948,1.0,True,recent,20,0.5489698942254589,0.4645958952309615,2.1897388361157125e-11
27,6,recent,3.2250665492507267,1.0,True,recent,20,3.0690507556064017,2.915782142308775,5.530711024294834e-13
27,7,recent,0.5628205365139411,1.0,True,recent,20,0.6979829248005563,0.5676646410923294,4.335397785778419e-10
27,8,recent,2.2903097030797777,1.0,True,recent,20,2.152194094638738,1.9726960089111596,5.530711024294834e-13
27,9,recent,2.893102415018289,1.0,True,recent,20,2.9825214961295505,2.7980129858769747,5.530711024294834e-13
27,10,recent,1.5269581529386418,1.0,True,recent,20,1.4526957870826827,1.2996397523766572,5.530711024294834e-13
27,11,recent,2.634349881772442,1.0,True,recent,20,2.5910214133425287,2.3770005877953406,5.530711024294834e-13
28,0,recent,11.457725291489172,1.0,True,recent,20,10.832814144743207,10.404688723636683,5.530711024294834e-13
28,1,recent,6.799570398910798,1.0,True,recent,20,6.682643162071082,6.458654959851946,5.530711024294834e-13
28,2,recent,4.063272336535491,1.0,True,recent,20,3.9497784095286548,3.375967168361491,5.530711024294834e-13
28,3,recent,1.6098570979603593,1.0,True,recent,20,1.6068536678684024,1.5095767028770415,5.530711024294834e-13
28,4,recent,2.266730579664727,1.0,True,recent,20,2.3562825098236937,2.23218845813238,5.530711024294834e-13
28,5,recent,2.1331574026884983,1.0,True,recent,20,1.9489727649300737,1.731071273535161,5.530711024294834e-13
28,6,recent,2.090169054770998,1.0,True,recent,20,2.1145331716068183,1.8626569585966117,5.530711024294834e-13
28,7,episode,0.02959823721787469,0.7926829268292683,False,recent,20,-0.17295075605377155,-0.2947709703352479,0.971557441326127
28,8,recent,1.1082599935567838,1.0,True,recent,20,1.1421721961805384,1.0219379890219304,5.530711024294834e-13
28,9,recent,2.222187746102078,1.0,True,recent,20,2.2747074040225113,2.089583692888648,5.530711024294834e-13
28,10,recent,3.7810966903397407,1.0,True,recent,20,3.932933073330451,3.781190044352265,5.530711024294834e-13
28,11,recent,1.111843417685698,1.0,True,recent,20,1.05052745291101,0.923145291109121,2.1897388361157125e-11
29,0,recent,6.7822899386187405,1.0,True,recent,20,6.766258879847525,6.274827516524732,5.530711024294834e-13
29,1,recent,1.318250337469673,1.0,True,recent,20,1.276611897159518,1.194287338566763,5.530711024294834e-13
29,2,recent,0.14792998783090816,1.0,True,recent,20,0.2039565616064111,0.05791908222495549,0.014241287498062492
29,3,recent,3.4454462605791627,1.0,True,recent,20,3.0956907039873927,2.842649383631246,5.530711024294834e-13
29,4,recent,3.173383228849125,1.0,True,recent,20,3.0349572024457725,2.904630950361493,5.530711024294834e-13
29,5,recent,2.029163695537008,1.0,True,recent,20,2.0906161019932945,1.896423030346921,5.530711024294834e-13
29,6,recent,1.3311349188876802,1.0,True,recent,20,1.3429725601871914,1.21949978278234,5.530711024294834e-13
29,7,recent,0.1504217157053498,1.0,False,recent,20,0.16104450219614524,0.07868631957895808,0.0022724697465777233
29,8,recent,2.2075330191119598,1.0,True,recent,20,2.2481124765536125,2.032060207046351,5.530711024294834e-13
29,9,coverage,0.3038659368871812,1.0,False,recent,20,-0.3448620296228573,-1.4965213515883422,0.626738018599067
29,10,recent,0.26808651938739914,1.0,True,recent,20,0.2722871241202601,0.21323621947716864,5.553404737572025e-08
29,11,recent,3.0067156940145026,1.0,True,recent,20,3.0156945974631704,2.6587572415195724,5.530711024294834e-13
