candidate,control,window,metric,mean_delta,median_delta,win_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
retrieval_horizon_top10,sf_native,full,visual_quality,0.009353319331382705,0.009925908207893408,0.65625,0.000749277306534329,0.018600959559545556,0.055092082591727376,0.2754604129586369,development_primary_sf_efficacy
retrieval_horizon_top10,sf_native,full,dynamic_degree,0.0,0.0,0.0,0.0,0.0,1.0,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,quality_without_dynamic_degree,-0.03085626982700518,-0.24160448362260212,0.3125,-0.37076902744766516,0.3907319608500329,0.9899691964965314,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,official_quality_score,-0.03085626982700518,-0.24160448362260212,0.3125,-0.38466622396114325,0.3955993770615509,0.9899691964965314,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,identity_background,3.013876721864872e-05,-0.0003613406751034609,0.46875,-0.001104819867580547,0.0013831924197904159,0.7016925520729274,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,temporal_mechanics,-0.00026627391487101665,-0.000953897967181927,0.40625,-0.0025490214859190704,0.002735854406391491,0.8923364251386374,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,semantic_alignment,-0.0019376186653971674,-0.0031208485364914162,0.34375,-0.006149863641476264,0.003183625204255808,0.9749487701337785,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,visual_quality,-0.00014885140210388684,-0.0022125070691108584,0.46875,-0.0058846768513942625,0.0060478951579270536,0.7016925520729274,,descriptive_context
retrieval_horizon_top10,retrieval_all_recent,full,dynamic_degree,0.0,0.0,0.0,0.0,0.0,1.0,,descriptive_context
retrieval_horizon_top10,retrieval_static_top10,full,quality_without_dynamic_degree,0.04927281713017839,0.03650532731160894,0.53125,-0.2758132846827008,0.40256389979294716,0.4300250329542905,0.7861723683389097,development_secondary_mechanism
retrieval_horizon_top10,retrieval_static_top10,full,official_quality_score,0.04927281713017839,0.03650532731160894,0.53125,-0.27991891728224455,0.40087308274314787,0.4300250329542905,,descriptive_context
retrieval_horizon_top10,retrieval_static_top10,full,identity_background,0.0008101349187169052,0.0010058052825163144,0.59375,-0.00033804017770638423,0.00201644884912738,0.18854279373772442,0.7541711749508977,development_secondary_mechanism
retrieval_horizon_top10,retrieval_static_top10,full,temporal_mechanics,-0.0004835281755816087,0.00010966110225146819,0.53125,-0.0024950657877754897,0.0017291155632567455,0.4300250329542905,0.7861723683389097,development_secondary_mechanism
retrieval_horizon_top10,retrieval_static_top10,full,semantic_alignment,-0.001322984633346401,-0.0009948109587033793,0.4375,-0.004946834115544341,0.002306558353205526,0.8114572062622756,0.8772510337970547,development_secondary_mechanism
retrieval_horizon_top10,retrieval_static_top10,full,visual_quality,0.0020547428913414295,-0.0004119460185368906,0.5,-0.0034042102013714763,0.007991373168583945,0.5699749670457095,0.7861723683389097,development_secondary_mechanism
retrieval_horizon_top10,retrieval_static_top10,full,dynamic_degree,0.0,0.0,0.0,0.0,0.0,1.0,,descriptive_context
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,quality_without_dynamic_degree,0.06334031901861437,0.1306638663829247,0.5625,-0.13646854528970023,0.26269058961282116,0.29830744792707264,0.7861723683389097,development_secondary_mechanism
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,official_quality_score,0.06334031901861437,0.1306638663829247,0.5625,-0.14119223362632838,0.26594858253544035,0.29830744792707264,,descriptive_context
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,identity_background,0.00040457558702365615,0.00016396913457011886,0.59375,-0.0007112328963882424,0.0015366797593131996,0.18854279373772442,0.7541711749508977,development_secondary_mechanism
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,temporal_mechanics,-0.00019475447457870457,0.00015508658594665103,0.53125,-0.001300248677759673,0.0008567306667746076,0.4300250329542905,0.7861723683389097,development_secondary_mechanism
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,semantic_alignment,-0.0001853744033724074,-0.0006243760387102948,0.46875,-0.003276677336155742,0.003605500057650108,0.7016925520729274,0.8505364267550635,development_secondary_mechanism
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,visual_quality,0.0021579704992473157,0.0021980597774187705,0.59375,-0.0033847349658297906,0.0072315073575513955,0.18854279373772442,0.7541711749508977,development_secondary_mechanism
retrieval_horizon_top10,retrieval_horizon_shift_top10,full,dynamic_degree,0.0,0.0,0.0,0.0,0.0,1.0,,descriptive_context
retrieval_horizon_top10,retrieval_all_coverage,full,quality_without_dynamic_degree,0.5674372546457325,0.5165014601861131,0.75,0.17471305334388587,0.9441324883999596,0.0035001833457499743,,descriptive_context
