candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
headwise_correct,fifo_random,full,48,temporal_mechanics,0.0006336016734208536,2.687781442317627e-05,0.5625,0.0,0.00013279786325578585,0.0011702289268650677,0.2354395068108559,,
headwise_correct,fifo_random,full,48,semantic_alignment,-0.00015438781637284842,0.0005773544311523382,0.5833333333333334,0.0,-0.0020711386177895853,0.0017016202656345216,0.15616340373663462,,
headwise_correct,fifo_random,full,48,visual_quality,0.0025639537879162317,0.0017209771474203106,0.6458333333333334,0.0,-0.0004431769832347886,0.005591618624702072,0.02973168762688516,,
headwise_correct,fifo_random,full,48,dynamic_degree,-0.020833333333333332,0.0,0.125,0.6666666666666666,-0.04861111111111111,0.0027777777777777727,0.8949432373046875,,
headwise_correct,fifo_random,full,48,subject_consistency,1.890748739541657e-05,0.00010694385263043671,0.5625,0.0,-0.001077726100444177,0.0009881025960970856,0.2354395068108559,,
headwise_correct,fifo_random,full,48,imaging_quality,0.004596892610192299,0.0004996609687804576,0.6041666666666666,0.0,0.00042908155284822634,0.009109227478566274,0.09670632643096866,,
centered_correct,fifo_random,full,48,quality_without_dynamic_degree,0.023312262050765458,0.005613366421670207,0.5208333333333334,0.0,-0.05526570950164028,0.10928199550088485,0.4427167486432566,,
centered_correct,fifo_random,full,48,official_quality_score,-0.13694414820564482,-0.031013985086232765,0.4166666666666667,0.0,-0.2900752321478571,0.0065785212311296115,0.9032936735690313,,
centered_correct,fifo_random,full,48,identity_background,-0.0002849164943430696,-0.00033409739470074973,0.3958333333333333,0.0,-0.0009314489217087543,0.00028453161694546073,0.9442985544694906,,
centered_correct,fifo_random,full,48,temporal_mechanics,0.00013696236240998833,1.2452277223018449e-05,0.5416666666666666,0.0,-0.0005602459854823909,0.0008796817662503968,0.3327329060383093,,
centered_correct,fifo_random,full,48,semantic_alignment,-0.0011500018027921519,-0.0009988221029440664,0.4583333333333333,0.0,-0.003443438533383109,0.0011089036065257255,0.7645604931891441,,
centered_correct,fifo_random,full,48,visual_quality,0.0007177969120028919,0.0010098073482514014,0.5625,0.0,-0.0017701396886931808,0.003259116968465951,0.2354395068108559,,
centered_correct,fifo_random,full,48,dynamic_degree,-0.02083333333333334,0.0,0.10416666666666667,0.6875,-0.04722222222222222,0.0013888888888888857,0.940765380859375,,
centered_correct,fifo_random,full,48,subject_consistency,-0.0003550990260159301,2.165948778137805e-05,0.5208333333333334,0.0,-0.0014740911828916682,0.0005130694597261997,0.4427167486432566,,
centered_correct,fifo_random,full,48,imaging_quality,0.0015093688108026963,0.00018104704221083567,0.5208333333333334,0.0,-0.0026824232288739755,0.0059087614252025,0.4427167486432566,,
fifo_full_a002,fifo_full_random,full,48,quality_without_dynamic_degree,-0.17353267001198555,-0.03475498278200462,0.3958333333333333,0.0,-0.3414173177759926,-0.02400401391775241,0.9442985544694906,,
fifo_full_a002,fifo_full_random,full,48,official_quality_score,-0.07737882385813737,-0.03475498278199751,0.4375,0.0,-0.30005559800349274,0.14540500495796546,0.8438365962633654,,
fifo_full_a002,fifo_full_random,full,48,identity_background,-0.0010955523567020866,-3.131444070214595e-06,0.5,0.0,-0.0021227961999781995,-0.00013744011157555545,0.5572832513567434,,
fifo_full_a002,fifo_full_random,full,48,temporal_mechanics,-0.0006953734589666324,8.545792564707e-06,0.5,0.0,-0.0015599746504364467,4.601222639892105e-05,0.5572832513567434,,
fifo_full_a002,fifo_full_random,full,48,semantic_alignment,0.0029950014962297398,0.0018773302435875078,0.625,0.0,0.00036164196363340875,0.005933345169889646,0.055701445530509375,,
fifo_full_a002,fifo_full_random,full,48,visual_quality,-0.0022619252086927577,-0.0010150743524234285,0.4166666666666667,0.0,-0.005878221547976142,0.0007445535917352489,0.9032936735690313,,
fifo_full_a002,fifo_full_random,full,48,dynamic_degree,0.012499999999999997,0.0,0.2708333333333333,0.5416666666666666,-0.015277777777777784,0.041666666666666664,0.2617335319519043,,
fifo_full_a002,fifo_full_random,full,48,subject_consistency,-0.001824501920901093,-0.00013513321570124415,0.3541666666666667,0.0,-0.003296126935760208,-0.0005315398521644087,0.9853475266397353,,
fifo_full_a002,fifo_full_random,full,48,imaging_quality,-0.0021558762619064884,1.6383330027291976e-05,0.5,0.0,-0.006888965988231625,0.002492007056116666,0.5572832513567434,,
fifo_full_a002,fifo_correct,full,48,quality_without_dynamic_degree,-0.010237811926303427,0.04987793968577847,0.625,0.0,-0.129935147109379,0.10314311747386093,0.055701445530509375,,
fifo_full_a002,fifo_correct,full,48,official_quality_score,0.1607023590138684,0.12068543376889806,0.6666666666666666,0.0,-0.08445343339800385,0.43600462598113066,0.01465247336026465,,
