layer,head,cfg_raw,semantic_raw,cfg_score,semantic_score,consensus_score,cfg_observation_count,semantic_observation_count,temporal_observation_count,positive_rate,mean_logit,mean_abs_logit,signed_logit_mass,sign_switch_rate,dominant_period,spectral_peak_ratio
13,3,0.03748629242181778,0.11228720471262932,-0.6249676728579981,0.5233614680992266,-0.05080310237938579,4160,2080,4160,1.0,1.4251859188079834,1.4251859188079834,1.0,0.0,3.0,0.9921861886978149
13,4,0.048086270689964294,0.09966570511460304,-0.006799230627386053,0.09355906623942782,0.043379917806020886,4160,2080,4160,1.0,1.6272253394126892,1.6272253394126892,1.0,0.0,3.0,0.9915667772293091
13,5,0.03579790145158768,0.07839318364858627,-0.7240138460951924,-0.6421264506094481,-0.6830701483523203,4160,2080,4160,1.0,3.1227095127105713,3.1227095127105713,1.0,0.0,3.0,0.9343682527542114
13,6,0.04893510602414608,0.0983605906367302,0.04243237911481765,0.048834635794599165,0.04563350745470841,4160,2080,4160,1.0,1.7003982663154602,1.7003982663154602,1.0,0.0,3.0,0.9887042343616486
13,7,0.030976301059126854,0.07443047314882278,-1.0077550390400403,-0.7807743911220485,-0.8942647150810443,4160,2080,4160,1.0,3.1061989068984985,3.1061989068984985,1.0,0.0,3.0,0.9901613593101501
13,8,0.04859650321304798,0.09551586210727692,0.02279852907861062,-0.04883463579459969,-0.013018053357994537,4160,2080,4160,1.0,1.5881577134132385,1.5885412096977234,1.0,0.0,4.0,0.9977699816226959
13,9,0.04952848143875599,0.135682612657547,0.07682391273241825,1.307305162252693,0.6920645374925556,4160,2080,4160,1.0,1.8553485870361328,1.8652123808860779,1.0,0.0,4.0,0.9960558414459229
13,10,0.03302598558366299,0.07328531891107559,-0.8869735410947782,-0.8209364768800465,-0.8539550089874124,4160,2080,4160,1.0,3.2165682315826416,3.2165682315826416,1.0,0.0,3.0,0.9678620994091034
13,11,0.04832066223025322,0.08986609801650047,0.006799230627386474,-0.24356468415337904,-0.11838272676299628,4160,2080,4160,0.3333333432674408,-1.0110052824020386,1.5162779688835144,-0.6288431584835052,0.3333333432674408,4.0,0.9903360903263092
14,0,0.02775201853364706,0.09997939318418503,-0.7949374356520361,-0.07438194697963811,-0.4346596913158371,4160,2080,4160,0.3333333432674408,-1.6425287127494812,2.1882681846618652,-0.7482956051826477,0.3333333432674408,3.0,0.9912233948707581
14,1,0.06605448946356773,0.1207086406648159,1.2776708284214653,0.6893183831618274,0.9834946057916463,4160,2080,4160,1.0,2.0594048500061035,2.0594048500061035,1.0,0.0,3.0,0.9766517877578735
14,2,0.038858991116285324,0.10033654794096947,-0.18607431331626448,-0.061102323028173845,-0.12358831817221916,4160,2080,4160,1.0,1.773359775543213,1.773359775543213,1.0,0.0,3.0,0.9201199114322662
14,3,0.028508341871201992,0.07295231521129608,-0.7532689281205942,-1.09201169557423,-0.9226403118474121,4160,2080,4160,0.75,1.8880826830863953,2.4271942377090454,0.7917033731937408,0.5,4.0,0.9941288530826569
14,4,0.011446989607065916,0.03649534471333027,-1.7007737883552558,-2.5060769401841707,-2.103425364269713,4160,2080,4160,0.0,-8.092331409454346,8.092331409454346,-1.0,0.0,3.0,0.9938609600067139
14,5,0.04787679761648178,0.10362868383526802,0.3034955534904919,0.061102323028173845,0.18229893825933288,4160,2080,4160,0.6666666865348816,2.2865480184555054,3.1279871463775635,0.7625942230224609,0.5,3.0,0.9745891392230988
14,6,0.06018656678497791,0.12190105020999908,0.9650258100893804,0.7328180739649094,0.8489219420271449,4160,2080,4160,1.0,1.2824144959449768,1.2939938306808472,1.0,0.0,3.0,0.9963532984256744
14,7,0.04570680484175682,0.11989646032452583,0.1860743133162641,0.659663135791363,0.4228687245538136,4160,2080,4160,1.0,1.1954488158226013,1.2393639087677002,1.0,0.0,4.0,0.996854156255722
14,8,0.031373174861073494,0.07736987248063087,-0.5957125908325963,-0.9239403631857683,-0.7598264770091823,4160,2080,4160,1.0,3.7096168994903564,3.7312523126602173,1.0,0.0,3.0,0.9755011200904846
14,9,0.05308368615806103,0.10969290882349014,0.5842585146766234,0.28525619810215225,0.43475735638938784,4160,2080,4160,1.0,1.261545717716217,1.261545717716217,1.0,0.0,3.0,0.9564538300037384
14,10,0.028142869472503662,0.07707613334059715,-0.7734002582258276,-0.9350946186558343,-0.854247438440831,4160,2080,4160,1.0,2.7241467237472534,2.7676042318344116,1.0,0.0,4.0,0.9868208765983582
14,11,0.051609793677926064,0.11621731519699097,0.5049252098689914,0.5250560897139153,0.5149906497914534,4160,2080,4160,1.0,1.5698123574256897,1.5698123574256897,1.0,0.0,3.0,0.988473117351532
15,0,0.05253427475690842,0.1339498683810234,-0.44788354610406506,-0.031003057639580344,-0.2394433018718227,4160,2080,4160,1.0,1.0878482460975647,1.088184654712677,1.0,0.0,3.0,0.9862005412578583
15,1,0.07979761064052582,0.22192972153425217,1.2372909377280674,1.6820234906234834,1.4596572141757753,4160,2080,4160,1.0,1.8476356267929077,1.8495765328407288,1.0,0.0,3.0,0.9713698625564575
15,2,0.03798859193921089,0.09095063805580139,-1.3649128503600902,-0.917211945156043,-1.1410623977580667,4160,2080,4160,1.0,2.939959406852722,2.939959406852722,1.0,0.0,3.0,0.9822100400924683
15,3,0.0395470280200243,0.06970372051000595,-1.266048979197847,-1.3680873737380814,-1.3170681764679641,4160,2080,4160,1.0,4.394078731536865,4.394078731536865,1.0,0.0,3.0,0.992506206035614
15,4,0.20907042920589447,0.44075365364551544,8.688828552312291,5.45850895058165,7.07366875144697,4160,2080,4160,0.20000000298023224,-0.8030955493450165,0.9119299650192261,-0.9994814991950989,0.0,3.0,0.9724419116973877
15,5,0.0627668984234333,0.16050038486719131,0.18966783966741432,0.4995705557684263,0.3446191977179203,4160,2080,4160,1.0,0.9213631451129913,0.9381062686443329,1.0,0.0,4.0,0.9926596581935883
