mode,nominal_timestep,layer,head,cphi_score,cphi_score_samples,age_js_score,age_js_score_samples,age_w1_score,age_w1_score_samples,native_score,native_score_samples,query_score,query_score_samples
noisy,750,28,11,-0.45940946496483637,16,-0.003297388661602748,16,-0.1151386856943213,16,-0.6882676247861179,16,-0.7235151036318919,16
noisy,750,29,0,-0.12447068068523677,16,-0.07757908888107694,16,-0.4716683741673643,16,-0.9060655810238906,16,-0.6497635152665626,16
noisy,750,29,1,-0.6883804395049683,16,-0.010636222819679183,16,-0.4817685013718101,16,-0.6615307510741268,16,-0.6652546623028522,16
noisy,750,29,2,-0.11073227362229382,16,-0.007534255545691842,16,-0.2662819900520809,16,-0.8800295980249617,16,-0.6458986488615087,16
noisy,750,29,3,-0.5518698003871965,16,-0.0397789623961243,16,-0.4735678912384597,16,-0.5913872561940515,16,-0.5442805758727299,16
noisy,750,29,4,-0.9022713662474895,16,-0.022622370748190325,16,-0.7855926182200722,16,-0.71869397085937,16,-0.6628902414221878,16
noisy,750,29,5,-0.14435093684887637,16,-0.03468922044004806,16,-0.21762080842145964,16,-0.5997768326625246,16,-0.7665034698700891,16
noisy,750,29,6,-0.3833454536686429,16,-0.004644015890932208,16,-0.46241117636688656,16,-0.4735299115286269,16,-0.5775369465641058,16
noisy,750,29,7,-0.4396833325694601,16,-0.09044756478845686,16,-0.4496382538917717,16,-0.8383383476053072,16,-0.7370849930678915,16
noisy,750,29,8,-0.5509810883598443,16,-0.0310698782747683,16,-0.37559922108339727,16,-0.5534814596220996,16,-0.6836223346610122,16
noisy,750,29,9,-0.28435717168594904,16,-0.011000436031682258,16,-0.28743798676066584,16,-0.9034472785714383,16,-0.6927647701831385,16
noisy,750,29,10,-0.36959901619785135,16,-0.0169762644928527,16,-0.5915906243833184,16,-0.9324038871737526,16,-0.6993287061660495,16
noisy,750,29,11,-0.5326552297228905,16,-0.17841066283094553,16,-0.8343068324759675,16,-0.7265308650559127,16,-0.7485147274000126,16
noisy,1000,0,0,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,1,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,2,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,3,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,4,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,5,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,6,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,7,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,8,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,9,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,10,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,0,11,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
noisy,1000,1,0,-0.5627991131288443,16,-0.3011589324284011,16,-0.5947645367661784,16,-0.3705964119990615,16,-0.47512097128800945,16
noisy,1000,1,1,-0.5173495837962165,16,-0.1492264111280774,16,-0.6166946862778104,16,-0.4234392242333273,16,-0.5145879484646263,16
noisy,1000,1,2,-1.0224521807299305,16,-0.30189611405898215,16,-0.8893844748674322,16,-0.4379191861556928,16,-0.413269138981165,16
noisy,1000,1,3,0.004765847654699543,16,-0.31348297963155075,16,-0.4706174596361719,16,-0.4299434577894901,16,-0.5536971832834323,16
noisy,1000,1,4,-0.49955619501420706,16,-0.18299850092768177,16,-0.7870692965127466,16,-0.48744503642918,16,-0.4759450940631126,16
noisy,1000,1,5,-0.4709777876091785,16,-0.0042593578600132334,16,-0.5069470771789135,16,-0.5015536300474837,16,-0.5142071566704014,16
noisy,1000,1,6,-0.8812983138637301,16,-0.04142022545669478,16,-1.0957392363672849,16,-0.49555141173063244,16,-0.413188811678464,16
noisy,1000,1,7,-0.7920866411913989,16,-0.1155017448612482,16,-0.5467811044851745,16,-0.3658926184968896,16,-0.6835488244869827,16
noisy,1000,1,8,-0.8238243396084508,16,-0.6416210465435166,16,-1.1462887595596796,16,-0.36753570135623714,16,-0.5089909970248507,16
noisy,1000,1,9,-0.3194904440547658,16,-0.38932601404903733,16,-0.8224515989159813,16,-0.44846960165038824,16,-0.5637501280589579,16
noisy,1000,1,10,-0.6072186259400274,16,-0.050152831506273955,16,-0.601896287127094,16,-0.2846269370270539,16,-0.6000270887060595,16
noisy,1000,1,11,-1.1468731126938763,16,-0.9876694862413782,16,-1.2090340581989445,16,-0.4976059587019664,16,-0.5435944861124187,16
noisy,1000,2,0,-0.3187821287164395,16,-0.3927502727868557,16,-1.0796773898432268,16,-0.34956658346856406,16,-0.36438315335516586,16
noisy,1000,2,1,-0.34518168585742404,16,-0.12393128737324678,16,-0.29210220672216425,16,-0.29551425796032454,16,-0.4215928264396991,16
noisy,1000,2,2,-0.482471204401015,16,-0.18449005146910497,16,-0.5704107944936961,16,-0.2436417814882838,16,-0.629277558793365,16
noisy,1000,2,3,-0.4455146843053294,16,-0.13020076260342112,16,0.15403490872190437,16,-0.3350780305384029,16,-0.3016624451990385,16
noisy,1000,2,4,-0.0535964277512616,16,-0.06401620236432769,16,-0.08089571725650221,16,-0.3115739673330612,16,-0.42890698043024184,16
noisy,1000,2,5,-0.7350437301312734,16,-0.17289205881498404,16,-0.8205975434828681,16,-0.586746248494643,16,-0.48790319917275793,16
noisy,1000,2,6,-0.33469778083350077,16,-0.061654082742662764,16,-0.3346931702210555,16,-0.321283827876657,16,-0.4284703891938031,16
noisy,1000,2,7,-0.32085434116078215,16,-0.7521767574502817,16,-0.32897884304501573,16,-0.357885644713182,16,-0.4857333049061068,16
noisy,1000,2,8,-0.6470690672659931,16,-1.3570372462929758,16,-1.1257994853251005,16,-0.2185201043644623,16,-0.6706259327492226,16
noisy,1000,2,9,-0.4794167687522325,16,-0.08657373171608276,16,-0.37139733085327264,16,-0.5309328304227282,16,-0.43649740434338963,16
noisy,1000,2,10,-0.36680747242638156,16,-0.31977214578035673,16,-0.5768469169896241,16,-0.3724231020432118,16,-0.43129263364428355,16
noisy,1000,2,11,-0.5172263325512128,16,-0.9741149516895571,16,-0.9049043624247873,16,-0.30931823543538395,16,-0.31382167029129426,16
noisy,1000,3,0,-1.0260828976084027,16,-0.48429504098047554,16,-0.334676304540244,16,-0.33042234584119745,16,-0.4043468466637289,16
noisy,1000,3,1,-0.14837453943983026,16,-0.18946885504999122,16,-0.542548095733207,16,-0.43569030879368054,16,-0.22744754480623988,16
noisy,1000,3,2,-0.2578359397471859,16,-0.21992309566662005,16,-0.2959214667864687,16,-0.2383351140795898,16,-0.28400782751320264,16
noisy,1000,3,3,-0.48051001852816766,16,-0.10107516276952774,16,-0.47442017103879697,16,-0.05196532433598945,16,-0.35626485992531676,16
noisy,1000,3,4,-0.1415074226700651,16,-0.08033995339283574,16,-0.15988107507710733,16,-0.3622274830689153,16,-0.35521528369577504,16
noisy,1000,3,5,-0.32934986938505006,16,-0.3400820625173926,16,-1.0266534665409885,16,-0.2541639675923537,16,-0.332662481044125,16
noisy,1000,3,6,-0.40803510636212204,16,-0.19831635871491163,16,-0.43381317830316646,16,-0.305853736189701,16,-0.20212493745113214,16
noisy,1000,3,7,0.004371307794900102,16,-0.07326474863842623,16,-0.24967814124243906,16,-0.3025118694846474,16,-0.24695224012166211,16
noisy,1000,3,8,-0.11381506390734158,16,-0.05821170659071984,16,-0.20437274638027086,16,-0.25169109857464345,16,-0.1350268909445279,16
noisy,1000,3,9,-0.4990364407853799,16,-0.18414576530775592,16,-0.44810323942881064,16,-0.22770287439571957,16,-0.22416505340793808,16
noisy,1000,3,10,-0.25843302436847143,16,-0.05183232243461516,16,-0.4393834501244427,16,-0.2091922427218167,16,-0.2144688701355201,16
noisy,1000,3,11,-0.0987722470701822,16,-0.037149179377219774,16,-0.3118682580048719,16,-0.2207689902286164,16,-0.18087766142748515,16
noisy,1000,4,0,-0.812984259250211,16,-0.43856894179232575,16,-0.9536537041895974,16,-0.2543850871269282,16,-0.326214779567334,16
noisy,1000,4,1,-0.214092931498151,16,-0.1490063707578595,16,-0.2922891164792675,16,-0.1608719560248395,16,-0.2967294714333989,16
noisy,1000,4,2,-0.11131867749054172,16,-0.3505908540389372,16,-0.5368537102821103,16,-0.1867374155342909,16,-0.16272465831963928,16
noisy,1000,4,3,-0.18927041841843256,16,-0.098580840535895,16,0.028006837552135892,16,-0.3075949550927519,16,-0.2336071792480099,16
noisy,1000,4,4,-0.46779456206943604,16,-0.4800722820661355,16,-0.5378043072082437,16,-0.2963315556977867,16,-0.34961638107301374,16
noisy,1000,4,5,0.02914395071303697,16,-0.26608541714176076,16,-0.35044329140705055,16,-0.30192750851291594,16,-0.20435001778161974,16
noisy,1000,4,6,-0.36345060709206967,16,-0.09591847991634203,16,-0.6012067845003134,16,-0.22288289143999765,16,-0.09451885605116594,16
noisy,1000,4,7,-0.26362239925890874,16,-0.0924793017108997,16,-0.715235596755609,16,-0.1602311000288258,16,-0.2525720564411824,16
noisy,1000,4,8,-0.23210128362378363,16,-0.05051537971476849,16,-0.22832722464025057,16,-0.18422619236013027,16,-0.19460609323884154,16
noisy,1000,4,9,-0.16576519693695613,16,-0.12246856270565358,16,-0.23649251442140595,16,-0.36644909245833945,16,-0.2594668862940798,16
noisy,1000,4,10,-0.2037730815060963,16,-0.08175648793660281,16,-0.39697040533445904,16,-0.2503427596299802,16,-0.19407641761053684,16
noisy,1000,4,11,-0.10082986448429167,16,-0.1584913449672651,16,-0.33043831345941355,16,-0.22436384934216363,16,-0.21054685323457611,16
noisy,1000,5,0,-0.3157541541597476,16,-0.08734866497531346,16,-0.3112539383968258,16,-0.19633990354307562,16,-0.1713714539811089,16
noisy,1000,5,1,-0.093756581290211,16,-0.1040472413155225,16,-0.366958718030813,16,-0.23675303968275904,16,-0.19796196259537147,16
noisy,1000,5,2,-0.13838734255926577,16,-0.13093214174665013,16,-0.09504425059839858,16,-0.2837551931865181,16,-0.25083651223863557,16
noisy,1000,5,3,-0.3173202657532873,16,-0.029884266758453057,16,-0.34642284413907065,16,-0.2990833368526861,16,-0.30313459417361743,16
noisy,1000,5,4,-0.2852530116751477,16,-0.2510494803073888,16,-0.6239634838834147,16,-0.2789692366890557,16,-0.2844772058975193,16
noisy,1000,5,5,-0.2752142644436804,16,-0.0808198660747386,16,-0.16690913175768018,16,-0.3172489392371193,16,-0.26979149746426834,16
noisy,1000,5,6,-0.26268827789081584,16,-0.13368034783243782,16,-0.46269256987542096,16,-0.22559877483613505,16,-0.17278741297887712,16
noisy,1000,5,7,-0.272315084599012,16,-0.053361297480290164,16,-0.46658443756288803,16,-0.26357358405952674,16,-0.2212444076289112,16
noisy,1000,5,8,-0.09075031836782135,16,-0.13045673960584497,16,-0.466831511576232,16,-0.1733557136512499,16,-0.16277582495455595,16
noisy,1000,5,9,-0.5766612630837106,16,-0.10398117819684352,16,-0.423823431659401,16,-0.22576835703653936,16,-0.3350360942741649,16
noisy,1000,5,10,-0.1948028755679464,16,-0.0294129915826402,16,-0.051135606218543544,16,-0.3435233945712839,16,-0.18069233897517334,16
noisy,1000,5,11,-0.17596473985616898,16,-0.15807511508246883,16,-0.12977500620341523,16,-0.2120527836916853,16,-0.10514799850630771,16
noisy,1000,6,0,-0.326890657772776,16,-0.1681886420854391,16,-0.4178428731378053,16,-0.32971099826213796,16,-0.32551254848968786,16
noisy,1000,6,1,-0.17967299956738964,16,-0.05623256498932937,16,-0.3863561309694974,16,-0.36724623089096897,16,-0.1481790008561807,16
noisy,1000,6,2,-0.5406939844656857,16,-0.14960152735368704,16,-0.4290559428363694,16,-0.205604652496493,16,-0.07081160009446265,16
noisy,1000,6,3,-0.2105340466582455,16,-0.08037392764749363,16,-0.23549622530116254,16,-0.2744246201579612,16,-0.18089695596099536,16
noisy,1000,6,4,-0.0633146279172795,16,-0.09910997191953352,16,-0.20978711980906695,16,-0.18507070645369494,16,-0.2920717459071674,16
noisy,1000,6,5,-0.298460249494257,16,-0.02411757477551115,16,-0.16085250517324481,16,-0.24049964243924593,16,-0.2066175479434986,16
noisy,1000,6,6,-0.3150401697848911,16,-0.055284589575175166,16,-0.24103244511508518,16,-0.2983826543721219,16,-0.3235946897736003,16
noisy,1000,6,7,-0.08492644993165105,16,-0.12009527718467741,16,-0.33869428337420815,16,-0.2685096925947117,16,-0.2723131695172249,16
noisy,1000,6,8,0.08850149008219577,16,-0.08660642071389346,16,-0.2902719415121085,16,-0.16849820487526332,16,-0.19658465499228017,16
noisy,1000,6,9,-0.15118744630981365,16,-0.18357773217346934,16,-0.4609045337262244,16,-0.24547175092614187,16,-0.37714732023312414,16
noisy,1000,6,10,-0.22236019619121064,16,-0.07324578701888759,16,-0.4073118690643546,16,-0.22461537363690512,16,-0.2613117440693309,16
noisy,1000,6,11,0.043756478202429845,16,-0.025715505027129756,16,0.04144523900940456,16,-0.21914140168350887,16,-0.04985778328078419,16
noisy,1000,7,0,-0.2756499823410602,16,-0.34414831325894835,16,-0.3237409538940499,16,-0.382557837288132,16,-0.2212890566250767,16
noisy,1000,7,1,-0.1893002417395623,16,-0.07993190053578103,16,-0.29065609873678266,16,-0.5779135349637041,16,-0.3828682887812264,16
noisy,1000,7,2,-0.23279890612817788,16,-0.08573212815674192,16,-0.2893609274847419,16,-0.36309201393082025,16,-0.1914224165036353,16
noisy,1000,7,3,-0.25720895143918104,16,-0.34997117280761386,16,-0.6912397502699159,16,-0.30805260401488804,16,-0.2801716918858398,16
noisy,1000,7,4,-0.5111664672623109,16,-0.3126275476657607,16,-0.5468079551933888,16,-0.28209598097733646,16,-0.30024769544139446,16
noisy,1000,7,5,-0.5439451361399354,16,-0.18226540681796166,16,-0.3815862636309343,16,-0.33811666629572845,16,-0.2226705026888704,16
noisy,1000,7,6,-0.31133362113724383,16,-0.19814616480000358,16,-0.12706926171219513,16,-0.35599666513120976,16,-0.3608593130190734,16
noisy,1000,7,7,-0.6206377718449583,16,-0.22583181893677282,16,-0.8469555704292895,16,-0.33268283347167876,16,-0.3491075494109086,16
noisy,1000,7,8,-0.34564012060499205,16,-0.11353884261778024,16,-0.06715774873276757,16,-0.3642413876529563,16,-0.20703222898583457,16
noisy,1000,7,9,-0.13611300588599096,16,-0.07161354676550004,16,-0.2020949822153689,16,-0.3732571775329578,16,-0.2901697850269723,16
noisy,1000,7,10,-0.28168147054706044,16,-0.05630750549180727,16,-0.07736666553963681,16,-0.411097004578199,16,-0.3197612673712639,16
noisy,1000,7,11,-0.48819525870717356,16,-0.05438612446249905,16,-0.2639503623338975,16,-0.3983198641946438,16,-0.31810543999381324,16
noisy,1000,8,0,-0.40390425205597025,16,-0.28826691954103656,16,-0.14916477825381563,16,-0.497562364499304,16,-0.5212415618541757,16
noisy,1000,8,1,-0.5842808125603662,16,-0.34680802542295164,16,-0.6859315384818945,16,-0.49676827439388527,16,-0.509547332500403,16
noisy,1000,8,2,-0.4987536090137131,16,-0.23439720387506038,16,-0.4596421005508878,16,-0.5406359626655699,16,-0.43386060163502804,16
noisy,1000,8,3,-0.36760640607526507,16,-0.3172733620331496,16,-0.4468304369289155,16,-0.4922911719583918,16,-0.5089770681509583,16
noisy,1000,8,4,-0.9909012339980174,16,-0.7681452675796567,16,-0.9683748687697842,16,-0.4767602750841481,16,-0.5786966000115914,16
noisy,1000,8,5,-0.38038150034346496,16,-0.36489296759048606,16,-0.141096409272498,16,-0.5673211770352001,16,-0.46476974008168725,16
noisy,1000,8,6,-0.580046102782138,16,-0.14671728837754228,16,-0.4238596767069368,16,-0.6127537245345509,16,-0.5056076929285334,16
noisy,1000,8,7,-0.5847894346624094,16,-0.15919141401364822,16,-0.33243932090499606,16,-0.4141403971452607,16,-0.48786085697919307,16
noisy,1000,8,8,-0.34981169560237413,16,-0.22505753400397166,16,-0.3903050000160039,16,-0.5915111543403936,16,-0.41838129504860805,16
noisy,1000,8,9,-0.48284614507761137,16,-0.17453042451701256,16,-0.3620628892020259,16,-0.6144657062311839,16,-0.41691067239703206,16
noisy,1000,8,10,-0.7676075738093794,16,-0.4250941586096223,16,-0.7545817851776726,16,-0.5130937423170407,16,-0.5336900211326459,16
noisy,1000,8,11,-0.6130054191533982,16,-0.32922665763991216,16,-0.38358069920067894,16,-0.49329497205453376,16,-0.48674073545933466,16
noisy,1000,9,0,-0.6058703438954295,16,-0.2894482677561402,16,-0.5844031521362021,16,-0.46515349025578817,16,-0.5027283623908922,16
noisy,1000,9,1,-0.4654063548966395,16,-0.2527612020623907,16,-0.45857736882167155,16,-0.41236051624138254,16,-0.4323639391785485,16
noisy,1000,9,2,-0.247032923677602,16,-0.37921905549578405,16,-0.41503465120979205,16,-0.5970532275931444,16,-0.42074897719310717,16
noisy,1000,9,3,-0.13350840503743383,16,-0.5390592432736274,16,-0.679376269695967,16,-0.5558103125291292,16,-0.6373712627300919,16
noisy,1000,9,4,-0.46441136706917574,16,-0.31879179453376894,16,-0.4477567986384159,16,-0.49223367137500873,16,-0.45620652068595163,16
noisy,1000,9,5,-0.39479948251923414,16,-0.13973270742708502,16,-0.46133315287008636,16,-0.6226900244601032,16,-0.45303846715123797,16
noisy,1000,9,6,-0.18115233817209633,16,-0.44317989429751115,16,-0.4919051020866591,16,-0.6736079328375926,16,-0.5226850395911657,16
noisy,1000,9,7,-0.20969300272765423,16,-0.12704887183675448,16,-0.30035849678599175,16,-0.4679534346063612,16,-0.3904054973305703,16
noisy,1000,9,8,-0.4773595590836082,16,-0.5165179175329285,16,-0.5220433503009065,16,-0.47727944435062236,16,-0.4358659025222026,16
noisy,1000,9,9,-0.44980112204032235,16,-0.09416312949291147,16,-0.3818871481448336,16,-0.5406432685141451,16,-0.3724211061615803,16
noisy,1000,9,10,-0.5096328334462205,16,-0.18821007236575543,16,-0.48959246999410466,16,-0.4475783710633398,16,-0.5548093587373968,16
noisy,1000,9,11,-0.32515611338490125,16,-0.41467684425752194,16,-0.5133774921619991,16,-0.55372947360942,16,-0.5479121253040085,16
noisy,1000,10,0,-0.4214058749988991,16,-0.3805412470364695,16,-0.2735489875713382,16,-0.3803248810676494,16,-0.37839126523699096,16
noisy,1000,10,1,-0.29816457599058255,16,-0.4898546361266839,16,-0.33275702855887074,16,-0.5030376131313293,16,-0.4816785453743931,16
noisy,1000,10,2,-0.3446821668778495,16,-0.384363260951758,16,-0.433914058982905,16,-0.4835953422815735,16,-0.4143864175850016,16
noisy,1000,10,3,-0.39802449944645824,16,-0.47413367581118326,16,-0.6471018942709684,16,-0.32956217644943114,16,-0.3575115973112785,16
noisy,1000,10,4,-0.2790195583043552,16,-0.24489693074058388,16,-0.265113043187613,16,-0.45507085200853903,16,-0.39644609862100866,16
noisy,1000,10,5,-0.38611908064416745,16,-0.4167847457473075,16,-0.3216621824102512,16,-0.5062330578729475,16,-0.4210527079866365,16
noisy,1000,10,6,-0.44022794646277585,16,-0.29846050861209444,16,-0.6837913126862741,16,-0.373333040254311,16,-0.5103863580867521,16
noisy,1000,10,7,-0.4226192070975888,16,-0.14088152478156782,16,-0.4430771378537638,16,-0.4642441611796373,16,-0.45791830856396787,16
noisy,1000,10,8,-0.4887607321138398,16,-0.17944200669385327,16,-0.2774239779449953,16,-0.40972374050972954,16,-0.3459284785853726,16
noisy,1000,10,9,-0.48513792501767605,16,-0.23383058089571312,16,-0.5802219911307466,16,-0.49242405505125125,16,-0.38548876532410403,16
noisy,1000,10,10,-0.3826195472379466,16,-0.48951151427476136,16,-0.5109509072773426,16,-0.43505774225462146,16,-0.3937502806954106,16
noisy,1000,10,11,-0.5157911352438239,16,-0.14978793433125864,16,-0.17246415958595174,16,-0.3414183075759773,16,-0.5253928358983453,16
noisy,1000,11,0,-0.578179996485063,16,-0.31745965687115074,16,-0.34886219070488556,16,-0.5431724764073862,16,-0.41798254871301843,16
noisy,1000,11,1,-0.36081567524696834,16,-0.40528561996004225,16,-0.36139234310885476,16,-0.5396777890564975,16,-0.42645840801598556,16
noisy,1000,11,2,-0.38826271618167474,16,-0.3023496037133346,16,-0.4459920528624286,16,-0.2876063995449682,16,-0.3750536037446721,16
noisy,1000,11,3,-0.33828105851881235,16,-0.29670164774477376,16,-0.3327380693915452,16,-0.346759628940261,16,-0.4441549652405125,16
noisy,1000,11,4,-0.21387816857383857,16,-0.21247462020710833,16,-0.3923144681528947,16,-0.3718131509489737,16,-0.36399347514569613,16
noisy,1000,11,5,-0.5645912145786653,16,-0.34067628199945554,16,-0.3520577751341091,16,-0.5114462903323744,16,-0.42584465726756016,16
noisy,1000,11,6,-0.36374162973186785,16,-0.35892406818613193,16,-0.49545412108944964,16,-0.3850224207860636,16,-0.37999170490999973,16
noisy,1000,11,7,-0.44643739120930465,16,-0.2632889801602329,16,-0.327029864074858,16,-0.5369495483555368,16,-0.4582703579964776,16
noisy,1000,11,8,-0.5328886410047513,16,-0.19913953719041633,16,-0.25007828784542163,16,-0.40195635717087724,16,-0.4017141183640596,16
noisy,1000,11,9,-0.25348044092534483,16,-0.14803840484975836,16,-0.23255393270931118,16,-0.28493577531847236,16,-0.2984940017228646,16
noisy,1000,11,10,-0.36304559898915467,16,-0.2982934847377766,16,-0.34956397369457043,16,-0.4304470274522882,16,-0.4866018207549053,16
noisy,1000,11,11,-0.41262296457150305,16,-0.3554261560368324,16,-0.3971805597745186,16,-0.38749217482566806,16,-0.46477461671634945,16
noisy,1000,12,0,-0.2037915732988448,16,-0.1640453517254573,16,-0.3539405268491138,16,-0.30449318960095273,16,-0.3520313880580452,16
noisy,1000,12,1,-0.3462219118668174,16,-0.3353372550747922,16,-0.25535348651358414,16,-0.3852942890232499,16,-0.4405867306524995,16
noisy,1000,12,2,-0.48243142358346125,16,-0.2937774720771522,16,-0.09864125636466065,16,-0.38566786576693934,16,-0.22556165130619776,16
noisy,1000,12,3,-0.3407597087331852,16,-0.21982689911029474,16,-0.21720699572608554,16,-0.31703821522354214,16,-0.42336470252132097,16
noisy,1000,12,4,-0.17806975031281758,16,-0.2655971719329612,16,-0.2969115768609498,16,-0.1590274807010967,16,-0.20962442927659342,16
noisy,1000,12,5,-0.24125615905635156,16,-0.17658266899910705,16,-0.5411931988733896,16,-0.3128512550390893,16,-0.26804101590647617,16
noisy,1000,12,6,-0.24610567626203833,16,-0.17637590520435503,16,-0.29820429561386996,16,-0.2887383425051988,16,-0.3020099542256147,16
noisy,1000,12,7,0.0017432883326782105,16,-0.2646375114082641,16,-0.49186517008139335,16,-0.389385701181457,16,-0.3486839731368926,16
noisy,1000,12,8,-0.4115201532819893,16,-0.1737257852964081,16,-0.25384622153965686,16,-0.4154799578085853,16,-0.414512287785513,16
noisy,1000,12,9,-0.4264802710463369,16,-0.3339728104000111,16,-0.42831016115837356,16,-0.5142526376256811,16,-0.26094974050074365,16
noisy,1000,12,10,-0.3574884703822475,16,-0.12157167972756222,16,-0.18172222401064997,16,-0.42976370363250904,16,-0.3122890702436718,16
noisy,1000,12,11,-0.41488556339107746,16,-0.1807913179957353,16,-0.3319394634084059,16,-0.32976359717830994,16,-0.3610560080506404,16
noisy,1000,13,0,-0.4389860874832557,16,-0.36214405073249945,16,-0.22312101354189298,16,-0.35392442807474306,16,-0.47111610655907693,16
noisy,1000,13,1,-0.3322900414772368,16,-0.36483856602166886,16,-0.3859672985975334,16,-0.41233337135925563,16,-0.36624239034127015,16
noisy,1000,13,2,-0.28159862479875564,16,-0.362160163091889,16,-0.1327236245361372,16,-0.3964917855974027,16,-0.4322360036624592,16
noisy,1000,13,3,-0.3294373442327777,16,-0.23774324093808918,16,-0.1778074798536662,16,-0.35368100532635477,16,-0.41972111449652316,16
noisy,1000,13,4,-0.2672880560148464,16,-0.2693300573727072,16,-0.325645111770358,16,-0.3909231986718154,16,-0.1857411062898749,16
noisy,1000,13,5,-0.4027058482300769,16,-0.41618400296374414,16,-0.4431026119450313,16,-0.4797663333351422,16,-0.4608795888450169,16
noisy,1000,13,6,-0.28763227007015746,16,-0.16656021314168415,16,-0.3287835584505992,16,-0.2819384229064767,16,-0.3105837919787877,16
noisy,1000,13,7,-0.4744805928682619,16,-0.36946920365965946,16,-0.41206169319135666,16,-0.4603121743249511,16,-0.25444107946064776,16
noisy,1000,13,8,-0.30250467253948515,16,-0.32421938870546985,16,-0.3443097870171423,16,-0.34869035930309034,16,-0.32546208461095705,16
noisy,1000,13,9,-0.4066358028518974,16,-0.38099747487761393,16,-0.4665515066947405,16,-0.38814219515103265,16,-0.3792150870630192,16
noisy,1000,13,10,-0.37902190226382004,16,-0.3303937565952217,16,-0.23251927772672776,16,-0.2929904465595386,16,-0.3215482316428181,16
noisy,1000,13,11,-0.3055118470753263,16,-0.2180895775738928,16,-0.47641922363827083,16,-0.3536063335613657,16,-0.34038474797938256,16
noisy,1000,14,0,-0.4738269299292886,16,-0.28362194162031523,16,-0.29673729505336816,16,-0.34019696907883784,16,-0.3648505994544936,16
noisy,1000,14,1,-0.27061773769564634,16,-0.42273423631240914,16,-0.46485088723222856,16,-0.2958496855879087,16,-0.36857854076808194,16
noisy,1000,14,2,-0.344861284373878,16,-0.3874061958339222,16,-0.2789113577138006,16,-0.3064397812300843,16,-0.3852171199195845,16
noisy,1000,14,3,-0.13184612156162395,16,-0.33774736098451286,16,-0.3648724213943607,16,-0.37742512356814717,16,-0.25393351820749105,16
noisy,1000,14,4,-0.3274189328581797,16,-0.27147215446863265,16,-0.5894249306729822,16,-0.30079805890881084,16,-0.3560571668670354,16
noisy,1000,14,5,-0.2213903092534763,16,-0.22390991933025373,16,-0.07022119161124657,16,-0.39550120150180146,16,-0.3159260010076137,16
noisy,1000,14,6,-0.25360456103869744,16,-0.20334889863102276,16,-0.29520393891923474,16,-0.3735421123094954,16,-0.2075584282552585,16
noisy,1000,14,7,-0.3686314532909334,16,-0.199346799826298,16,-0.21672469961880922,16,-0.37171140025039284,16,-0.21617602144622305,16
noisy,1000,14,8,-0.04141541520597473,16,-0.2495777981595559,16,-0.37469469095489194,16,-0.3042876035932073,16,-0.22847590814354146,16
noisy,1000,14,9,-0.3686447597996575,16,-0.22703338161337452,16,-0.2364110130968642,16,-0.4046574233225551,16,-0.3689487572589968,16
noisy,1000,14,10,-0.29495022572143315,16,-0.2733647657654319,16,-0.2892288804239338,16,-0.4101091651665211,16,-0.3516238506727577,16
noisy,1000,14,11,-0.2238816666763169,16,-0.3253273593337697,16,-0.27180765021269515,16,-0.32118301171606245,16,-0.387242225961693,16
noisy,1000,15,0,-0.3852519830403326,16,-0.32201152600010596,16,-0.16642074247572947,16,-0.39644615848905834,16,-0.3699385970414481,16
noisy,1000,15,1,-0.1410559258674836,16,-0.5641518794207154,16,-0.4978425922179165,16,-0.23274703866542693,16,-0.4320864544354752,16
noisy,1000,15,2,-0.3404204177849239,16,-0.5544041799397912,16,-0.4171601141164031,16,-0.3663112107297519,16,-0.3887432794320749,16
noisy,1000,15,3,-0.291794262957185,16,-0.3588477740212831,16,-0.2872819971424495,16,-0.46504714457956947,16,-0.3640272157134882,16
noisy,1000,15,4,-0.24314651834134343,16,-0.3439458099514826,16,-0.3968077398680504,16,-0.49049597757813274,16,-0.41792689176374764,16
noisy,1000,15,5,-0.3782954478925086,16,-0.2698966417198822,16,-0.3818243980096725,16,-0.32206217009092397,16,-0.2206488324678017,16
noisy,1000,15,6,-0.07180789648909106,16,-0.2438378608435885,16,-0.23061375172457965,16,-0.20448061646714608,16,-0.2745256247150495,16
noisy,1000,15,7,-0.2131332627335106,16,-0.48006272543803347,16,-0.2915582259508621,16,-0.2710100575749879,16,-0.33308359238522833,16
noisy,1000,15,8,-0.26189076327559985,16,-0.1568771541428809,16,-0.2911201619533539,16,-0.3326220652368574,16,-0.37097383766268843,16
