job_id,layer,head,temporal_reach_ratio,temporal_reach_ratio_samples,expected_age,expected_age_samples,normalized_expected_age,normalized_expected_age_samples,recent_mass,recent_mass_samples,old_mass,old_mass_samples,old12_mass,old12_mass_samples,old_mass_excess,old_mass_excess_samples,temporal_entropy,temporal_entropy_samples,peak_age,peak_age_samples,positive_logit_fraction,positive_logit_fraction_samples,sign_switch_rate,sign_switch_rate_samples,dominant_period,dominant_period_samples,spectral_peak_ratio,spectral_peak_ratio_samples,middle_recent_margin,middle_recent_margin_samples,age_logit_correlation,age_logit_correlation_samples
moviebench_qwen_014,28,9,0.2411414086818695,23,3.9907193183898926,23,0.22170662879943848,23,0.6994672417640686,23,0.3005327582359314,23,0.07337182760238647,23,-0.477245032787323,23,0.698576807975769,23,1.0,23,1.0,23,0.0,23,18.0,23,0.7157060503959656,23,-1.671898603439331,23,-0.785240113735199,23
moviebench_qwen_014,28,10,0.29441872239112854,23,13.316052436828613,23,0.7397806644439697,23,0.028709759935736656,23,0.9712902307510376,23,0.5284359455108643,23,0.1935124397277832,23,0.6474402546882629,23,18.0,23,1.0,23,0.0,23,6.0,23,0.9518033266067505,23,0.5592337846755981,23,0.21507026255130768,23
moviebench_qwen_014,28,11,0.7165043354034424,23,17.9175968170166,23,0.9954220652580261,23,0.0,23,1.0,23,0.9883297085762024,23,0.2222222089767456,23,0.03186335042119026,23,18.0,23,1.0,23,0.0,23,6.0,23,0.865269124507904,23,1.0294252634048462,23,0.4440849721431732,23
moviebench_qwen_014,29,0,0.5682271718978882,23,10.88595962524414,23,0.6047755479812622,23,0.15773947536945343,23,0.842260479927063,23,0.40297815203666687,23,0.0644826889038086,23,0.8372398018836975,23,18.0,23,1.0,23,0.0,23,6.0,23,0.7368298172950745,23,-0.06549109518527985,23,-0.06669981777667999,23
moviebench_qwen_014,29,1,0.21267475187778473,23,8.473494529724121,23,0.47074970602989197,23,0.32156479358673096,23,0.678435206413269,23,0.2951139807701111,23,-0.09934258460998535,23,0.9882045984268188,23,1.0,23,1.0,23,0.0,23,18.0,23,0.7130027413368225,23,-2.048318386077881,23,-0.6943113207817078,23
moviebench_qwen_014,29,2,0.6408299803733826,23,16.24019432067871,23,0.9022330045700073,23,0.0073830666951835155,23,0.9926168918609619,23,0.8227248787879944,23,0.21483910083770752,23,0.43929556012153625,23,18.0,23,1.0,23,0.0,23,6.0,23,0.6478441953659058,23,0.8897901177406311,23,0.273143470287323,23
moviebench_qwen_014,29,3,0.15158474445343018,23,3.6277265548706055,23,0.20154036581516266,23,0.738661527633667,23,0.261338472366333,23,0.039892591536045074,23,-0.5164393186569214,23,0.7253575921058655,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5841948390007019,23,-1.9663842916488647,23,-0.9453380703926086,23
moviebench_qwen_014,29,4,0.19580692052841187,23,6.658085346221924,23,0.3698936402797699,23,0.5127720236778259,23,0.48722800612449646,23,0.20280125737190247,23,-0.29054978489875793,23,0.8908122181892395,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5875865817070007,23,-1.864639401435852,23,-0.568942666053772,23
moviebench_qwen_014,29,5,0.248292475938797,23,7.623880863189697,23,0.42354893684387207,23,0.45652472972869873,23,0.543475329875946,23,0.2792517840862274,23,-0.23430246114730835,23,0.9086581468582153,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6253378391265869,23,-1.6397942304611206,23,-0.38979393243789673,23
moviebench_qwen_014,29,6,0.13608969748020172,23,8.409899711608887,23,0.4672166407108307,23,0.30602094531059265,23,0.6939791440963745,23,0.27130696177482605,23,-0.08379864692687988,23,0.9915186762809753,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6334632039070129,23,-1.9977905750274658,23,-0.9181472063064575,23
moviebench_qwen_014,29,7,0.1826859563589096,23,11.058140754699707,23,0.614341139793396,23,0.12305368483066559,23,0.8769463300704956,23,0.4351126253604889,23,0.09916853904724121,23,0.8508337736129761,23,18.0,23,1.0,23,0.0,23,6.0,23,0.7426797747612,23,0.3254709839820862,23,0.052338432520627975,23
moviebench_qwen_014,29,8,0.14433680474758148,23,6.9212422370910645,23,0.3845134675502777,23,0.4472114145755768,23,0.5527886152267456,23,0.20002441108226776,23,-0.2249891757965088,23,0.9433339834213257,23,1.0,23,1.0,23,0.0,23,18.0,23,0.7763105034828186,23,-1.9475692510604858,23,-0.807302713394165,23
moviebench_qwen_014,29,9,0.5206834673881531,23,3.042414665222168,23,0.1690230369567871,23,0.8797651529312134,23,0.12023504078388214,23,0.12004254013299942,23,-0.6575427651405334,23,0.12767189741134644,23,1.0,23,1.0,23,0.0,23,6.0,23,0.8154603838920593,23,0.42435795068740845,23,-0.021027976647019386,23
moviebench_qwen_014,29,10,0.1306023746728897,23,10.563523292541504,23,0.5868623852729797,23,0.20181891322135925,23,0.7981810569763184,23,0.42268434166908264,23,0.020403265953063965,23,0.940565824508667,23,18.0,23,1.0,23,0.0,23,6.0,23,0.641785204410553,23,-0.055015724152326584,23,0.1258922964334488,23
moviebench_qwen_014,29,11,0.3481297791004181,23,8.055811882019043,23,0.4475451111793518,23,0.4992027282714844,23,0.5007972717285156,23,0.3207005262374878,23,-0.27698051929473877,23,0.8422772884368896,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5451627373695374,23,-1.4970014095306396,23,-0.23594658076763153,23
moviebench_qwen_015,0,0,0.07724526524543762,23,6.268153190612793,23,0.3482307195663452,23,0.4245540499687195,23,0.5754459500312805,23,0.11527164280414581,23,-0.20233184099197388,23,0.9202221035957336,23,1.0,23,0.7777777910232544,23,0.11764705926179886,23,18.0,23,0.8018910884857178,23,-1.4737963676452637,23,-0.8801791667938232,23
moviebench_qwen_015,0,1,0.13329268991947174,23,3.483222723007202,23,0.19351238012313843,23,0.7984529137611389,23,0.20154711604118347,23,0.09623727202415466,23,-0.5762306451797485,23,0.6012956500053406,23,1.0,23,1.0,23,0.0,23,18.0,23,0.7166551351547241,23,-1.9183740615844727,23,-0.5891495943069458,23
moviebench_qwen_015,0,2,0.1629425287246704,23,9.65306568145752,23,0.536281406879425,23,0.2206793576478958,23,0.7793205976486206,23,0.34644612669944763,23,0.001542806625366211,23,0.9983958005905151,23,18.0,23,1.0,23,0.0,23,18.0,23,0.575143039226532,23,-0.008001315407454967,23,0.34432223439216614,23
moviebench_qwen_015,0,3,0.09647447615861893,23,9.347492218017578,23,0.5193051099777222,23,0.23172704875469208,23,0.7682729363441467,23,0.318328857421875,23,-0.009504854679107666,23,0.9994999766349792,23,4.0,23,1.0,23,0.0,23,9.0,23,0.4863879680633545,23,-0.9299513101577759,23,-0.6470918655395508,23
moviebench_qwen_015,0,4,0.3886190950870514,23,13.420957565307617,23,0.7456087470054626,23,0.07558860629796982,23,0.9244113564491272,23,0.5884056091308594,23,0.1466335654258728,23,0.665515661239624,23,18.0,23,1.0,23,0.0,23,6.0,23,0.8262733221054077,23,0.2934527099132538,23,0.07903048396110535,23
moviebench_qwen_015,0,5,0.4580317437648773,23,14.719857215881348,23,0.8177698254585266,23,0.03024267591536045,23,0.9697573184967041,23,0.6422367691993713,23,0.1919795274734497,23,0.6051522493362427,23,17.0,23,1.0,23,0.0,23,6.0,23,0.7486043572425842,23,0.8579282164573669,23,0.48002728819847107,23
moviebench_qwen_015,0,6,0.3165281414985657,23,9.511743545532227,23,0.5284302234649658,23,0.19184203445911407,23,0.8081579804420471,23,0.3601978123188019,23,0.030380189418792725,23,0.6941686868667603,23,18.0,23,1.0,23,0.0,23,6.0,23,0.6274783611297607,23,-0.210487961769104,23,-0.24046161770820618,23
moviebench_qwen_015,0,7,0.31623589992523193,23,8.667988777160645,23,0.48155492544174194,23,0.290740430355072,23,0.7092596292495728,23,0.270641028881073,23,-0.06851816177368164,23,0.951022744178772,23,5.0,23,1.0,23,0.0,23,6.0,23,0.5596674084663391,23,-0.8190975189208984,23,-0.30599480867385864,23
moviebench_qwen_015,0,8,0.13433924317359924,23,9.414581298828125,23,0.5230323076248169,23,0.23236083984375,23,0.76763916015625,23,0.331878662109375,23,-0.010138630867004395,23,0.9997819066047668,23,3.0,23,1.0,23,0.0,23,18.0,23,0.337123304605484,23,-1.2650610208511353,23,-0.4674433767795563,23
moviebench_qwen_015,0,9,0.24189504981040955,23,10.191808700561523,23,0.5662115812301636,23,0.24759668111801147,23,0.7524032592773438,23,0.4183782637119293,23,-0.025374531745910645,23,0.9734892249107361,23,18.0,23,0.3333333432674408,23,0.11764705926179886,23,18.0,23,0.658767580986023,23,-0.5251252055168152,23,0.20812496542930603,23
moviebench_qwen_015,0,10,0.2811796963214874,23,15.395915985107422,23,0.8553286790847778,23,0.0037592521402984858,23,0.9962407946586609,23,0.8623238205909729,23,0.2184630036354065,23,0.732337474822998,23,18.0,23,1.0,23,0.0,23,18.0,23,0.5522980690002441,23,1.9049547910690308,23,0.9863894581794739,23
moviebench_qwen_015,0,11,0.38141748309135437,23,11.874955177307129,23,0.659719705581665,23,0.23145988583564758,23,0.7685400247573853,23,0.5114601254463196,23,-0.00923776626586914,23,0.7011452913284302,23,18.0,23,1.0,23,0.0,23,18.0,23,0.4466438293457031,23,-0.16177687048912048,23,0.32985666394233704,23
moviebench_qwen_015,1,0,0.16486650705337524,23,5.8866190910339355,23,0.3270343840122223,23,0.5871760845184326,23,0.4128238558769226,23,0.19084744155406952,23,-0.3649539351463318,23,0.8719632625579834,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5124183297157288,23,-2.120025396347046,23,-0.5867971777915955,23
moviebench_qwen_015,1,1,0.1688583493232727,23,12.338101387023926,23,0.6854500770568848,23,0.009952654130756855,23,0.9900473356246948,23,0.4088567793369293,23,0.21226954460144043,23,0.582167387008667,23,18.0,23,0.6666666865348816,23,0.3529411852359772,23,6.0,23,0.9521779417991638,23,0.5783945918083191,23,0.19728244841098785,23
moviebench_qwen_015,1,2,0.17511741816997528,23,5.892786979675293,23,0.327377051115036,23,0.634810209274292,23,0.3651898205280304,23,0.20337754487991333,23,-0.412587970495224,23,0.808353841304779,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6102972626686096,23,-1.7105809450149536,23,-0.3332253396511078,23
moviebench_qwen_015,1,3,0.20087593793869019,23,7.618527889251709,23,0.42325153946876526,23,0.48998963832855225,23,0.5100104212760925,23,0.3228147029876709,23,-0.26776736974716187,23,0.8847979307174683,23,1.0,23,1.0,23,0.0,23,18.0,23,0.8319053053855896,23,-1.5567450523376465,23,-0.2702732980251312,23
moviebench_qwen_015,1,4,0.20174375176429749,23,4.8665361404418945,23,0.27036312222480774,23,0.6745575666427612,23,0.32544243335723877,23,0.12877783179283142,23,-0.4523353576660156,23,0.6655661463737488,23,1.0,23,1.0,23,0.0,23,18.0,23,0.3913573920726776,23,-1.3923721313476562,23,-0.5267462730407715,23
moviebench_qwen_015,1,5,0.08362559974193573,23,9.66552734375,23,0.5369737148284912,23,0.23224800825119019,23,0.7677519917488098,23,0.3387150764465332,23,-0.01002579927444458,23,0.9893031716346741,23,18.0,23,1.0,23,0.0,23,9.0,23,0.7741567492485046,23,-0.2503170967102051,23,0.07530699670314789,23
moviebench_qwen_015,1,6,0.14916962385177612,23,14.147356986999512,23,0.7859642505645752,23,0.06222608685493469,23,0.9377739429473877,23,0.7406115531921387,23,0.1599961519241333,23,0.7795189023017883,23,16.0,23,0.6111111044883728,23,0.29411765933036804,23,6.0,23,0.46750539541244507,23,0.8310615420341492,23,0.7762153744697571,23
moviebench_qwen_015,1,7,0.14604099094867706,23,6.098555088043213,23,0.3388086259365082,23,0.35548368096351624,23,0.6445162892341614,23,0.08880886435508728,23,-0.13326150178909302,23,0.8861716985702515,23,5.0,23,1.0,23,0.0,23,18.0,23,0.944381833076477,23,-1.167918086051941,23,-0.8103219866752625,23
moviebench_qwen_015,1,8,0.2309277206659317,23,12.632404327392578,23,0.7018002271652222,23,0.03301103040575981,23,0.9669889807701111,23,0.5145562887191772,23,0.1892111897468567,23,0.6023238301277161,23,18.0,23,1.0,23,0.0,23,6.0,23,0.9287149906158447,23,0.30693650245666504,23,0.11433608084917068,23
moviebench_qwen_015,1,9,0.2570015490055084,23,10.299829483032227,23,0.5722127556800842,23,0.26535844802856445,23,0.7346415519714355,23,0.4163252115249634,23,-0.04313623905181885,23,0.9250510334968567,23,16.0,23,1.0,23,0.0,23,6.0,23,0.5399218797683716,23,-0.7024070620536804,23,0.1380881816148758,23
moviebench_qwen_015,1,10,0.13871623575687408,23,8.886474609375,23,0.4936930239200592,23,0.29963988065719604,23,0.700360119342804,23,0.31585693359375,23,-0.07741767168045044,23,0.9782962799072266,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6267815828323364,23,-1.211014986038208,23,-0.33887889981269836,23
moviebench_qwen_015,1,11,0.11737419664859772,23,6.892822265625,23,0.3829345703125,23,0.4665690064430237,23,0.5334309935569763,23,0.1842663288116455,23,-0.24434679746627808,23,0.9229366779327393,23,1.0,23,1.0,23,0.0,23,18.0,23,0.40547341108322144,23,-1.8555349111557007,23,-0.7494348883628845,23
moviebench_qwen_015,2,0,0.1690519005060196,23,6.785877704620361,23,0.37699320912361145,23,0.49237060546875,23,0.50762939453125,23,0.2215915322303772,23,-0.2701483964920044,23,0.9262481331825256,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5651661157608032,23,-1.861663818359375,23,-0.601806104183197,23
moviebench_qwen_015,2,1,0.1358581781387329,23,7.246131896972656,23,0.4025628864765167,23,0.4446241557598114,23,0.555375874042511,23,0.2385595440864563,23,-0.2224019169807434,23,0.9373605847358704,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5502347946166992,23,-2.044508695602417,23,-0.6641309857368469,23
moviebench_qwen_015,2,2,0.13619883358478546,23,5.719531059265137,23,0.3177517354488373,23,0.5382362008094788,23,0.46176382899284363,23,0.12296094000339508,23,-0.31601396203041077,23,0.880885899066925,23,3.0,23,1.0,23,0.0,23,18.0,23,0.7618151903152466,23,-1.9061089754104614,23,-0.8993715643882751,23
moviebench_qwen_015,2,3,0.4378325641155243,23,12.308229446411133,23,0.6837905049324036,23,0.10824517905712128,23,0.8917548656463623,23,0.5202386379241943,23,0.11397707462310791,23,0.7011833190917969,23,18.0,23,1.0,23,0.0,23,6.0,23,0.8925141096115112,23,0.1830011010169983,23,0.08290203660726547,23
moviebench_qwen_015,2,4,0.4850051701068878,23,14.910898208618164,23,0.828383207321167,23,0.0397472120821476,23,0.9602528810501099,23,0.7904552817344666,23,0.18247509002685547,23,0.482749342918396,23,17.0,23,1.0,23,0.0,23,6.0,23,0.8881779313087463,23,0.5966586470603943,23,0.34751200675964355,23
moviebench_qwen_015,2,5,0.08026976138353348,23,6.827866554260254,23,0.3793259263038635,23,0.39157673716545105,23,0.6084232330322266,23,0.19188202917575836,23,-0.16935455799102783,23,0.7655283212661743,23,8.0,23,0.8333333134651184,23,0.29411765933036804,23,6.0,23,0.9135611653327942,23,-0.8329919576644897,23,-0.41211777925491333,23
moviebench_qwen_015,2,6,0.1988980770111084,23,9.500625610351562,23,0.5278125405311584,23,0.24261564016342163,23,0.7573843002319336,23,0.32144051790237427,23,-0.0203934907913208,23,0.9872068166732788,23,1.0,23,1.0,23,0.0,23,9.0,23,0.5169143676757812,23,-0.4439114034175873,23,0.045491259545087814,23
moviebench_qwen_015,2,7,0.4085308909416199,23,12.544150352478027,23,0.6968972682952881,23,0.19735942780971527,23,0.8026406168937683,23,0.6176321506500244,23,0.024862825870513916,23,0.6912185549736023,23,18.0,23,1.0,23,0.0,23,6.0,23,0.5190474390983582,23,-0.17940844595432281,23,0.11426042020320892,23
moviebench_qwen_015,2,8,0.3108116090297699,23,9.543710708618164,23,0.5302061438560486,23,0.2915205955505371,23,0.7084794044494629,23,0.36676469445228577,23,-0.0692983865737915,23,0.7974962592124939,23,18.0,23,1.0,23,0.0,23,6.0,23,0.5097631216049194,23,-0.23859860002994537,23,-0.1978151798248291,23
moviebench_qwen_015,2,9,0.09759596735239029,23,8.455606460571289,23,0.4697559177875519,23,0.30707255005836487,23,0.6929274201393127,23,0.2674398124217987,23,-0.08485037088394165,23,0.9486702084541321,23,3.0,23,1.0,23,0.0,23,6.0,23,0.5747462511062622,23,-0.8526526689529419,23,-0.3633466064929962,23
moviebench_qwen_015,2,10,0.21095474064350128,23,9.784584045410156,23,0.5435879826545715,23,0.0710216537117958,23,0.9289783835411072,23,0.2627895474433899,23,0.15120059251785278,23,0.7202642560005188,23,6.0,23,1.0,23,0.0,23,6.0,23,0.9225571751594543,23,0.608335018157959,23,-0.028055373579263687,23
moviebench_qwen_015,2,11,0.32565054297447205,23,7.218746185302734,23,0.4010414481163025,23,0.4407007396221161,23,0.5592992305755615,23,0.24807468056678772,23,-0.21847856044769287,23,0.8479021787643433,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5293219685554504,23,-1.1986662149429321,23,-0.31993257999420166,23
moviebench_qwen_015,3,0,0.48215430974960327,23,13.171296119689941,23,0.7317386865615845,23,0.08933734148740768,23,0.9106626510620117,23,0.5372767448425293,23,0.13288486003875732,23,0.7775095701217651,23,18.0,23,1.0,23,0.0,23,6.0,23,0.6705590486526489,23,0.7968512177467346,23,0.4874706566333771,23
moviebench_qwen_015,3,1,0.12833280861377716,23,8.138118743896484,23,0.4521177113056183,23,0.3154505789279938,23,0.6845494508743286,23,0.23615583777427673,23,-0.09322834014892578,23,0.959802508354187,23,1.0,23,1.0,23,0.0,23,6.0,23,0.43212825059890747,23,-0.9853721857070923,23,-0.4297773540019989,23
moviebench_qwen_015,3,2,0.2510972023010254,23,8.383298873901367,23,0.46573883295059204,23,0.06691169738769531,23,0.9330883622169495,23,0.18796347081661224,23,0.15531057119369507,23,0.5979356169700623,23,5.0,23,0.9444444179534912,23,0.11764705926179886,23,6.0,23,0.8255140781402588,23,-0.06281339377164841,23,-0.08403342217206955,23
moviebench_qwen_015,3,3,0.16000598669052124,23,8.370735168457031,23,0.46504083275794983,23,0.29704222083091736,23,0.702957808971405,23,0.19861465692520142,23,-0.07481998205184937,23,0.9551517367362976,23,10.0,23,1.0,23,0.0,23,9.0,23,0.4826069474220276,23,-0.9324570894241333,23,-0.4924119710922241,23
moviebench_qwen_015,3,4,0.27179384231567383,23,13.330727577209473,23,0.7405959963798523,23,0.003240548772737384,23,0.9967594146728516,23,0.5052177906036377,23,0.21898162364959717,23,0.5388834476470947,23,18.0,23,0.7222222089767456,23,0.3529411852359772,23,6.0,23,0.9521942138671875,23,0.6570118069648743,23,0.16250662505626678,23
moviebench_qwen_015,3,5,0.17876681685447693,23,5.048982620239258,23,0.28049904108047485,23,0.6177182197570801,23,0.3822818398475647,23,0.09540195763111115,23,-0.3954959511756897,23,0.83622145652771,23,2.0,23,1.0,23,0.0,23,18.0,23,0.7333324551582336,23,-2.048332691192627,23,-0.8449599146842957,23
moviebench_qwen_015,3,6,0.22417549788951874,23,5.7930521965026855,23,0.3218362331390381,23,0.48112547397613525,23,0.5188745856285095,23,0.09841231256723404,23,-0.2589032053947449,23,0.8973623514175415,23,2.0,23,1.0,23,0.0,23,18.0,23,0.6278570890426636,23,-1.6370925903320312,23,-0.9453086256980896,23
moviebench_qwen_015,3,7,0.4672832190990448,23,16.498023986816406,23,0.9165568947792053,23,0.003835023380815983,23,0.9961649775505066,23,0.8664510846138,23,0.2183871865272522,23,0.32188233733177185,23,18.0,23,1.0,23,0.0,23,6.0,23,0.7919350862503052,23,0.8671867847442627,23,0.21848754584789276,23
moviebench_qwen_015,3,8,0.21259629726409912,23,6.966519832611084,23,0.38702887296676636,23,0.43875420093536377,23,0.561245858669281,23,0.17605048418045044,23,-0.2165319323539734,23,0.9311167597770691,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5841988921165466,23,-1.942581057548523,23,-0.9026384353637695,23
moviebench_qwen_015,3,9,0.2916942536830902,23,8.101411819458008,23,0.45007842779159546,23,0.3653619885444641,23,0.6346379518508911,23,0.27505913376808167,23,-0.14313983917236328,23,0.9640190005302429,23,2.0,23,1.0,23,0.0,23,18.0,23,0.7148186564445496,23,-1.5952835083007812,23,-0.5209649205207825,23
moviebench_qwen_015,3,10,0.2104734480381012,23,7.444640159606934,23,0.4135911166667938,23,0.38710859417915344,23,0.612891435623169,23,0.2280626744031906,23,-0.16488635540008545,23,0.9663760662078857,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6601219773292542,23,-2.040726661682129,23,-0.8426968455314636,23
moviebench_qwen_015,3,11,0.29894790053367615,23,8.513008117675781,23,0.47294488549232483,23,0.29406291246414185,23,0.7059370875358582,23,0.2333023101091385,23,-0.07184070348739624,23,0.9745026230812073,23,1.0,23,1.0,23,0.0,23,9.0,23,0.4204739034175873,23,-1.0347849130630493,23,-0.5591444373130798,23
moviebench_qwen_015,4,0,0.4079703390598297,23,11.701922416687012,23,0.6501067876815796,23,0.15578767657279968,23,0.8442122936248779,23,0.5224437713623047,23,0.06643450260162354,23,0.9173071384429932,23,17.0,23,1.0,23,0.0,23,18.0,23,0.5054410696029663,23,0.6644010543823242,23,0.5622356534004211,23
moviebench_qwen_015,4,1,0.1707882434129715,23,5.192408561706543,23,0.288467139005661,23,0.5536983013153076,23,0.44630175828933716,23,0.06589201837778091,23,-0.33147603273391724,23,0.8480331301689148,23,2.0,23,1.0,23,0.0,23,18.0,23,0.6952955722808838,23,-1.671695351600647,23,-0.9480270743370056,23
moviebench_qwen_015,4,2,0.2761223316192627,23,7.5889739990234375,23,0.42160966992378235,23,0.45516982674598694,23,0.5448302030563354,23,0.23123547434806824,23,-0.23294758796691895,23,0.8364815711975098,23,1.0,23,1.0,23,0.0,23,9.0,23,0.4406384527683258,23,-1.1807377338409424,23,-0.33676424622535706,23
moviebench_qwen_015,4,3,0.40678277611732483,23,6.959731578826904,23,0.38665175437927246,23,0.5895466804504395,23,0.41045334935188293,23,0.3054884672164917,23,-0.36732444167137146,23,0.3745023310184479,23,1.0,23,1.0,23,0.0,23,6.0,23,0.7676314115524292,23,-0.1499720811843872,23,-0.2230025976896286,23
moviebench_qwen_015,4,4,0.2736284136772156,23,12.359405517578125,23,0.6866336464881897,23,0.11696396768093109,23,0.8830360770225525,23,0.4906277060508728,23,0.1052582859992981,23,0.7834268808364868,23,18.0,23,1.0,23,0.0,23,6.0,23,0.756726861000061,23,0.10665732622146606,23,0.22561734914779663,23
moviebench_qwen_015,4,5,0.4804838299751282,23,15.016386032104492,23,0.834243655204773,23,0.053688134998083115,23,0.946311891078949,23,0.7209498286247253,23,0.16853410005569458,23,0.5550030469894409,23,18.0,23,1.0,23,0.0,23,6.0,23,0.8378437757492065,23,0.39564967155456543,23,0.24739375710487366,23
moviebench_qwen_015,4,6,0.19151613116264343,23,8.008026123046875,23,0.4448903501033783,23,0.35499128699302673,23,0.6450086832046509,23,0.25893378257751465,23,-0.13276910781860352,23,0.9802428483963013,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5258983373641968,23,-2.1325700283050537,23,-0.8273451328277588,23
moviebench_qwen_015,4,7,0.2193489819765091,23,6.715334415435791,23,0.37307414412498474,23,0.46165579557418823,23,0.538344144821167,23,0.19558051228523254,23,-0.2394336462020874,23,0.9313562512397766,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5642490983009338,23,-1.866815209388733,23,-0.7402011156082153,23
moviebench_qwen_015,4,8,0.310137003660202,23,10.404733657836914,23,0.5780407786369324,23,0.21982815861701965,23,0.780171811580658,23,0.44551602005958557,23,0.0023940205574035645,23,0.965785801410675,23,17.0,23,1.0,23,0.0,23,18.0,23,0.5492061972618103,23,-0.07523781806230545,23,0.34421342611312866,23
moviebench_qwen_015,4,9,0.1850576400756836,23,9.289010047912598,23,0.5160561203956604,23,0.2435302734375,23,0.7564697265625,23,0.28975555300712585,23,-0.021308064460754395,23,0.9693508148193359,23,10.0,23,1.0,23,0.0,23,6.0,23,0.5967914462089539,23,-0.38659176230430603,23,-0.08250017464160919,23
moviebench_qwen_015,4,10,0.23612135648727417,23,6.775535583496094,23,0.3764186501502991,23,0.4888230860233307,23,0.5111768841743469,23,0.2057863175868988,23,-0.26660090684890747,23,0.9243823885917664,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5766289234161377,23,-2.051579475402832,23,-0.7025525569915771,23
moviebench_qwen_015,4,11,0.29969966411590576,23,9.154780387878418,23,0.5085989236831665,23,0.2996261715888977,23,0.7003738880157471,23,0.3191729485988617,23,-0.07740390300750732,23,0.9355896711349487,23,17.0,23,1.0,23,0.0,23,18.0,23,0.46407559514045715,23,-0.7984415292739868,23,-0.2008184790611267,23
moviebench_qwen_015,5,0,0.19756749272346497,23,4.583384037017822,23,0.25463244318962097,23,0.6122682094573975,23,0.3877318203449249,23,0.11150918155908585,23,-0.39004597067832947,23,0.7323095798492432,23,1.0,23,1.0,23,0.0,23,18.0,23,0.5728437900543213,23,-1.4713538885116577,23,-0.5564166903495789,23
moviebench_qwen_015,5,1,0.36881664395332336,23,10.766128540039062,23,0.598118245601654,23,0.2083246260881424,23,0.7916752696037292,23,0.4448547661304474,23,0.013897478580474854,23,0.7048306465148926,23,18.0,23,1.0,23,0.0,23,6.0,23,0.8383265137672424,23,0.007874103263020515,23,-0.04229637235403061,23
moviebench_qwen_015,5,2,0.371018648147583,23,16.676164627075195,23,0.9264535903930664,23,0.0070756771601736546,23,0.9929243922233582,23,0.8417139649391174,23,0.21514660120010376,23,0.28743380308151245,23,18.0,23,0.8333333134651184,23,0.23529411852359772,23,6.0,23,0.8629289865493774,23,0.6974384188652039,23,0.17536896467208862,23
moviebench_qwen_015,5,3,0.201017826795578,23,10.295969009399414,23,0.5719982981681824,23,0.1982482373714447,23,0.8017517328262329,23,0.38739800453186035,23,0.023973941802978516,23,0.9859209060668945,23,17.0,23,1.0,23,0.0,23,18.0,23,0.655314028263092,23,0.645910918712616,23,0.6767712235450745,23
moviebench_qwen_015,5,4,0.2795202136039734,23,15.272454261779785,23,0.8484696745872498,23,0.02290523797273636,23,0.9770947098731995,23,0.7190201878547668,23,0.19931691884994507,23,0.5499622821807861,23,18.0,23,0.7777777910232544,23,0.23529411852359772,23,6.0,23,0.8000364303588867,23,0.9669261574745178,23,0.38097143173217773,23
moviebench_qwen_015,5,5,0.11767937988042831,23,7.100935935974121,23,0.39449644088745117,23,0.5090409517288208,23,0.4909590184688568,23,0.2491990327835083,23,-0.2868187725543976,23,0.909321665763855,23,1.0,23,1.0,23,0.0,23,18.0,23,0.6662492752075195,23,-2.056166172027588,23,-0.5117640495300293,23
moviebench_qwen_015,5,6,0.4005717635154724,23,13.56561279296875,23,0.7536451816558838,23,0.1553502082824707,23,0.8446497917175293,23,0.667334794998169,23,0.0668720006942749,23,0.6410423517227173,23,18.0,23,1.0,23,0.0,23,6.0,23,0.544906497001648,23,-0.3764418065547943,23,0.03923916071653366,23
moviebench_qwen_015,5,7,0.1937037855386734,23,2.585874319076538,23,0.14365968108177185,23,0.8426805138587952,23,0.15731950104236603,23,0.040600989013910294,23,-0.6204583048820496,23,0.4776657819747925,23,1.0,23,1.0,23,0.0,23,18.0,23,0.608369767665863,23,-1.708959698677063,23,-0.7080841064453125,23
moviebench_qwen_015,5,8,0.24629083275794983,23,9.0689697265625,23,0.5038316249847412,23,0.24688345193862915,23,0.7531165480613708,23,0.304789662361145,23,-0.024661242961883545,23,0.9631698727607727,23,1.0,23,1.0,23,0.0,23,9.0,23,0.4403998553752899,23,-0.11492512375116348,23,-0.14350025355815887,23
moviebench_qwen_015,5,9,0.505379319190979,23,12.258328437805176,23,0.6810182332992554,23,0.057874105870723724,23,0.9421259164810181,23,0.44174033403396606,23,0.16434812545776367,23,0.7200236320495605,23,17.0,23,1.0,23,0.0,23,6.0,23,0.8527825474739075,23,0.9455342292785645,23,0.4033987522125244,23
