axis,layer,head,context_count,residual_median,residual_iqr,rank_median,rank_iqr,top25_context_frequency,positive_context_frequency
policy_prompt_score,7,11,36,0.023782520972924187,0.4038059999997863,0.5710306406685237,0.5891364902506964,0.3055555555555556,0.5555555555555556
policy_prompt_score,8,0,36,-0.07914321848735084,0.29929714487577436,0.35515320334261835,0.47980501392757663,0.1111111111111111,0.4166666666666667
policy_prompt_score,8,1,36,-0.04893785134036188,0.30310584690110687,0.383008356545961,0.4805013927576602,0.25,0.3888888888888889
policy_prompt_score,8,2,36,-0.07045161566505667,0.5339290444044016,0.3607242339832869,0.7019498607242339,0.3055555555555556,0.4444444444444444
policy_prompt_score,8,3,36,0.03711721067073637,0.2239876044538595,0.6002785515320335,0.37883008356545955,0.3055555555555556,0.6666666666666666
policy_prompt_score,8,4,36,-0.051489847965011215,0.12726938474139154,0.3802228412256268,0.2493036211699165,0.1388888888888889,0.3333333333333333
policy_prompt_score,8,5,36,-0.039300032858429146,0.3845345862905878,0.4011142061281337,0.5647632311977715,0.25,0.4166666666666667
policy_prompt_score,8,6,36,0.22528960300691236,0.2976378324268738,0.8259052924791086,0.28551532033426175,0.6388888888888888,0.8333333333333334
policy_prompt_score,8,7,36,0.07279812739252778,0.28746206188494583,0.6601671309192201,0.49233983286908084,0.3888888888888889,0.6666666666666666
policy_prompt_score,8,8,36,0.008029960056131769,0.34068150663506236,0.541782729805014,0.5041782729805013,0.25,0.5555555555555556
policy_prompt_score,8,9,36,0.037989193858427195,0.3185785596631311,0.607242339832869,0.5020891364902507,0.3333333333333333,0.6111111111111112
policy_prompt_score,8,10,36,-0.02302562306816805,0.25413055062170575,0.43593314763231195,0.4623955431754875,0.2222222222222222,0.3888888888888889
policy_prompt_score,8,11,36,-0.1810007036489054,0.4531264394725112,0.23537604456824512,0.5564066852367687,0.1388888888888889,0.2777777777777778
policy_prompt_score,9,0,36,-0.09118824453401964,0.2617749501653669,0.3245125348189415,0.38927576601671304,0.1388888888888889,0.2777777777777778
policy_prompt_score,9,1,36,-0.003227727220943555,0.2921285890861549,0.49303621169916434,0.46378830083565464,0.25,0.5
policy_prompt_score,9,2,36,-0.025552905061144826,0.23808746374305048,0.415041782729805,0.4157381615598886,0.08333333333333333,0.4166666666666667
policy_prompt_score,9,3,36,-0.018432221513757174,0.23468208657037434,0.4233983286908078,0.39693593314763237,0.08333333333333333,0.4722222222222222
policy_prompt_score,9,4,36,0.061648016762890445,0.22662841184445365,0.6364902506963789,0.3969359331476323,0.25,0.6388888888888888
policy_prompt_score,9,5,36,0.014680488420061644,0.2341074110427362,0.5557103064066853,0.42409470752089135,0.1388888888888889,0.5555555555555556
policy_prompt_score,9,6,36,0.02002978239874298,0.28089563133623946,0.5696378830083566,0.47841225626740946,0.25,0.5277777777777778
policy_prompt_score,9,7,36,0.0495197831894128,0.28824322095801536,0.6253481894150419,0.44359331476323116,0.3888888888888889,0.5833333333333334
policy_prompt_score,9,8,36,-0.012591308969327808,0.2560618624129358,0.4596100278551532,0.4338440111420612,0.16666666666666666,0.4166666666666667
policy_prompt_score,9,9,36,0.04316378762968398,0.367136411149223,0.6128133704735376,0.541782729805014,0.3055555555555556,0.5555555555555556
policy_prompt_score,9,10,36,-0.10685303517298556,0.31841376484453277,0.3008356545961003,0.43105849582172695,0.1388888888888889,0.2777777777777778
policy_prompt_score,9,11,36,0.20212209813158877,0.3211630353542974,0.8050139275766017,0.3238161559888578,0.5555555555555556,0.7777777777777778
policy_prompt_score,10,0,36,-0.04216971422968452,0.2514339945532148,0.41086350974930363,0.4289693593314763,0.2222222222222222,0.4444444444444444
policy_prompt_score,10,1,36,-0.06844003329018158,0.31068420419648884,0.34958217270194986,0.4937325905292479,0.19444444444444445,0.3333333333333333
policy_prompt_score,10,2,36,0.004601125649891957,0.3073149489017474,0.5278551532033426,0.4832869080779944,0.3055555555555556,0.5555555555555556
policy_prompt_score,10,3,36,-0.002985982724194869,0.30021628979767545,0.4763231197771588,0.4846796657381616,0.2777777777777778,0.4722222222222222
policy_prompt_score,10,4,36,0.003781451238407618,0.3034606183635815,0.5222841225626741,0.5041782729805013,0.3333333333333333,0.5555555555555556
policy_prompt_score,10,5,36,-0.11388239999046051,0.3124745208569133,0.30640668523676884,0.4338440111420613,0.08333333333333333,0.3055555555555556
policy_prompt_score,10,6,36,0.00920973508793771,0.2024697731068344,0.541782729805014,0.38509749303621166,0.16666666666666666,0.5555555555555556
policy_prompt_score,10,7,36,0.19548367309198222,0.3259031317653881,0.8008356545961003,0.41643454038997213,0.5833333333333334,0.7222222222222222
policy_prompt_score,10,8,36,0.14570444442050484,0.3315181407452702,0.7465181058495822,0.39136490250696376,0.4722222222222222,0.75
policy_prompt_score,10,9,36,0.010736439731272973,0.21431112273004466,0.5445682451253482,0.34749303621169925,0.3333333333333333,0.6111111111111112
policy_prompt_score,10,10,36,-0.07668875603570621,0.4002458526030876,0.3579387186629527,0.5731197771587744,0.19444444444444445,0.4444444444444444
policy_prompt_score,10,11,36,-0.10316567258206127,0.2703704121303829,0.31754874651810583,0.34818941504178275,0.16666666666666666,0.25
policy_prompt_score,11,0,36,-0.1501669992828455,0.2163219867972938,0.26323119777158777,0.24512534818941503,0.05555555555555555,0.19444444444444445
policy_prompt_score,11,1,36,-0.15000641193688996,0.2588124031650689,0.25208913649025066,0.3342618384401114,0.08333333333333333,0.25
policy_prompt_score,11,2,36,-0.02648596024562594,0.27256688899993864,0.41364902506963785,0.4324512534818941,0.16666666666666666,0.3888888888888889
policy_prompt_score,11,3,36,0.15625513933512886,0.41179735504505244,0.7395543175487465,0.37395543175487467,0.4722222222222222,0.7777777777777778
policy_prompt_score,11,4,36,0.052714369968749564,0.22137174187692046,0.6155988857938719,0.38091922005571033,0.3333333333333333,0.6666666666666666
policy_prompt_score,11,5,36,0.0144051908735508,0.41438701057527516,0.5543175487465181,0.6079387186629526,0.3888888888888889,0.5555555555555556
policy_prompt_score,11,6,36,-0.14317759290015009,0.2559396835519395,0.26880222841225626,0.31545961002785516,0.1111111111111111,0.19444444444444445
policy_prompt_score,11,7,36,-0.020256240330187414,0.26879564814875845,0.4317548746518106,0.45961002785515326,0.16666666666666666,0.3888888888888889
policy_prompt_score,11,8,36,0.20801624364003996,0.30506711194824976,0.8175487465181058,0.29178272980501396,0.5555555555555556,0.8055555555555556
policy_prompt_score,11,9,36,0.04849958043658137,0.2601982243658926,0.6142061281337048,0.44916434540389977,0.25,0.5833333333333334
policy_prompt_score,11,10,36,0.15441575365438764,0.31940232873251967,0.7506963788300836,0.4227019498607242,0.5,0.7222222222222222
policy_prompt_score,11,11,36,-0.021847337593439597,0.2335803243282557,0.4401114206128134,0.39345403899721443,0.19444444444444445,0.4722222222222222
policy_prompt_score,12,0,36,-0.038206972721561094,0.24826313777848097,0.40111420612813375,0.40947075208913647,0.19444444444444445,0.3611111111111111
policy_prompt_score,12,1,36,0.0011023377033786974,0.24784301482942583,0.5013927576601671,0.4449860724233983,0.25,0.5
policy_prompt_score,12,2,36,-0.05635150628856772,0.1674501155621939,0.38579387186629527,0.2938718662952646,0.1388888888888889,0.2777777777777778
policy_prompt_score,12,3,36,0.04805183837776089,0.4022800150436581,0.5947075208913649,0.5438718662952646,0.3333333333333333,0.6111111111111112
policy_prompt_score,12,4,36,0.03780551389527309,0.24569641168055856,0.5947075208913649,0.44220055710306405,0.2777777777777778,0.5833333333333334
policy_prompt_score,12,5,36,0.008507103328072141,0.32915366926408873,0.5348189415041782,0.5027855153203342,0.3055555555555556,0.5555555555555556
policy_prompt_score,12,6,36,-0.028218260198939527,0.26369790919807956,0.4164345403899722,0.45473537604456826,0.2222222222222222,0.4444444444444444
policy_prompt_score,12,7,36,4.608763125074633e-05,0.3118094565547247,0.5027855153203342,0.4979108635097492,0.2222222222222222,0.5
policy_prompt_score,12,8,36,-0.034188364426714246,0.3326702527134404,0.40668523676880225,0.5041782729805013,0.1388888888888889,0.4166666666666667
policy_prompt_score,12,9,36,-0.004759048418364831,0.14332242598190076,0.49442896935933145,0.282033426183844,0.05555555555555555,0.5
policy_prompt_score,12,10,36,0.09876843449483869,0.23332629034859464,0.6713091922005572,0.3307799442896937,0.4166666666666667,0.75
policy_prompt_score,12,11,36,0.007209921026553656,0.21014474785282888,0.5139275766016713,0.3934540389972145,0.2222222222222222,0.5
policy_prompt_score,13,0,36,-0.008901999613200873,0.3497209819498135,0.46796657381615603,0.5341225626740947,0.3333333333333333,0.4722222222222222
policy_prompt_score,13,1,36,-0.019146880356677165,0.22120885819361963,0.4387186629526462,0.38649025069637877,0.16666666666666666,0.4166666666666667
policy_prompt_score,13,2,36,-0.05519944441786022,0.2651963883419486,0.3844011142061281,0.38997214484679654,0.1111111111111111,0.3055555555555556
policy_prompt_score,13,3,36,0.021335123264358546,0.3434614900100564,0.5724233983286908,0.5264623955431754,0.3611111111111111,0.6111111111111112
policy_prompt_score,13,4,36,0.09032984938576077,0.3018726748133314,0.6768802228412256,0.4477715877437326,0.3611111111111111,0.6388888888888888
policy_prompt_score,13,5,36,-0.05237947639030177,0.2291542991485891,0.37604456824512533,0.40041782729805014,0.1388888888888889,0.3888888888888889
policy_prompt_score,13,6,36,-0.005175878295166858,0.2251939031038226,0.4832869080779944,0.4018105849582173,0.2222222222222222,0.5
policy_prompt_score,13,7,36,-0.04564081367998529,0.28907239789541195,0.3955431754874652,0.4394150417827298,0.16666666666666666,0.4166666666666667
policy_prompt_score,13,8,36,0.06181766184083182,0.281517854234075,0.637883008356546,0.47284122562674097,0.3333333333333333,0.5555555555555556
policy_prompt_score,13,9,36,-0.12696957058281566,0.24192484729204222,0.28412256267409475,0.41086350974930363,0.08333333333333333,0.3333333333333333
policy_prompt_score,13,10,36,0.12369705068568898,0.328992054905755,0.7298050139275767,0.4707520891364902,0.4444444444444444,0.7222222222222222
policy_prompt_score,13,11,36,0.06306403920165471,0.34809758597951057,0.6420612813370474,0.5181058495821728,0.4166666666666667,0.6388888888888888
policy_prompt_score,14,0,36,0.013102285078413378,0.35308148726163024,0.5111420612813371,0.5383008356545961,0.3055555555555556,0.5
policy_prompt_score,14,1,36,-0.05701540994273102,0.24654421266701312,0.3732590529247911,0.38370473537604455,0.1111111111111111,0.3611111111111111
policy_prompt_score,14,2,36,-0.15921649218471906,0.29108521504403356,0.266016713091922,0.3579387186629526,0.027777777777777776,0.25
policy_prompt_score,14,3,36,-0.006823302115038787,0.2166421877819975,0.47493036211699163,0.3997214484679666,0.16666666666666666,0.4722222222222222
policy_prompt_score,14,4,36,-0.005819844396327767,0.3314014450266344,0.48189415041782735,0.5285515320334262,0.2222222222222222,0.5
policy_prompt_score,14,5,36,0.01627253985321664,0.2014505101944904,0.5515320334261838,0.37952646239554316,0.25,0.5555555555555556
policy_prompt_score,14,6,36,0.0313059746997667,0.29334756053541017,0.5807799442896936,0.48467966573816157,0.3055555555555556,0.6111111111111112
policy_prompt_score,14,7,36,0.01026893811099483,0.22081254248246632,0.5431754874651811,0.403899721448468,0.2222222222222222,0.5833333333333334
policy_prompt_score,14,8,36,0.05381760430434013,0.23233438840113912,0.6239554317548746,0.41852367688022285,0.3333333333333333,0.5833333333333334
policy_prompt_score,14,9,36,0.0681232318054561,0.2677184128393132,0.6545961002785515,0.4721448467966574,0.3611111111111111,0.5833333333333334
policy_prompt_score,14,10,36,0.005345185292724597,0.20207461927747133,0.5334261838440111,0.37743732590529244,0.16666666666666666,0.5277777777777778
policy_prompt_score,14,11,36,-0.020005338512549764,0.25282850738849105,0.4387186629526463,0.41713091922005574,0.1111111111111111,0.4722222222222222
policy_prompt_score,15,0,36,0.020518786379775333,0.16537487196904013,0.5612813370473537,0.3210306406685236,0.25,0.6388888888888888
policy_prompt_score,15,1,36,-0.08552472366630043,0.19560669803542943,0.32869080779944293,0.31894150417827294,0.1388888888888889,0.3333333333333333
policy_prompt_score,15,2,36,-0.05010713235856762,0.28842458131058124,0.3816155988857939,0.40807799442896936,0.08333333333333333,0.3611111111111111
policy_prompt_score,15,3,36,0.03884239140575124,0.29760226843764503,0.5933147632311978,0.47423398328690813,0.3055555555555556,0.6111111111111112
policy_prompt_score,15,4,36,-0.061464954387326576,0.28603530552118533,0.37047353760445684,0.3983286908077994,0.16666666666666666,0.3055555555555556
policy_prompt_score,15,5,36,-0.0010850652031462737,0.23031517079937375,0.5,0.4025069637883008,0.2222222222222222,0.5
policy_prompt_score,15,6,36,-0.003143363067166116,0.2729908684254998,0.4763231197771588,0.40877437325905297,0.19444444444444445,0.4444444444444444
policy_prompt_score,15,7,36,-0.017029245397223558,0.37182044014217,0.4540389972144847,0.5571030640668524,0.25,0.4722222222222222
policy_prompt_score,15,8,36,0.09242247677742782,0.26455082760580223,0.6977715877437325,0.4080779944289694,0.3611111111111111,0.6944444444444444
policy_prompt_score,15,9,36,0.019776284742289152,0.26528455294108066,0.5626740947075208,0.4505571030640668,0.2222222222222222,0.5833333333333334
policy_prompt_score,15,10,36,-0.051500479342128036,0.38531176894009433,0.3802228412256268,0.5967966573816156,0.3055555555555556,0.3888888888888889
policy_prompt_score,15,11,36,0.05057321930121372,0.2219251742829458,0.6211699164345403,0.362116991643454,0.3611111111111111,0.6666666666666666
policy_prompt_score,16,0,36,-0.06318332727955495,0.23455469569097778,0.3467966573816156,0.41225626740947074,0.16666666666666666,0.4166666666666667
policy_prompt_score,16,1,36,-0.053772948358458195,0.21767641459845638,0.39136490250696376,0.4206128133704735,0.1388888888888889,0.4444444444444444
policy_prompt_score,16,2,36,-0.03257500277753089,0.23999495571326535,0.4052924791086351,0.4164345403899722,0.16666666666666666,0.4166666666666667
policy_prompt_score,16,3,36,-0.018475520046477567,0.3182250122294731,0.44986072423398327,0.5006963788300836,0.2222222222222222,0.4722222222222222
policy_prompt_score,16,4,36,0.0005321853315563285,0.26571724811350894,0.4986072423398329,0.45821727019498604,0.25,0.5
policy_prompt_score,16,5,36,-0.00604832684911949,0.20171949339203354,0.47214484679665736,0.38231197771587744,0.25,0.4722222222222222
policy_prompt_score,16,6,36,0.04399835954185349,0.3102794876842269,0.6100278551532033,0.48189415041782724,0.3333333333333333,0.5555555555555556
policy_prompt_score,16,7,36,-0.003966010293444733,0.2953955841649177,0.4944289693593315,0.48189415041782735,0.25,0.5
policy_prompt_score,16,8,36,0.08641711797080637,0.17547729349803035,0.6713091922005572,0.2736768802228412,0.3611111111111111,0.75
policy_prompt_score,16,9,36,0.021830827722492147,0.33383989726191465,0.5710306406685237,0.516016713091922,0.19444444444444445,0.5555555555555556
policy_prompt_score,16,10,36,0.006251390998247869,0.2301540343086294,0.5403899721448469,0.4171309192200557,0.2222222222222222,0.5277777777777778
policy_prompt_score,16,11,36,-0.06412598345775658,0.25024328156768133,0.3607242339832869,0.41713091922005563,0.16666666666666666,0.3888888888888889
policy_prompt_score,17,0,36,-0.00704931680418025,0.2684410504551632,0.4860724233983287,0.4456824512534818,0.25,0.5
policy_prompt_score,17,1,36,0.0883886723846502,0.3160437950185512,0.6727019498607243,0.48816155988857945,0.4166666666666667,0.6111111111111112
policy_prompt_score,17,2,36,0.08946249595415545,0.2844287254174074,0.6866295264623956,0.4637883008356546,0.4166666666666667,0.6666666666666666
policy_prompt_score,17,3,36,-0.056285621435788497,0.2594665164187192,0.36768802228412256,0.4387186629526462,0.1388888888888889,0.3611111111111111
policy_prompt_score,17,4,36,-0.009444925765931422,0.21843369937182006,0.4596100278551532,0.3871866295264624,0.19444444444444445,0.4722222222222222
policy_prompt_score,17,5,36,-0.0625975436659042,0.4268527442514922,0.3565459610027855,0.6344011142061281,0.2777777777777778,0.3611111111111111
policy_prompt_score,17,6,36,0.003284722601495288,0.24029242808034446,0.5292479108635098,0.4220055710306407,0.19444444444444445,0.5277777777777778
policy_prompt_score,17,7,36,-0.021647678562605632,0.3040771061699313,0.42896935933147634,0.483983286908078,0.2777777777777778,0.4722222222222222
policy_prompt_score,17,8,36,-0.006718249218923292,0.23651999612671765,0.4637883008356546,0.40807799442896936,0.25,0.4722222222222222
policy_prompt_score,17,9,36,-0.0029885163728602393,0.3447885988107529,0.4860724233983287,0.5292479108635098,0.2777777777777778,0.5
policy_prompt_score,17,10,36,-0.042706811758845636,0.32668192401998875,0.3969359331476323,0.4930362116991644,0.2777777777777778,0.4722222222222222
policy_prompt_score,17,11,36,0.025192861011501644,0.24513577420093263,0.575208913649025,0.40529247910863503,0.3888888888888889,0.5833333333333334
policy_prompt_score,18,0,36,-0.1162788816510763,0.23415466559889303,0.3050139275766017,0.30013927576601673,0.1111111111111111,0.2222222222222222
policy_prompt_score,18,1,36,0.07523188356842386,0.1736526441040569,0.6559888579387188,0.2674094707520891,0.2777777777777778,0.75
policy_prompt_score,18,2,36,0.019375579433476675,0.2508132367852395,0.5612813370473537,0.44080779944289694,0.25,0.5555555555555556
policy_prompt_score,18,3,36,-0.022310430049026442,0.3256364659494082,0.43593314763231195,0.5006963788300836,0.2222222222222222,0.4166666666666667
policy_prompt_score,18,4,36,-0.07787613453569586,0.27975904090122766,0.32590529247910865,0.43941504178272983,0.1388888888888889,0.3611111111111111
policy_prompt_score,18,5,36,0.03611788173653108,0.2909954819663476,0.6114206128133705,0.49373259052924795,0.3055555555555556,0.5555555555555556
policy_prompt_score,18,6,36,-0.026342736755583476,0.31197032087842275,0.43036211699164345,0.49930362116991645,0.25,0.3888888888888889
policy_prompt_score,18,7,36,0.030338890943486574,0.21462711610572896,0.5821727019498607,0.4004178272980501,0.19444444444444445,0.6111111111111112
policy_prompt_score,18,8,36,-0.007086905321508796,0.24593410274818506,0.4749303621169917,0.4401114206128134,0.19444444444444445,0.4722222222222222
policy_prompt_score,18,9,36,0.01337319609360682,0.2907477439928646,0.5543175487465182,0.48119777158774374,0.25,0.6111111111111112
policy_prompt_score,18,10,36,0.005328460700838811,0.26594039719242024,0.5362116991643453,0.4477715877437326,0.25,0.5277777777777778
policy_prompt_score,18,11,36,0.011980015801539373,0.251881005860333,0.5487465181058495,0.4317548746518105,0.2222222222222222,0.5277777777777778
policy_prompt_score,19,0,36,0.0536041412666516,0.20412408364317466,0.6253481894150418,0.3767409470752089,0.2222222222222222,0.6388888888888888
policy_prompt_score,19,1,36,0.026285860518727708,0.29309815928128735,0.5793871866295265,0.4665738161559888,0.3333333333333333,0.5833333333333334
policy_prompt_score,19,2,36,0.022299776284781248,0.3338056705142585,0.5584958217270195,0.5236768802228412,0.25,0.5277777777777778
policy_prompt_score,19,3,36,-0.011658886015494238,0.338899129998767,0.4582172701949861,0.4979108635097494,0.2777777777777778,0.4722222222222222
policy_prompt_score,19,4,36,-0.10715621748147529,0.198613914640257,0.3161559888579387,0.28412256267409475,0.1388888888888889,0.25
policy_prompt_score,19,5,36,0.002372274323317186,0.21722432374179645,0.5069637883008357,0.4324512534818941,0.2222222222222222,0.5
policy_prompt_score,19,6,36,0.06573738408025948,0.16272817894504527,0.6364902506963788,0.2137883008356546,0.3055555555555556,0.7777777777777778
policy_prompt_score,19,7,36,-0.04656707217626457,0.23504659663187813,0.39275766016713093,0.3913649025069639,0.1388888888888889,0.3055555555555556
policy_prompt_score,19,8,36,-0.13420109436871902,0.34796615144974813,0.2938718662952646,0.4972144846796657,0.1111111111111111,0.3055555555555556
policy_prompt_score,19,9,36,0.02446704790720866,0.2830526809574383,0.5738161559888579,0.48050139275766024,0.2777777777777778,0.5833333333333334
policy_prompt_score,19,10,36,-0.008338974729085569,0.32645384323264315,0.48467966573816157,0.5125348189415042,0.3333333333333333,0.5
policy_prompt_score,19,11,36,0.019340614809473536,0.29335384626718525,0.564066852367688,0.4853760445682451,0.2777777777777778,0.5555555555555556
policy_prompt_score,20,0,36,0.03222165793417181,0.17641309765515673,0.5905292479108635,0.34122562674094703,0.2222222222222222,0.5833333333333334
policy_prompt_score,20,1,36,0.014380774019067117,0.2738462112185269,0.5598885793871866,0.47980501392757663,0.25,0.5555555555555556
policy_prompt_score,20,2,36,-0.021782536479672265,0.2980030690488636,0.4164345403899722,0.49582172701949867,0.3055555555555556,0.4722222222222222
policy_prompt_score,20,3,36,0.05111627477443617,0.28189196232783253,0.6183844011142061,0.4449860724233983,0.2777777777777778,0.6111111111111112
policy_prompt_score,20,4,36,0.00533636221680521,0.3749748683328654,0.5334261838440111,0.568941504178273,0.3055555555555556,0.5277777777777778
policy_prompt_score,20,5,36,-0.09183748204118727,0.27202226122754686,0.31754874651810583,0.4143454038997214,0.1388888888888889,0.3333333333333333
policy_prompt_score,20,6,36,0.048675927470093,0.3487435348284634,0.6030640668523677,0.5396935933147633,0.3055555555555556,0.6111111111111112
policy_prompt_score,20,7,36,-0.09239124943479773,0.27697571461125087,0.3259052924791086,0.40529247910863503,0.1111111111111111,0.3055555555555556
policy_prompt_score,20,8,36,0.0055103569545154885,0.28341801997419724,0.5125348189415042,0.4526462395543176,0.2222222222222222,0.5
policy_prompt_score,20,9,36,0.01826264465451974,0.2769285016279646,0.5473537604456824,0.4832869080779944,0.2222222222222222,0.5277777777777778
policy_prompt_score,20,10,36,0.13987121043419276,0.303814061419174,0.7172701949860725,0.4282729805013928,0.4722222222222222,0.6944444444444444
policy_prompt_score,20,11,36,-0.03781146171776212,0.17298516279215956,0.39972144846796653,0.3064066852367687,0.1388888888888889,0.2777777777777778
policy_prompt_score,21,0,36,-0.04181931707297549,0.22267670725546762,0.3997214484679666,0.39763231197771587,0.08333333333333333,0.4166666666666667
policy_prompt_score,21,1,36,0.04884385165756816,0.3410579083269506,0.6072423398328691,0.49582172701949867,0.3055555555555556,0.6388888888888888
policy_prompt_score,21,2,36,0.0830055639864847,0.46254819343572384,0.6518105849582172,0.6608635097493036,0.4722222222222222,0.5833333333333334
policy_prompt_score,21,3,36,-0.02290661903011422,0.48560988575181285,0.43036211699164345,0.6211699164345403,0.2222222222222222,0.4444444444444444
policy_prompt_score,21,4,36,0.00603350532952672,0.2791844442531589,0.511142061281337,0.45891364902506965,0.3055555555555556,0.5
policy_prompt_score,21,5,36,-0.023774176281952553,0.3838228403403864,0.41086350974930363,0.5696378830083566,0.25,0.4444444444444444
policy_prompt_score,21,6,36,-0.005341338061189471,0.3208092586393627,0.4874651810584958,0.5306406685236769,0.3055555555555556,0.5
policy_prompt_score,21,7,36,0.013621760007515749,0.2903327527121252,0.5529247910863511,0.48398328690807807,0.2777777777777778,0.5277777777777778
policy_prompt_score,21,8,36,0.0221588413113364,0.30874008297747846,0.5724233983286908,0.4853760445682451,0.25,0.5555555555555556
policy_prompt_score,21,9,36,0.0259062889076667,0.29081179659830053,0.5654596100278552,0.49164345403899723,0.25,0.5833333333333334
policy_prompt_score,21,10,36,-0.11663809248907311,0.2541276395121781,0.298050139275766,0.270891364902507,0.05555555555555555,0.2222222222222222
policy_prompt_score,21,11,36,0.07438238937880945,0.34319830409153534,0.6448467966573816,0.5362116991643454,0.3888888888888889,0.5833333333333334
policy_prompt_score,22,0,36,0.06083399262541406,0.21861174425390517,0.6378830083565459,0.3704735376044568,0.3333333333333333,0.6666666666666666
policy_prompt_score,22,1,36,-0.052994624970508525,0.39971632041841854,0.383008356545961,0.5954038997214486,0.3333333333333333,0.3611111111111111
policy_prompt_score,22,2,36,-0.044504029126342284,0.301556923532477,0.4052924791086351,0.49164345403899723,0.2777777777777778,0.4166666666666667
policy_prompt_score,22,3,36,-0.06996287426506055,0.24211271307338667,0.36629526462395545,0.399025069637883,0.16666666666666666,0.3333333333333333
policy_prompt_score,22,4,36,-0.004750211982079311,0.2804621342120256,0.48467966573816157,0.4484679665738161,0.19444444444444445,0.5
policy_prompt_score,22,5,36,0.08913405303261179,0.39137170412741396,0.6685236768802229,0.5076601671309192,0.4444444444444444,0.6388888888888888
policy_prompt_score,22,6,36,0.014074098678979567,0.3274086075447664,0.5473537604456824,0.5048746518105849,0.2777777777777778,0.5555555555555556
policy_prompt_score,22,7,36,-0.07878227189140477,0.38075639867443284,0.34122562674094703,0.5584958217270195,0.16666666666666666,0.4166666666666667
policy_prompt_score,22,8,36,0.09923238249695741,0.25626785364087434,0.6949860724233983,0.4192200557103064,0.3611111111111111,0.6388888888888888
policy_prompt_score,22,9,36,-0.005136845929125552,0.24827770708116598,0.4735376044568245,0.4491643454038998,0.2222222222222222,0.4722222222222222
policy_prompt_score,22,10,36,0.11963033812242962,0.33114820530449096,0.6935933147632312,0.49930362116991645,0.4166666666666667,0.6388888888888888
policy_prompt_score,22,11,36,-0.05532531754503506,0.27082028223488563,0.3788300835654596,0.4220055710306406,0.08333333333333333,0.3611111111111111
policy_prompt_score,23,0,36,-0.0039675723867001085,0.30371732740568647,0.479108635097493,0.463091922005571,0.3055555555555556,0.4722222222222222
policy_prompt_score,23,1,36,-0.06828349884484439,0.28857567509100424,0.3607242339832869,0.3572423398328691,0.1111111111111111,0.25
policy_prompt_score,23,2,36,-0.0362144429723954,0.29790269726099894,0.40807799442896936,0.4944289693593315,0.25,0.4444444444444444
policy_prompt_score,23,3,36,0.007617023039563894,0.23347643305598162,0.5306406685236769,0.4025069637883008,0.1388888888888889,0.5277777777777778
policy_prompt_score,23,4,36,0.045754881641840855,0.2973347879999253,0.607242339832869,0.4867688022284122,0.3055555555555556,0.5555555555555556
policy_prompt_score,23,5,36,-0.01125849345119034,0.31492286151982285,0.4596100278551532,0.483983286908078,0.25,0.4444444444444444
policy_prompt_score,23,6,36,0.14552297789630783,0.43054162121177375,0.7325905292479109,0.6162952646239553,0.4722222222222222,0.5833333333333334
policy_prompt_score,23,7,36,0.0006575214214872213,0.2408280023007276,0.5194986072423398,0.4052924791086351,0.2222222222222222,0.5277777777777778
policy_prompt_score,23,8,36,0.02138370248592012,0.2380971466742925,0.5654596100278552,0.42479108635097496,0.2222222222222222,0.5277777777777778
policy_prompt_score,23,9,36,0.06885495666857427,0.2891407392125135,0.6545961002785516,0.49582172701949867,0.3611111111111111,0.6388888888888888
policy_prompt_score,23,10,36,-0.008446459281497481,0.16648499560745333,0.4568245125348189,0.3370473537604457,0.1388888888888889,0.4722222222222222
policy_prompt_score,23,11,36,0.033288192784557136,0.26341583613261416,0.5919220055710306,0.4658774373259053,0.3055555555555556,0.5555555555555556
policy_prompt_score,24,0,36,-0.03709354642027454,0.20669863992999238,0.4011142061281337,0.36211699164345407,0.1111111111111111,0.3888888888888889
policy_prompt_score,24,1,36,0.013157309879370515,0.22361829493246704,0.5515320334261838,0.4073816155988857,0.1388888888888889,0.5555555555555556
policy_prompt_score,24,2,36,-0.1944686212603246,0.46505593283350677,0.20891364902506965,0.5933147632311978,0.19444444444444445,0.4444444444444444
policy_prompt_score,24,3,36,0.0015076697300406838,0.2385105113426661,0.5013927576601671,0.4220055710306406,0.2777777777777778,0.5
policy_prompt_score,24,4,36,-0.029272097406823905,0.18099267479090478,0.41504178272980496,0.3363509749303621,0.19444444444444445,0.3888888888888889
policy_prompt_score,24,5,36,0.026839570368657473,0.3075575908364099,0.5793871866295264,0.48119777158774374,0.2222222222222222,0.5555555555555556
policy_prompt_score,24,6,36,0.022444148579784662,0.34178913137582284,0.5682451253481895,0.5341225626740947,0.3333333333333333,0.6111111111111112
policy_prompt_score,24,7,36,0.0013363453288272147,0.1823222029630393,0.5027855153203342,0.35584958217270196,0.2222222222222222,0.5
policy_prompt_score,24,8,36,-0.014522313737453121,0.33787983110938913,0.45264623955431754,0.5104456824512534,0.2222222222222222,0.4722222222222222
policy_prompt_score,24,9,36,-0.013402966714837622,0.3108884549294534,0.4401114206128134,0.4972144846796658,0.2222222222222222,0.4722222222222222
policy_prompt_score,24,10,36,0.014688659583602812,0.3266608954929232,0.5557103064066853,0.5097493036211699,0.2777777777777778,0.5555555555555556
policy_prompt_score,24,11,36,0.036339219503302,0.25606807992545244,0.5947075208913649,0.4512534818941504,0.2777777777777778,0.5555555555555556
