comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
susceptibility:value_shift:top4>random7:target=0.02,susceptibility,policy,value_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,-0.0029815402800487598,0.005507572600751123,0.546875,-0.02032775070868137,0.013486980259254542,0.44574780058651026
susceptibility:value_shift:top4>random7:target=0.02,susceptibility,policy,value_shift,0.02,random7,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,-0.0008217848396388802,0.008026735267678001,0.5625,-0.019489332925884627,0.0168206687065719,0.5553519061583576
susceptibility:policy_contrast:top4>random0:target=0.02,susceptibility,policy,policy_contrast,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.059184711486195266,0.06151350386476295,0.765625,0.03888166642535476,0.08004253739486047,0.5575513196480938
susceptibility:policy_contrast:top4>random0:target=0.02,susceptibility,policy,policy_contrast,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.08377420257230657,0.08397905154882818,0.9375,0.06683405670602038,0.10162578214626258,0.4244868035190615
susceptibility:policy_contrast:top4>random0:target=0.02,susceptibility,policy,policy_contrast,0.02,random0,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.0714794570292509,0.0713566076201877,0.8515625,0.051808461275149355,0.0902078337903265,0.5355571847507331
susceptibility:policy_contrast:top4>random1:target=0.02,susceptibility,policy,policy_contrast,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.06501867185986951,0.07282657815157757,0.890625,0.04713334141754455,0.08128235848193795,0.16312316715542519
susceptibility:policy_contrast:top4>random1:target=0.02,susceptibility,policy,policy_contrast,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.06377596804763563,0.06560434175416083,0.890625,0.044780606737548176,0.08143085915617146,0.3273460410557184
susceptibility:policy_contrast:top4>random1:target=0.02,susceptibility,policy,policy_contrast,0.02,random1,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.06439731995375257,0.06924204030942809,0.890625,0.046439550722406124,0.08083092870915497,0.282991202346041
susceptibility:policy_contrast:top4>random2:target=0.02,susceptibility,policy,policy_contrast,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.015871889426867777,-0.008914548406638873,0.4375,-0.040956113277671805,0.0077490752149646965,0.5245601173020528
susceptibility:policy_contrast:top4>random2:target=0.02,susceptibility,policy,policy_contrast,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.031400573290389484,0.037288306225123614,0.734375,0.007336132508190446,0.05325006742112737,0.5483870967741935
susceptibility:policy_contrast:top4>random2:target=0.02,susceptibility,policy,policy_contrast,0.02,random2,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.007764341931760852,0.01285223169375872,0.5859375,-0.015562068670481124,0.030829881627966613,0.5146627565982405
susceptibility:policy_contrast:top4>random3:target=0.02,susceptibility,policy,policy_contrast,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,-0.009489360850596432,-0.004201447707620433,0.484375,-0.02484197006852551,0.004847797831643032,0.3504398826979471
susceptibility:policy_contrast:top4>random3:target=0.02,susceptibility,policy,policy_contrast,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.021213559073152033,0.017135717829729433,0.734375,0.008602358833582908,0.03329467126733972,0.25843108504398826
susceptibility:policy_contrast:top4>random3:target=0.02,susceptibility,policy,policy_contrast,0.02,random3,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.005862099111277801,0.008271522128077342,0.609375,-0.008385396317465882,0.018962650797069006,0.30095307917888564
susceptibility:policy_contrast:top4>random4:target=0.02,susceptibility,policy,policy_contrast,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.031966183431415995,0.036578320369793166,0.703125,0.006455561579901099,0.05461969786800889,0.28372434017595305
susceptibility:policy_contrast:top4>random4:target=0.02,susceptibility,policy,policy_contrast,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0545597384721991,0.05773650381851733,0.78125,0.030173870709468354,0.07860621964859005,0.4607771260997067
susceptibility:policy_contrast:top4>random4:target=0.02,susceptibility,policy,policy_contrast,0.02,random4,mean_raw_projected_relative_rms,paired_log_ratio,pooled,128,32,0.04326296095180755,0.04821879255388821,0.7421875,0.018490995569290375,0.06599264644243538,0.40615835777126097
susceptibility:policy_contrast:top4>random5:target=0.02,susceptibility,policy,policy_contrast,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.03391680069284532,0.03792539786139734,0.71875,0.017491200939835562,0.04948660453044091,0.1759530791788856
susceptibility:policy_contrast:top4>random5:target=0.02,susceptibility,policy,policy_contrast,0.02,random5,mean_raw_projected_relative_rms,paired_log_ratio,noisy_t500,64,32,0.04107585740187085,0.04470570202767453,0.75,0.02543705162612807,0.05572711842133488,0.19648093841642225
