episode_label,boundary_phase,layer,head,switch_residual,switch_residual_samples,paraphrase_residual,paraphrase_residual_samples,parity_residual,parity_residual_samples,residual_log_ratio,residual_log_ratio_samples,query_log_ratio,query_log_ratio_samples,prompt_history_excess,prompt_history_excess_samples,native_log_ratio,native_log_ratio_samples,current_key_log_ratio,current_key_log_ratio_samples,switch_temporal_js,switch_temporal_js_samples,paraphrase_temporal_js,paraphrase_temporal_js_samples,temporal_js_excess,temporal_js_excess_samples,switch_temporal_w1,switch_temporal_w1_samples,paraphrase_temporal_w1,paraphrase_temporal_w1_samples,temporal_w1_excess,temporal_w1_excess_samples,previous_episode_mass,previous_episode_mass_samples,returned_a1_mass,returned_a1_mass_samples
A2,late_a2,6,1,0.005866811377927661,96,0.0025042443303391337,96,0.0,96,0.7538020306537829,96,0.7078044314970166,96,0.06674453271950848,96,0.690410531926542,96,0.7332300181134674,96,1.3918179320171475e-05,96,3.756632395379711e-06,96,8.640947271487676e-06,96,0.02414235845208168,96,0.013328419998288155,96,0.009431049227714539,96,0.0,96,0.0,96
A2,late_a2,6,2,0.006435090443119407,96,0.0035967284347862005,96,0.0,96,0.5284188484479004,96,0.8598449052716299,96,-0.21805982380628003,96,0.670659814725017,96,0.7460921224869581,96,5.4730033298255876e-05,96,1.5260950021911412e-05,96,3.1672318073106e-05,96,0.06581331789493561,96,0.034010156989097595,96,0.030685409903526306,96,0.0,96,0.0,96
A2,late_a2,6,3,0.005827134707942605,96,0.002542745554819703,96,0.0,96,0.6916455233100344,96,0.6703786529111646,96,-0.04158335550934661,96,0.7179460862259803,96,0.749325576899506,96,3.41892009600997e-05,96,1.0240590199828148e-05,96,2.5206107238773257e-05,96,0.04242173582315445,96,0.0203444492071867,96,0.024128127843141556,96,0.0,96,0.0,96
A2,late_a2,6,4,0.005062048323452473,96,0.002817430766299367,96,0.0,96,0.6770735668747558,96,0.6524454415348686,96,0.011927662465433864,96,0.6595243487883877,96,0.6862355723071453,96,3.4131950087612495e-05,96,1.048667763825506e-05,96,1.68672704603523e-05,96,0.04520935378968716,96,0.024163667112588882,96,0.013544697314500809,96,0.0,96,0.0,96
A2,late_a2,6,5,0.006409337045624852,96,0.0028622671961784363,96,0.0,96,0.7311282814575024,96,0.7691924974519248,96,-0.09428416646739696,96,0.8419953995618525,96,0.7275386881185807,96,1.7860435036709532e-05,96,3.3632550184847787e-06,96,1.3172517355997115e-05,96,0.03034834936261177,96,0.014011185616254807,96,0.013625510036945343,96,0.0,96,0.0,96
A2,late_a2,6,6,0.01239199098199606,96,0.005540862679481506,96,0.0,96,0.6781133002116405,96,0.6470344968457625,96,0.05665301927653649,96,0.6969518931246554,96,0.6378763014596072,96,2.3505461285822093e-05,96,4.528674253378995e-06,96,1.9346841327205766e-05,96,0.035413140431046486,96,0.014965690672397614,96,0.018335353583097458,96,0.0,96,0.0,96
A2,late_a2,6,7,0.00907073775306344,96,0.0029076416976749897,96,0.0,96,0.9258416942388055,96,0.7441921356173207,96,0.1548201890726283,96,0.6614474298253794,96,0.7131901720313487,96,3.27990492223762e-05,96,9.104109267354943e-06,96,2.0093291823286563e-05,96,0.04161534458398819,96,0.024116143584251404,96,0.017410043627023697,96,0.0,96,0.0,96
A2,late_a2,6,8,0.005025655264034867,96,0.0021931660594418645,96,0.0,96,0.6040691609891573,96,0.7644496310416733,96,-0.16171101953422795,96,0.720776638324476,96,0.675773757217631,96,4.699062992585823e-05,96,9.549601600156166e-06,96,3.343055504956283e-05,96,0.05751681327819824,96,0.026746965944767,96,0.02996908687055111,96,0.0,96,0.0,96
A2,late_a2,6,9,0.0112587152980268,96,0.005341354291886091,96,0.0,96,0.6003416649352571,96,0.7073845129979026,96,-0.10883934022718575,96,0.6726158135330362,96,0.7635894000210757,96,5.470776522997767e-05,96,1.8494025425752625e-05,96,2.8181490051792935e-05,96,0.05606178939342499,96,0.03480057045817375,96,0.025057800114154816,96,0.0,96,0.0,96
A2,late_a2,6,10,0.005040694260969758,96,0.0028678736416622996,96,0.0,96,0.6164586429435701,96,0.6474367800880508,96,0.0025478149009971474,96,0.614618973714532,96,0.7505430197315976,96,2.8534879675135016e-05,96,7.297250704141334e-06,96,1.815479299693834e-05,96,0.037835102528333664,96,0.01907406561076641,96,0.015970949083566666,96,0.0,96,0.0,96
A2,late_a2,6,11,0.0039456551894545555,96,0.0016716160462237895,96,0.0,96,0.9347421862268512,96,0.6399010862215091,96,0.2735445273160291,96,0.636892868681141,96,0.7951236560557844,96,6.678315548924729e-05,96,1.1770833225455135e-05,96,3.570651824702509e-05,96,0.060056671500205994,96,0.02628311514854431,96,0.026719480752944946,96,0.0,96,0.0,96
A2,late_a2,7,0,0.006768630119040608,96,0.003469666466116905,96,0.0,96,0.6803483893244815,96,0.6793967591916903,96,-0.05962370466107686,96,0.653571441301888,96,0.7324961074431048,96,7.501312938984483e-05,96,3.3458491088822484e-05,96,4.560840534395538e-05,96,0.06884008646011353,96,0.043605953454971313,96,0.030527636408805847,96,0.0,96,0.0,96
A2,late_a2,7,1,0.008048481773585081,96,0.003957686712965369,96,0.0,96,0.7765805954651218,96,0.6921042497406026,96,-0.021462037905543588,96,0.6989715846637753,96,0.6687422680125088,96,3.4631273592822254e-05,96,7.464244845323265e-06,96,2.4107081117108464e-05,96,0.030011762864887714,96,0.015342585742473602,96,0.01393764466047287,96,0.0,96,0.0,96
A2,late_a2,7,2,0.004867359530180693,96,0.0020249615190550685,96,0.0,96,0.7675866618712016,96,0.7880404768643092,96,0.018188198500010633,96,0.7947414741317858,96,0.8061327840193496,96,2.228021912742406e-05,96,5.6090821090037934e-06,96,1.223476829181891e-05,96,0.03579329699277878,96,0.01717468351125717,96,0.015160728245973587,96,0.0,96,0.0,96
A2,late_a2,7,3,0.005183917935937643,96,0.00205027696210891,96,0.0,96,0.7012445944206445,96,0.742279248652663,96,-0.14266964778651386,96,0.7349066401576142,96,0.6617068499388883,96,5.7138793636113405e-05,96,1.9042192434426397e-05,96,2.3643642634851858e-05,96,0.0669836588203907,96,0.029569074511528015,96,0.03074227273464203,96,0.0,96,0.0,96
A2,late_a2,7,4,0.009353319648653269,96,0.005859304452314973,96,0.0,96,0.5178691577244504,96,0.7419531302554591,96,-0.24371299799759363,96,0.8099423728413773,96,0.7055515809265505,96,6.030278746038675e-05,96,2.1493375243153423e-05,96,3.580892916943412e-05,96,0.07805570960044861,96,0.036988265812397,96,0.023543410003185272,96,0.0,96,0.0,96
A2,late_a2,7,5,0.004049996845424175,96,0.0020003856625407934,96,0.0,96,0.5421365986839525,96,0.7518529321165336,96,-0.14999730010904,96,0.6591825519010062,96,0.7269551801121876,96,6.454630056396127e-05,96,1.1301744962111115e-05,96,4.951383016305044e-05,96,0.05242961458861828,96,0.02310555800795555,96,0.026579289697110653,96,0.0,96,0.0,96
A2,late_a2,7,6,0.013263785745948553,96,0.006228300742805004,96,0.0,96,0.6735517664670682,96,0.7541955756762975,96,-0.02186286362571377,96,0.7563316886120941,96,0.806214632334982,96,9.379754192195833e-05,96,2.1782308067486156e-05,96,5.936796515015885e-05,96,0.061047421768307686,96,0.02812216803431511,96,0.031976777128875256,96,0.0,96,0.0,96
A2,late_a2,7,7,0.009495466016232967,96,0.003987624542787671,96,0.0,96,0.8063557769914416,96,0.7637877318391144,96,0.06975197290382207,96,0.833627632703408,96,0.7076856107675874,96,3.148771793348715e-05,96,1.0181478501181118e-05,96,2.1452997316373512e-05,96,0.039514102041721344,96,0.020901469513773918,96,0.009934183210134506,96,0.0,96,0.0,96
A2,late_a2,7,8,0.003998082596808672,96,0.0017433681059628725,96,0.0,96,0.6651585420926984,96,0.7280935540351022,96,0.03574028110090546,96,0.6744418351734962,96,0.5936492760997449,96,6.428659980883822e-05,96,1.134608464781195e-05,96,4.796420762431808e-05,96,0.03919890150427818,96,0.018797194585204124,96,0.01920306868851185,96,0.0,96,0.0,96
A2,late_a2,7,9,0.005271564470604062,96,0.0024715643376111984,96,0.0,96,0.7363762277231489,96,0.7688069069962908,96,-0.10391559459947836,96,0.8028776572455317,96,0.732645926056181,96,5.974900341243483e-05,96,1.2611377314897254e-05,96,3.4662720281630754e-05,96,0.05570082738995552,96,0.02754365187138319,96,0.027699170634150505,96,0.0,96,0.0,96
A2,late_a2,7,10,0.008684284053742886,96,0.003457459039054811,96,0.0,96,0.8354249594722354,96,0.7698103048250792,96,0.06756667454080967,96,0.7985643525081145,96,0.6687567631221818,96,1.7775055312085897e-05,96,3.6264682421460748e-06,96,9.079836672754027e-06,96,0.027499636635184288,96,0.013804476708173752,96,0.011461995542049408,96,0.0,96,0.0,96
A2,late_a2,7,11,0.0034562646178528666,96,0.0017777609173208475,96,0.0,96,0.7649792953827868,96,0.7095279258789906,96,-0.020128106700351034,96,0.6666580753783575,96,0.7280031908599186,96,2.1812389604747295e-05,96,5.193587639951147e-06,96,1.4374960301211104e-05,96,0.034220267087221146,96,0.01492604985833168,96,0.01328049972653389,96,0.0,96,0.0,96
A2,late_a2,8,0,0.007989427074790001,96,0.0037287225713953376,96,0.0,96,0.7042846104124323,96,0.7971447055588469,96,0.03556726300735036,96,0.7822838928967889,96,0.8159615178705567,96,8.017049549380317e-05,96,1.5197329048532993e-05,96,6.343142013065517e-05,96,0.09817510470747948,96,0.03586189076304436,96,0.04769527167081833,96,0.0,96,0.0,96
A2,late_a2,8,1,0.011698218528181314,96,0.0068238223902881145,96,0.0,96,0.6751284716922411,96,0.8055576558542865,96,-0.09325821504120319,96,0.8491811688460299,96,0.779517114179063,96,7.90395715739578e-05,96,2.2714615624863654e-05,96,5.6120195949915797e-05,96,0.07220727577805519,96,0.031024635769426823,96,0.020574496127665043,96,0.0,96,0.0,96
A2,late_a2,8,2,0.012648983392864466,96,0.0060094541404396296,96,0.0,96,0.8086516805573511,96,0.7962967164044905,96,0.043345427515868284,96,0.7058359334717931,96,0.7182828015494057,96,0.00010972280870191753,96,2.6831250579562038e-05,96,7.045915117487311e-05,96,0.07876617461442947,96,0.03426394611597061,96,0.038878653198480606,96,0.0,96,0.0,96
A2,late_a2,8,3,0.006689166650176048,96,0.0031419139122590423,96,0.0,96,0.9055798319124422,96,0.8143862268144091,96,-0.03707723771838484,96,0.8105573236145438,96,0.8793710669957808,96,9.868364577414468e-05,96,1.752540993038565e-05,96,6.291319004958495e-05,96,0.08856415376067162,96,0.03905612975358963,96,0.0449611060321331,96,0.0,96,0.0,96
A2,late_a2,8,4,0.007043016375973821,96,0.003540484933182597,96,0.0,96,0.7364776689837662,96,0.7287865895279053,96,-0.1208454373220561,96,0.7970474397337269,96,0.7205469003430891,96,0.00012653767771553248,96,3.08020826196298e-05,96,6.336981459753588e-05,96,0.1207745335996151,96,0.07509662955999374,96,0.041604943573474884,96,0.0,96,0.0,96
A2,late_a2,8,5,0.010074980556964874,96,0.0041338184382766485,96,0.0,96,0.9416332199370181,96,0.830603747936735,96,0.10528366044837098,96,0.8439724657954947,96,0.7993730946936473,96,0.0002594219986349344,96,3.442807064857334e-05,96,0.00016205124848056585,96,0.16337129473686218,96,0.0587134063243866,96,0.09283535182476044,96,0.0,96,0.0,96
A2,late_a2,8,6,0.006578580942004919,96,0.003262148122303188,96,0.0,96,0.7468054386115583,96,0.769594220528099,96,0.011312813573375102,96,0.8616109752988483,96,0.76867801480023,96,5.072541898698546e-05,96,8.215381967602298e-06,96,2.5372755771968514e-05,96,0.04050048440694809,96,0.018368776887655258,96,0.02028701826930046,96,0.0,96,0.0,96
A2,late_a2,8,7,0.01598549447953701,96,0.006699401885271072,96,0.0,96,0.8096987401119653,96,0.8931443370780907,96,-0.025145152089684375,96,0.8116101132525779,96,0.7830190321092779,96,4.672896466217935e-05,96,1.1067243576690089e-05,96,2.9166632884880528e-05,96,0.05537760257720947,96,0.028401448391377926,96,0.024526421912014484,96,0.0,96,0.0,96
A2,late_a2,8,8,0.011869396083056927,96,0.005157120758667588,96,0.0,96,0.788714987894183,96,0.9174079592059201,96,-0.05600467523422914,96,0.7711036352726106,96,0.7287488263122361,96,5.270477231533732e-05,96,9.749226592248306e-06,96,3.463703615125269e-05,96,0.04832591116428375,96,0.020139258354902267,96,0.028944632038474083,96,0.0,96,0.0,96
A2,late_a2,8,9,0.009375727269798517,96,0.004106237553060055,96,0.0,96,0.7795323812701821,96,0.8686926145909523,96,-0.1273962466148062,96,0.8422855203180613,96,0.9049436986377128,96,4.314094258006662e-05,96,9.500145097263157e-06,96,2.886573929572478e-05,96,0.05032799579203129,96,0.022472184151411057,96,0.021797392517328262,96,0.0,96,0.0,96
A2,late_a2,8,10,0.010187722276896238,96,0.004199811955913901,96,0.0,96,0.633786012578845,96,0.7673388012693068,96,-0.22584729296421413,96,0.7727229032476289,96,0.7982746147762892,96,9.290490561397746e-05,96,2.5650657335063443e-05,96,4.012207682535518e-05,96,0.11619991809129715,96,0.05029485002160072,96,0.03093380481004715,96,0.0,96,0.0,96
A2,late_a2,8,11,0.010235818102955818,96,0.0062396470457315445,96,0.0,96,0.6388067577273279,96,0.8372679563709815,96,-0.1437946742393408,96,0.8668225249439231,96,0.8334794395661005,96,0.00013373010733630508,96,4.535223706625402e-05,96,7.722993177594617e-05,96,0.09085279703140259,96,0.05668151006102562,96,0.028919829055666924,96,0.0,96,0.0,96
A2,late_a2,9,0,0.006028020288795233,96,0.003886381979100406,96,0.0,96,0.6233215608653455,96,0.8025753129929942,96,-0.2935836380240822,96,0.9599440698716981,96,0.8028750489876704,96,6.759227835573256e-05,96,1.5848141629248857e-05,96,4.620008257916197e-05,96,0.0642646849155426,96,0.02846715971827507,96,0.026863113045692444,96,0.0,96,0.0,96
A2,late_a2,9,1,0.012370033655315638,96,0.004634337034076452,96,0.0,96,0.8807784571751913,96,0.9132421341223701,96,0.0006417824262062721,96,0.8800361568314177,96,0.8606296617392202,96,0.0001400217297486961,96,2.0060519091202877e-05,96,0.00012145829532528296,96,0.08483472466468811,96,0.029359176754951477,96,0.03839467652142048,96,0.0,96,0.0,96
A2,late_a2,9,2,0.00655175861902535,96,0.0033018264221027493,96,0.0,96,0.737698578635795,96,0.7402697106365349,96,0.062051426671448806,96,0.9061645544460899,96,0.7849098958063943,96,9.170426346827298e-05,96,1.8019654817180708e-05,96,7.101392111508176e-05,96,0.0656246654689312,96,0.03509659133851528,96,0.031873008236289024,96,0.0,96,0.0,96
A2,late_a2,9,3,0.007476730737835169,96,0.004180238349363208,96,0.0,96,0.5162017371185414,96,0.768151806934795,96,-0.19758527417219157,96,0.7285921314122479,96,0.6780015487221516,96,0.00010918100451817736,96,2.7895493985852227e-05,96,8.043293928494677e-05,96,0.08180814981460571,96,0.04600660130381584,96,0.026430539786815643,96,0.0,96,0.0,96
A2,late_a2,9,4,0.011106513440608978,96,0.0032779190223664045,96,0.0,96,1.0619472521290096,96,0.8830654346000021,96,0.1578198095531576,96,0.8794075580172804,96,0.855309660616837,96,0.00013699132250621915,96,1.9730628991965204e-05,96,0.000114237056550337,96,0.1083177775144577,96,0.03748905658721924,96,0.06588967144489288,96,0.0,96,0.0,96
A2,late_a2,9,5,0.007982398848980665,96,0.0025967482943087816,96,0.0,96,0.8975050841293823,96,0.8495871644584789,96,0.009991148123418392,96,0.862577913611803,96,0.8178636329479336,96,3.76117714040447e-05,96,7.81241396907717e-06,96,2.8992773877689615e-05,96,0.034078411757946014,96,0.0152807692065835,96,0.021182590164244175,96,0.0,96,0.0,96
A2,late_a2,9,6,0.00720777059905231,96,0.002977171214297414,96,0.0,96,0.7108858690939248,96,0.7336761338912516,96,0.07192209215872394,96,0.5271172846564155,96,0.7311999331247262,96,0.00010352420940762386,96,2.6377543690614402e-05,96,7.667123281862587e-05,96,0.07776845991611481,96,0.03818732872605324,96,0.027920100837945938,96,0.0,96,0.0,96
A2,late_a2,9,7,0.009542323648929596,96,0.0034027614165097475,96,0.0,96,1.0611004993775572,96,0.9213061626153036,96,0.1985088158386185,96,0.9567358325261255,96,0.9019094850565883,96,4.807405639439821e-05,96,6.909403055033181e-06,96,3.186226967955008e-05,96,0.04652002081274986,96,0.018424288369715214,96,0.024634569883346558,96,0.0,96,0.0,96
A2,late_a2,9,8,0.014946413226425648,96,0.005534788826480508,96,0.0,96,0.9513169279892348,96,0.9249355702333444,96,0.06561988720943251,96,0.9162098160505072,96,0.8363626427165198,96,0.00020224649051669985,96,4.025203816127032e-05,96,0.00015255892503773794,96,0.12166785448789597,96,0.060653820633888245,96,0.0487474650144577,96,0.0,96,0.0,96
A2,late_a2,9,9,0.006884475704282522,96,0.0026959567330777645,96,0.0,96,0.9653650603004166,96,0.8392421387270788,96,0.14385625386850823,96,0.8937778807858016,96,0.788281740015351,96,8.569812052883208e-05,96,1.2214801245136186e-05,96,5.440742097562179e-05,96,0.0663137398660183,96,0.02492544148117304,96,0.034404125064611435,96,0.0,96,0.0,96
A2,late_a2,9,10,0.005962167400866747,96,0.002620409009978175,96,0.0,96,0.7597943536009584,96,0.6716277945306524,96,0.059628048222558946,96,0.7750002280204682,96,0.7142012000445972,96,5.21995170856826e-05,96,1.1007810826413333e-05,96,3.229516732972115e-05,96,0.04414539411664009,96,0.022782795131206512,96,0.025124168023467064,96,0.0,96,0.0,96
A2,late_a2,9,11,0.010875612962991,96,0.0037277620285749435,96,0.0,96,0.8407119648109594,96,0.8745920303261903,96,0.014139659586686393,96,0.905780867271268,96,0.8981152112963147,96,0.0001170077157439664,96,2.235137071693316e-05,96,7.252422801684588e-05,96,0.06517522782087326,96,0.03688739985227585,96,0.021263878792524338,96,0.0,96,0.0,96
A2,late_a2,10,0,0.008275601081550121,96,0.0038931213784962893,96,0.0,96,0.7553529646738244,96,0.9025991153943955,96,-0.14749112077089832,96,0.9636975092440987,96,0.9423533306148086,96,0.0001481703802710399,96,2.329798007849604e-05,96,8.925088332034647e-05,96,0.0769658200442791,96,0.028731714002788067,96,0.03644004836678505,96,0.0,96,0.0,96
A2,late_a2,10,1,0.006681947968900204,96,0.003796990611590445,96,0.0,96,0.6884610710125691,96,0.8900079705952155,96,-0.1867118456471974,96,0.7794882629317305,96,0.8812773771621131,96,0.00013150829181540757,96,3.704889604705386e-05,96,9.116654837271199e-05,96,0.07779601216316223,96,0.03448408097028732,96,0.0363615769892931,96,0.0,96,0.0,96
A2,late_a2,10,2,0.00851109903305769,96,0.0038544603157788515,96,0.0,96,0.7489610681847999,96,0.8887987489760081,96,-0.10006245356319488,96,0.9370158709128924,96,0.9134791839171883,96,0.0002018919913098216,96,5.9351899835746735e-05,96,0.0001351721293758601,96,0.08159227296710014,96,0.038246819749474525,96,0.043711135163903236,96,0.0,96,0.0,96
A2,late_a2,10,3,0.01316809467971325,96,0.004915707278996706,96,0.0,96,0.9469018304136235,96,0.9178397255968149,96,-0.05804207996593702,96,1.0398422135279326,96,0.8789366056868015,96,0.0002102453727275133,96,3.0030270863790065e-05,96,0.0001426990784239024,96,0.10113365575671196,96,0.04328661598265171,96,0.04261457920074463,96,0.0,96,0.0,96
A2,late_a2,10,4,0.0055366563610732555,96,0.0022553475573658943,96,0.0,96,0.8775802731158178,96,0.855251809480839,96,0.1029750606734301,96,0.9753352835602751,96,0.8522921983731655,96,7.990973244886845e-05,96,1.896381945698522e-05,96,5.1283364882692695e-05,96,0.05055173672735691,96,0.023376846686005592,96,0.018444843590259552,96,0.0,96,0.0,96
A2,late_a2,10,5,0.006497657625004649,96,0.002950744121335447,96,0.0,96,0.7357350777903637,96,0.9298094320534095,96,-0.2059128722430698,96,0.8255225859239204,96,0.8899453692629039,96,0.00019985964172519743,96,6.932026008144021e-05,96,0.00011964263103436679,96,0.08623601868748665,96,0.04157371073961258,96,0.03009800799190998,96,0.0,96,0.0,96
A2,late_a2,10,6,0.016452341340482235,96,0.005437045823782682,96,0.0,96,0.9251539737466553,96,0.9311169584393024,96,0.07716484144088998,96,0.959016650463173,96,0.9263187212015098,96,0.00015401183918584138,96,3.090485915890895e-05,96,0.00011909287786693312,96,0.0810946375131607,96,0.041986092925071716,96,0.03341286443173885,96,0.0,96,0.0,96
A2,late_a2,10,7,0.009125567506998777,96,0.0033890148624777794,96,0.0,96,0.8396496494954968,96,0.9216478145279607,96,-0.01660536291536796,96,0.9935215550980832,96,0.8919312448402377,96,6.890225995448418e-05,96,1.9293354853289202e-05,96,4.7967596401576884e-05,96,0.05958838388323784,96,0.02842213399708271,96,0.024062858894467354,96,0.0,96,0.0,96
A2,late_a2,10,8,0.01720141340047121,96,0.005774007877334952,96,0.0,96,1.0056607855380724,96,0.9680765333929708,96,0.07607188914758412,96,0.9836653842911722,96,0.8790293422803113,96,0.00011037704098271206,96,2.177234273403883e-05,96,8.160107972798869e-05,96,0.09597010537981987,96,0.031414665281772614,96,0.057298071682453156,96,0.0,96,0.0,96
A2,late_a2,10,9,0.0069435518234968185,96,0.0033375181956216693,96,0.0,96,0.8471853352313805,96,0.9175906236073671,96,-0.13490342561109683,96,0.9647803147863998,96,0.8823747820676504,96,0.000122938807180617,96,2.8073589419363998e-05,96,7.947463018354028e-05,96,0.08676128834486008,96,0.036065131425857544,96,0.04260219633579254,96,0.0,96,0.0,96
A2,late_a2,10,10,0.007270148489624262,96,0.0036175858695060015,96,0.0,96,0.5983636642824324,96,0.8658939584443108,96,-0.19397929362869012,96,0.8341266682683695,96,0.923201138240745,96,0.00016792569658719003,96,3.271509558544494e-05,96,9.832080104388297e-05,96,0.08556492254137993,96,0.038248758763074875,96,0.038877518847584724,96,0.0,96,0.0,96
A2,late_a2,10,11,0.006673363735899329,96,0.0030590546084567904,96,0.0,96,0.6717938350592841,96,0.8096037433629151,96,-0.031970122995226,96,0.8861904929572508,96,0.8556795989557755,96,6.792193744331598e-05,96,1.566491846460849e-05,96,3.565436782082543e-05,96,0.0665372796356678,96,0.02304569911211729,96,0.026649147272109985,96,0.0,96,0.0,96
A2,late_a2,11,0,0.004128029104322195,96,0.002657268545590341,96,0.0,96,0.6130344826408446,96,0.8068162250556903,96,-0.1525882421914428,96,0.7130511023213357,96,0.7627975953825014,96,0.00022073752188589424,96,5.400336522143334e-05,96,0.0001375686188112013,96,0.06953828781843185,96,0.03418345004320145,96,0.029733270406723022,96,0.0,96,0.0,96
A2,late_a2,11,1,0.005588464671745896,96,0.0022837709402665496,96,0.0,96,0.8806201906308573,96,0.7574216343793736,96,0.03467050733722338,96,0.8183823173656912,96,0.7604779820383518,96,0.00016750655777286738,96,3.487725916784257e-05,96,0.0001197168676299043,96,0.073881134390831,96,0.03214278630912304,96,0.03814779222011566,96,0.0,96,0.0,96
A2,late_a2,11,2,0.006299321539700031,96,0.003299680887721479,96,0.0,96,0.49317918935160565,96,0.7058227091373381,96,-0.1219827477987461,96,0.6886850611461319,96,0.7162531169710431,96,0.0001771061506588012,96,4.559905210044235e-05,96,9.809162293095142e-05,96,0.09319573640823364,96,0.04737861081957817,96,0.02652912028133869,96,0.0,96,0.0,96
A2,late_a2,11,3,0.009033996611833572,96,0.0033739975187927485,96,0.0,96,0.9411694577314826,96,0.8667397258424303,96,0.013463888175040628,96,0.8835847920011419,96,0.8004785923735533,96,0.00013471909915097058,96,2.2229043679544702e-05,96,9.540470637148246e-05,96,0.0969676710665226,96,0.03659815341234207,96,0.056398697197437286,96,0.0,96,0.0,96
A2,late_a2,11,4,0.006364605622366071,96,0.0025421787286177278,96,0.0,96,0.8993687776227304,96,0.7176126980432374,96,0.11867775190141126,96,0.7352156697607775,96,0.737382635104358,96,0.0001453544682590291,96,2.2843536498839967e-05,96,9.877156116999686e-05,96,0.08459598571062088,96,0.03904324769973755,96,0.034711699932813644,96,0.0,96,0.0,96
A2,late_a2,11,5,0.01044756406918168,96,0.004030836280435324,96,0.0,96,0.8770242273115316,96,0.8872541170867317,96,-0.013002969133094455,96,0.8673775028309851,96,0.8099585857285996,96,0.00013346149353310466,96,2.8373426175676286e-05,96,8.234429333242588e-05,96,0.08036159351468086,96,0.03481561318039894,96,0.04364705830812454,96,0.0,96,0.0,96
A2,late_a2,11,6,0.00560869718901813,96,0.002459760755300522,96,0.0,96,0.8454026489021704,96,0.838363265954476,96,-0.05444403187617833,96,0.9523924341214552,96,0.7704123013547828,96,0.0002473439817549661,96,6.714487608405761e-05,96,0.00014456910867011175,96,0.09453247115015984,96,0.03556043840944767,96,0.04805611073970795,96,0.0,96,0.0,96
A2,late_a2,11,7,0.004431920358911157,96,0.0018775652861222625,96,0.0,96,0.8555304769454916,96,0.7568989883130195,96,0.07106542751240036,96,0.7649123944236805,96,0.7100666456361004,96,0.00010798705625347793,96,2.1709878637921065e-05,96,6.307807780103758e-05,96,0.057639434933662415,96,0.023267737589776516,96,0.02424198016524315,96,0.0,96,0.0,96
A2,late_a2,11,8,0.011253293137997389,96,0.004032809054479003,96,0.0,96,0.9030215962698704,96,0.8108498135963083,96,0.12807979297576622,96,0.8343435796663665,96,0.7576322122094934,96,0.00012042085290886462,96,2.3711945686955005e-05,96,6.876643601572141e-05,96,0.06789643689990044,96,0.0330660343170166,96,0.04109201207756996,96,0.0,96,0.0,96
A2,late_a2,11,9,0.0065174472983926535,96,0.002472762600518763,96,0.0,96,0.835178159535415,96,0.9458699877013551,96,-0.1642376050206248,96,0.804534618129543,96,0.7253928826731608,96,6.907590795890428e-05,96,1.081374466593843e-05,96,3.5113946069031954e-05,96,0.04789288341999054,96,0.02652142569422722,96,0.014897700399160385,96,0.0,96,0.0,96
A2,late_a2,11,10,0.007669266313314438,96,0.002827962744049728,96,0.0,96,0.9544030468634166,96,0.8334981516523946,96,0.17199936739077443,96,0.9004134878836259,96,0.8018009525075689,96,0.00014141386782284826,96,3.139090404147282e-05,96,0.00010242527787340805,96,0.0642017275094986,96,0.030120570212602615,96,0.03234448283910751,96,0.0,96,0.0,96
A2,late_a2,11,11,0.00874957861378789,96,0.0039629952516406775,96,0.0,96,0.8071527479605436,96,0.7989830361939719,96,-0.04662594337289028,96,0.9572602122886538,96,0.7663366021232183,96,0.00016541581135243177,96,3.765246947295964e-05,96,0.0001301059382967651,96,0.0672348104417324,96,0.03504430316388607,96,0.023963388055562973,96,0.0,96,0.0,96
A2,late_a2,12,0,0.0076415634248405695,96,0.003544102073647082,96,0.0,96,0.6901948149710591,96,0.7828159801588079,96,-0.1778922780330931,96,0.718675824441049,96,0.7747034171191183,96,9.032833622768521e-05,96,2.8277383535169065e-05,96,7.59593240218237e-05,96,0.06929422914981842,96,0.03361649997532368,96,0.02718406170606613,96,0.0,96,0.0,96
A2,late_a2,12,1,0.007496863836422563,96,0.0033365993294864893,96,0.0,96,0.7741532541864746,96,0.7712613476116574,96,0.041837516633634664,96,0.9118251276540991,96,0.8755246711503333,96,0.0003394961531739682,96,8.745888044359162e-05,96,0.00021048706548754126,96,0.08826690912246704,96,0.04630294628441334,96,0.0410591084510088,96,0.0,96,0.0,96
A2,late_a2,12,2,0.006495469715446234,96,0.003781606093980372,96,0.0,96,0.9118069129575934,96,0.7301284780886637,96,-0.07887228913874,96,0.7382314689669194,96,0.6664103005395186,96,8.522988355252892e-05,96,2.0104162103962153e-05,96,4.850929690292105e-05,96,0.08674734085798264,96,0.04844800382852554,96,0.03170354105532169,96,0.0,96,0.0,96
A2,late_a2,12,3,0.011033168993890285,96,0.0050081543158739805,96,0.0,96,0.7992714528430223,96,0.8540326901133525,96,-0.05426857062239154,96,0.8690930326237667,96,0.8686565219481381,96,0.00014391056902240962,96,4.8075016820803285e-05,96,8.450303357676603e-05,96,0.10327277332544327,96,0.050103627145290375,96,0.04263556934893131,96,0.0,96,0.0,96
