mode,current_frame,nominal_timestep,layer,head,best_policy,policy_need,recent_budget_loss,boundary_recent_loss,uniform_recent_loss
noisy,117,500,26,9,boundary_recent,0.006202574819326401,0.07737622782588005,0.07117365300655365,0.0753069669008255
noisy,117,500,26,10,boundary_recent,0.02024558698758483,0.03321263752877712,0.012967050541192293,0.0240440396592021
noisy,117,500,26,11,boundary_recent,0.0036093369126319885,0.08276043459773064,0.07915109768509865,0.08587338402867317
noisy,117,500,27,0,boundary_recent,0.03910018503665924,0.1659851297736168,0.12688494473695755,0.1337376907467842
noisy,117,500,27,1,boundary_recent,0.03554713726043701,0.08897421509027481,0.0534270778298378,0.07164180278778076
noisy,117,500,27,2,recent_budget,-0.0029395148158073425,0.02214047871530056,0.025079993531107903,0.025861489586532116
noisy,117,500,27,3,boundary_recent,0.03079267591238022,0.08775414153933525,0.05696146562695503,0.08057372644543648
noisy,117,500,27,4,boundary_recent,0.02309567481279373,0.1195819303393364,0.09648625552654266,0.10030710697174072
noisy,117,500,27,5,boundary_recent,0.02695203572511673,0.14380836486816406,0.11685632914304733,0.1334633231163025
noisy,117,500,27,6,boundary_recent,0.0178281725384295,0.03106662444770336,0.013238451909273863,0.02420454565435648
noisy,117,500,27,7,boundary_recent,0.022363721393048763,0.03884749673306942,0.016483775340020657,0.0314075518399477
noisy,117,500,27,8,recent_budget,-0.010186560451984406,0.06149190664291382,0.07721509411931038,0.07167846709489822
noisy,117,500,27,9,boundary_recent,0.003674001432955265,0.020551140420138836,0.01687713898718357,0.019464523531496525
noisy,117,500,27,10,recent_budget,-0.00036527030169963837,0.040579523891210556,0.040944794192910194,0.04760289937257767
noisy,117,500,27,11,recent_budget,-8.612638339400291e-05,0.012124709784984589,0.012210836168378592,0.012394899036735296
noisy,117,500,28,0,recent_budget,-0.00027760930242948234,0.0006955472927074879,0.0010608730954118073,0.0009731565951369703
noisy,117,500,28,1,recent_budget,-0.000591369578614831,0.006788161816075444,0.007379531394690275,0.007777536055073142
noisy,117,500,28,2,uniform_recent,0.002855408936738968,0.05014468915760517,0.05035032331943512,0.0472892802208662
noisy,117,500,28,3,recent_budget,-0.0017539933323860168,0.12986639142036438,0.1316203847527504,0.14019502699375153
noisy,117,500,28,4,boundary_recent,0.002867400646209717,0.1000143252313137,0.09714692458510399,0.1013839915394783
noisy,117,500,28,5,boundary_recent,0.04061400704085827,0.0850822925567627,0.04446828551590443,0.07175788283348083
noisy,117,500,28,6,boundary_recent,0.016730555798858404,0.02953169494867325,0.012801139149814844,0.022974236868321896
noisy,117,500,28,7,boundary_recent,0.030872318893671036,0.12066332623362541,0.08979100733995438,0.09838671237230301
noisy,117,500,28,8,boundary_recent,0.007099129259586334,0.018697552382946014,0.01159842312335968,0.015999292954802513
noisy,117,500,28,9,boundary_recent,0.005073564127087593,0.06435676664113998,0.05928320251405239,0.06370282545685768
noisy,117,500,28,10,boundary_recent,0.03542207181453705,0.08694703876972198,0.051524966955184937,0.0788445845246315
noisy,117,500,28,11,boundary_recent,0.003182839136570692,0.01807309128344059,0.014890252146869898,0.016411522403359413
noisy,117,500,29,0,boundary_recent,0.012644243892282248,0.023454307578504086,0.010810063686221838,0.017884700559079647
noisy,117,500,29,1,boundary_recent,0.03687429428100586,0.12851281464099884,0.09163852035999298,0.10403313115239143
noisy,117,500,29,2,boundary_recent,0.03585773427039385,0.05760042555630207,0.021742691285908222,0.04341576062142849
