layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
1,3,5,clean:0,-0.7266024024733906,0.8745607886412408,0.3020258941851623,0.4,0.6993914219509886,5,noisy:1000,-0.31348297963155075,0.2289183496502189,0.0773803297313262,0.0,0.9422473697323245,5,noisy:250,-0.5011411794892005,0.1703366323304033,0.06857334182635295,0.0,0.9920561403438513
1,4,5,clean:0,-1.0391118727184805,0.5395556777042734,0.2135852200454779,0.0,0.9744981196862735,5,noisy:1000,-0.18299850092768177,0.17406676478966904,0.05948863306469559,0.0,0.8002560020280645,5,noisy:1000,-0.7870692965127466,0.3423021837988979,0.11236811928424414,0.0,0.9892980286162308
1,5,5,clean:0,-0.490792066885066,0.316654309565609,0.11621597281816783,0.0,0.964780859621287,5,noisy:1000,-0.0042593578600132334,0.0021512927075614937,0.0007008755109644793,0.0,0.9843278517201665,5,noisy:1000,-0.5069470771789135,0.2731382738497403,0.09332401934084893,0.0,0.9792507598638892
1,6,5,clean:0,-0.9015625932037322,0.1659597932891539,0.05824689153787373,0.0,0.9984736273275164,5,noisy:500,-0.05136766821636191,0.01779649203729463,0.005898187349340859,0.0,0.9940590388440395,5,noisy:1000,-1.0957392363672849,0.2491525365912659,0.08275356007492812,0.0,0.9977751896889154
1,7,5,noisy:250,-1.00688770254086,0.5635158921609762,0.2150988902949598,0.0,0.9771733293557332,5,noisy:500,-0.15521400355944268,0.12876098354740254,0.046347169148714146,0.0,0.9320434755583425,5,noisy:500,-0.7264983676979937,0.2045965252052493,0.07938660330556137,0.0,0.9948902041332356
1,8,5,clean:0,-1.2057937152341316,0.5333485609187041,0.18175057552001556,0.0,0.9869852770729214,5,noisy:1000,-0.6416210465435166,0.3117757780209209,0.11784647764673384,0.0,0.9783042111802932,5,clean:0,-1.4064286740836314,0.5918236922169275,0.20506617287998308,0.0,0.98861690641635
1,9,5,clean:0,-0.3959271611320111,0.22457333312670927,0.07496880724269557,0.0,0.9776833989485353,5,noisy:750,-0.43719708781178546,0.2805449173445628,0.09798193640696101,0.0,0.9694161680299764,5,noisy:250,-1.010857262223769,0.5202353309346319,0.179274020064803,0.0,0.9839063714205964
1,10,5,noisy:250,-0.842714252617095,0.631020116188427,0.21551327431536407,0.0,0.9537839438781269,5,noisy:500,-0.07691718961019471,0.06433412221252666,0.023149319533243486,0.0,0.9301783801214534,5,noisy:250,-0.7618312061020098,0.39093928361753844,0.1360784453169384,0.0,0.9836673111336658
1,11,5,noisy:1000,-1.1468731126938763,0.5592886255970317,0.2032119612441582,0.0,0.9831090109689852,5,noisy:1000,-0.9876694862413782,0.6478896815813375,0.23666897374417742,0.0,0.9572777827085659,5,noisy:750,-1.225403139002759,0.2181412529009592,0.07878802938125112,0.0,0.9984932505400432
2,0,5,clean:0,-0.7390796566126911,0.4966838373956549,0.18149082163048394,0.0,0.9394743614537054,5,noisy:1000,-0.3927502727868557,0.35723363672695496,0.1276479473539345,0.0,0.816840987982567,5,noisy:1000,-1.0796773898432268,0.4424751858107854,0.14649709823752824,0.0,0.9914214557389616
2,1,5,clean:0,-0.40282915150307996,0.3363477954083526,0.13818937038354212,0.0,0.8649902849161635,5,noisy:1000,-0.12393128737324678,0.1073059067322892,0.03803292992898887,0.0,0.8708308990384097,5,clean:0,-0.8462333964031024,0.5859197665358754,0.21904495587845912,0.0,0.926131185182775
2,2,5,noisy:500,-1.4250700920298038,0.9425988876287889,0.34422540817320596,0.0,0.9669001574765462,5,noisy:1000,-0.18449005146910497,0.14928501984398382,0.0557990569292576,0.0,0.9162996448323304,5,clean:0,-0.7643950076259524,0.19398421313225622,0.07070620852837578,0.0,0.9963401196058514
2,3,5,noisy:1000,-0.4455146843053294,0.2547499141117145,0.0882522533618372,0.0,0.973473984159805,5,noisy:1000,-0.13020076260342112,0.10012200008433818,0.03637671039423603,0.0,0.939581962595005,5,noisy:250,-0.5227216895658082,0.6767565982877126,0.23536564093722045,0.2,0.9056970611438951
2,4,5,noisy:500,0.18265673630008572,0.24574664223205334,0.08834235430764273,0.6,0.8586792932080177,5,noisy:500,-0.09509464853438204,0.07865578219214397,0.026963762728538624,0.0,0.9333501453366945,5,noisy:250,-0.6019122583249137,0.5210165410684114,0.19413029416815744,0.0,0.9053321251470872
2,5,5,noisy:1000,-0.7350437301312734,0.3806957830184201,0.13238196669046398,0.0,0.9793063029856417,5,noisy:1000,-0.17289205881498404,0.1617913848422861,0.0588701796939176,0.0,0.7470754554080309,5,noisy:1000,-0.8205975434828681,0.6143798680080398,0.19781119964630448,0.0,0.9503501152628051
2,6,5,clean:0,-0.5159096189031434,0.23212914999199746,0.08022547612483487,0.0,0.9863536317136242,5,noisy:1000,-0.061654082742662764,0.050005496925528956,0.018670517137331467,0.0,0.8604163521163313,5,clean:0,-0.6118418401344901,0.39942703106664135,0.15115074804372072,0.0,0.952022013503292
2,7,5,clean:0,-0.5006881472877127,0.4526498118182552,0.16073595649933975,0.0,0.8515775352660158,5,noisy:1000,-0.7521767574502817,0.7399314616960766,0.2571800492994763,0.0,0.8141821334728531,5,noisy:750,-0.595150740951764,0.27415117440042436,0.1005378427673524,0.0,0.9822296464173729
2,8,5,noisy:500,-0.7840193056115277,0.51922882940629,0.18981908260736022,0.0,0.9651415905288856,5,noisy:1000,-1.3570372462929758,1.3070019183387644,0.478700195058015,0.0,0.8158087414199388,5,noisy:750,-1.1672467649183633,0.30412768617306507,0.12109989303490652,0.0,0.9955220452753409
2,9,5,clean:0,-0.7151312037629114,0.28751259415614366,0.10187588316000293,0.0,0.9887733814230814,5,noisy:1000,-0.08657373171608276,0.0785584451673621,0.02742633295043342,0.0,0.8580646628422346,5,noisy:500,-0.38869728160839423,0.14379531338968055,0.05382742085916187,0.0,0.9912256847150338
2,10,5,noisy:750,-0.41314849756365735,0.19737176081477445,0.0735462310027412,0.0,0.9821209987571469,5,noisy:1000,-0.31977214578035673,0.30867868890153133,0.11301884924949965,0.0,0.7303421268160225,5,noisy:1000,-0.5768469169896241,0.4550089433376654,0.18051794562000012,0.0,0.9000337194756932
2,11,5,clean:0,-0.8425073299784777,0.9122558892904121,0.30999525328331473,0.2,0.8618341249085566,5,noisy:1000,-0.9741149516895571,0.8894281163624249,0.31314606208605084,0.0,0.8535290761423947,5,noisy:750,-0.9300808972458139,0.592664208068302,0.2241891480927098,0.0,0.9678614672227192
3,0,5,noisy:1000,-1.0260828976084027,0.946467883756731,0.3632622849578281,0.0,0.7460910569651081,5,noisy:1000,-0.48429504098047554,0.38970086676409477,0.1477036403318189,0.0,0.8715699115249315,5,clean:0,-0.6842365690051111,0.6746267789832446,0.24400311905933805,0.0,0.7017056008899263
3,1,5,clean:0,-0.19104739216675753,0.09046192396777505,0.037886204593792216,0.0,0.9785516136822624,5,noisy:1000,-0.18946885504999122,0.18516959584637693,0.06439414778201576,0.0,0.7872504822566349,5,noisy:1000,-0.542548095733207,0.34549538871835594,0.121507412234341,0.0,0.9695920385459844
3,2,5,clean:0,-0.3846347977267511,0.2227527968936336,0.07210627836186297,0.0,0.9762212411879033,5,noisy:1000,-0.21992309566662005,0.19607348036722033,0.07383241586528749,0.0,0.8732097420508158,5,noisy:250,-0.47643267971408115,0.18051121292761246,0.07242981853852506,0.0,0.9899159046738482
