layer,head,cphi_score_category_count,cphi_score_dominant_category,cphi_score_dominant_value,cphi_score_range,cphi_score_std,cphi_score_positive_fraction,cphi_score_absolute_entropy,age_js_score_category_count,age_js_score_dominant_category,age_js_score_dominant_value,age_js_score_range,age_js_score_std,age_js_score_positive_fraction,age_js_score_absolute_entropy,age_w1_score_category_count,age_w1_score_dominant_category,age_w1_score_dominant_value,age_w1_score_range,age_w1_score_std,age_w1_score_positive_fraction,age_w1_score_absolute_entropy
6,0,8,noisy:117,-0.5746203208373981,0.46196283026194473,0.1495012828892094,0.0,0.9481366223194768,8,noisy:63,-0.13218724702164142,0.12353549548812812,0.03982598394545408,0.0,0.851799904298078,8,noisy:117,-0.5604781821777782,0.48837184975362535,0.15160372291622187,0.0,0.9454846549250207
6,1,8,noisy:21,-0.31849565835728166,0.225890011997085,0.06719056175480217,0.0,0.9734302175335838,8,noisy:21,-0.02288052852429218,0.018148868539721325,0.005468903183260215,0.0,0.9418951342684453,8,clean:63,-0.3323797680150674,0.3063490593913141,0.09704928536843924,0.0,0.9298040358995444
6,2,8,clean:117,-0.596663336352262,0.3953228013779665,0.12640147583379438,0.0,0.979798822458591,8,noisy:42,-0.057593837214684244,0.039109887565762634,0.013348627752373773,0.0,0.9657417899129511,8,clean:117,-0.5465081134196831,0.41243241998724794,0.13674554970420164,0.0,0.941605988269462
6,3,8,noisy:117,-0.2945798802285856,0.18446352314312037,0.06254214005790988,0.0,0.9796216224383172,8,noisy:21,-0.046315054727507535,0.04182046203495861,0.011652171558850595,0.0,0.9304939707866406,8,noisy:21,-0.2585903446373722,0.16994807787261584,0.04802120073569005,0.0,0.9795007178284394
6,4,8,clean:117,-0.47893972949082375,0.45064073544526756,0.14424651020312002,0.0,0.9097023810265392,8,noisy:84,-0.03193268475592757,0.019641013846389666,0.0069215512621441,0.0,0.9736354341154816,8,clean:63,-0.45605369604578205,0.4739200296785463,0.15514867014511835,0.125,0.8310231584860704
6,5,8,noisy:117,-0.45825656899537576,0.33215986671771836,0.09248694355185973,0.0,0.9744636464712866,8,noisy:21,-0.01702036352570985,0.015767488183064886,0.0049935366698242185,0.0,0.9005490444471952,8,clean:21,-0.3697165894217444,0.351372904301419,0.10330056948611613,0.0,0.8750950250596439
6,6,8,clean:117,-0.5872251523103131,0.33584615692441944,0.10037861818564411,0.0,0.9820419880723404,8,noisy:21,-0.03116588831952282,0.022507136384463923,0.006988319964979171,0.0,0.9631453472218086,8,noisy:117,-0.3564087940053796,0.21024884354211104,0.07399822606914562,0.0,0.9797031724659523
6,7,8,clean:63,-0.5941605585335936,0.4553677680848169,0.1393979766147232,0.0,0.9384291345894846,8,noisy:117,-0.043396081420584987,0.034913787692254936,0.01303564436170762,0.0,0.9278935989651113,8,clean:63,-0.5649863835820521,0.5869072314319942,0.1811497244699508,0.125,0.8957216385835511
6,8,8,clean:117,-0.43969111942868766,0.4189275711284112,0.12712417189012212,0.0,0.8549579318129166,8,noisy:84,-0.04531281716053351,0.03818101910161168,0.014244292601766337,0.0,0.9267849784111104,8,clean:117,-0.5463454432491874,0.6676263382024187,0.21222387533644868,0.25,0.8874757948600862
6,9,8,clean:63,-0.38101909221264396,0.3162820273707136,0.0952675798079342,0.0,0.9618111243363195,8,noisy:63,-0.1296323649873968,0.11358038085068742,0.04024229610563083,0.0,0.9097182700325018,8,clean:63,-0.7302848211495858,0.6553378987272909,0.19035400681217685,0.0,0.9503134534490114
6,10,8,noisy:84,-0.5622645898049918,0.3050755471280009,0.11812035962430237,0.0,0.9774801040874386,8,noisy:21,-0.06107001984386978,0.05777875261237308,0.01626274310252345,0.0,0.9175466870954626,8,noisy:84,-0.5317477770047445,0.35332763538900935,0.10668341886669414,0.0,0.9791744817454412
6,11,8,clean:63,-0.40139519747459296,0.5200908926652623,0.14781035505909476,0.125,0.8687406756186349,8,noisy:21,-0.051479068327262976,0.04791808227341186,0.01737876257839088,0.0,0.8699562795651357,8,noisy:21,-0.4829074352963333,0.6930424997967702,0.23736470350679564,0.25,0.8960380634475285
7,0,8,clean:63,-0.5422594607989881,0.31819609329089527,0.08757605831218106,0.0,0.9856067707421732,8,noisy:117,-0.28890455880844357,0.24576599627339224,0.07389303471849885,0.0,0.935125142818647,8,noisy:117,-0.6308761084120926,0.38151844289856474,0.13979529625212564,0.0,0.9736738327698634
7,1,8,noisy:117,-0.6025226808465034,0.5231545075713664,0.16325734414746387,0.0,0.9152762955521162,8,noisy:42,-0.06428451872880997,0.061509036684519874,0.020360255650019567,0.0,0.8278470778883756,8,noisy:42,-0.2972936033608604,0.2248130686330263,0.07313956166671282,0.0,0.9624951399906412
7,2,8,noisy:21,-0.47861925768062363,0.3927884838042302,0.12001146240450022,0.0,0.9444507224609034,8,noisy:21,-0.07715871935756596,0.07430703037328683,0.024541104388031868,0.0,0.8605386272529731,8,noisy:21,-0.7762705611838483,0.6981858947831351,0.19756430826493795,0.0,0.9094382940630313
7,3,8,clean:63,-0.5495654119078341,0.5060564493525955,0.1511284662644744,0.0,0.9338378724884737,8,noisy:63,-0.12051355657978374,0.10875629939739449,0.04059564712918556,0.0,0.9032482211944206,8,clean:63,-0.6613347147027142,0.6307742255952038,0.18711732599887906,0.0,0.9258529176308311
7,4,8,noisy:21,-0.5875354642381703,0.4096550524147623,0.13407745948549948,0.0,0.9755503485350089,8,noisy:63,-0.14900266413982866,0.1223736260523138,0.04428920164387027,0.0,0.9223065350836388,8,noisy:63,-0.5749919684904737,0.25520443000795634,0.08928390774804677,0.0,0.9904742262088541
7,5,8,noisy:117,-0.42162177551772784,0.2685782001938052,0.08576287437452337,0.0,0.9809811897566857,8,noisy:21,-0.06468262772224546,0.05011102145278186,0.016574902838185912,0.0,0.9553985070453622,8,noisy:84,-0.3647581188385804,0.1863952576507409,0.06021348369341917,0.0,0.9885845353932036
7,6,8,noisy:42,-0.3757608623898555,0.2553045891368455,0.08818660241647738,0.0,0.9709698105627741,8,noisy:63,-0.09277839255317626,0.09020483156568068,0.03271248242277403,0.0,0.8865701190705019,8,noisy:63,-0.3797199318915692,0.5041175716339173,0.14976818294059768,0.125,0.9263666987817736
7,7,8,noisy:63,-0.3458397278616182,0.3443413550604461,0.1049987559114092,0.0,0.9324494587566253,8,noisy:117,-0.055539297713773944,0.05900700087594447,0.020789825592997073,0.125,0.8607577686529844,8,noisy:117,-0.6088269981908173,0.9004612310886391,0.2936355539720342,0.25,0.9382787349190447
