layer,head,discovery_best,discovery_margin,coverage_gain,episode_gain,stability_frequency,supported_nonlocal,assigned_policy
24,6,recent,3.017856184895024,-3.1096523651290475,-3.017856184895024,1.0,False,recent
24,7,recent,3.809905591557332,-3.8872421681160834,-3.809905591557332,1.0,False,recent
24,8,recent,2.4242580676739243,-2.467495918792583,-2.4242580676739243,1.0,False,recent
24,9,recent,1.6040414946258403,-1.6502601511036943,-1.6040414946258403,1.0,False,recent
24,10,recent,2.0129440873535254,-2.0591841246350713,-2.0129440873535254,1.0,False,recent
24,11,recent,3.5427977814713536,-3.6057485585636257,-3.5427977814713536,1.0,False,recent
25,0,recent,1.467185802502009,-1.5676222381606593,-1.467185802502009,1.0,False,recent
25,1,recent,2.5179624239848586,-2.6234938160680614,-2.5179624239848586,1.0,False,recent
25,2,recent,2.459841168506828,-2.56330780469384,-2.459841168506828,1.0,False,recent
25,3,recent,2.143846942646225,-2.22849836234074,-2.143846942646225,1.0,False,recent
25,4,recent,1.6741708548985232,-1.779502398959048,-1.6741708548985232,1.0,False,recent
25,5,recent,0.6682967070907306,-0.7647802377256565,-0.6682967070907306,1.0,False,recent
25,6,recent,2.457532030267182,-2.555118777674677,-2.457532030267182,1.0,False,recent
25,7,recent,1.0705218624409465,-1.4081917403033248,-1.0705218624409465,1.0,False,recent
