variant,measure,mode,current_frame,nominal_timestep,raw_split_spearman,layer_residual_split_spearman,discovery_layer_eta_squared,validation_layer_eta_squared
scene,topology_normalized_entropy_shift,noisy,63,500,0.6127256257974483,0.4501016213636764,0.2652575162931842,0.2352788363983829
scene,topology_diagonal_mass_shift,noisy,63,500,0.7482035631091042,0.6614205738390009,0.3292858622088683,0.32187585005437014
scene,topology_expected_displacement_shift,noisy,63,500,0.8470614144794232,0.7114096902901306,0.16514800521514908,0.1819576956705282
scene,topology_directional_coherence_shift,noisy,63,500,0.37770130680739394,0.24455948167789082,0.22517982704996004,0.24432841813717932
scene,topology_top1_displacement_shift,noisy,63,500,0.8698301066889954,0.7505052742299696,0.22760936945449303,0.24037136576313894
scene,query_shift,noisy,63,1000,0.98283462715805,0.9137240417333385,0.6051180749447853,0.6131530828164369
scene,key_shift,noisy,63,1000,0.9860454170171067,0.9698457035419511,0.5246890089893624,0.565143013445898
scene,value_shift,noisy,63,1000,0.9331414594248412,0.8373812040730766,0.5711815942662268,0.5625430262030608
scene,value_scale_shift,noisy,63,1000,0.8633790167734734,0.8014375110919065,0.45725053692488365,0.3739675648750845
scene,compatibility_loss,noisy,63,1000,0.7950817521740137,0.6363822251714905,0.4299970068297273,0.5095946995409801
scene,policy_shift,noisy,63,1000,0.7415779957149875,0.6098213206377621,0.2943084234979183,0.352298720139511
scene,topology_normalized_entropy_shift,noisy,63,1000,0.577401241762554,0.41736010546918617,0.3149194085829151,0.23474676228303176
scene,topology_diagonal_mass_shift,noisy,63,1000,0.6789353816171918,0.560030851695311,0.3031817138426832,0.24737424857869744
scene,topology_expected_displacement_shift,noisy,63,1000,0.816197570308554,0.7155699786861672,0.17823541097969348,0.18070082769301876
scene,topology_directional_coherence_shift,noisy,63,1000,0.39184065180650895,0.31834652498859206,0.2621810592830973,0.22297712238291814
scene,topology_top1_displacement_shift,noisy,63,1000,0.8670828772250443,0.7534602283699445,0.19295159171933993,0.23621934793941993
scene,query_shift,noisy,117,500,0.9835760049588859,0.9616337060213942,0.4766446380094134,0.49637284752564215
scene,key_shift,noisy,117,500,0.9873628140134825,0.9740234621151912,0.5038426837123409,0.5220679816143735
scene,value_shift,noisy,117,500,0.9277548437873748,0.8531063768496154,0.5252470151158892,0.5023628344952126
scene,value_scale_shift,noisy,117,500,0.8620051080641054,0.7709722554443578,0.47385915373529464,0.4247387820220755
scene,compatibility_loss,noisy,117,500,0.8896501259011771,0.7886925567841314,0.406157853752533,0.4343875240587705
scene,policy_shift,noisy,117,500,0.6996484026368516,0.5853543108614521,0.28485996343722775,0.30899245077155074
scene,topology_normalized_entropy_shift,noisy,117,500,0.6167939714703102,0.5116649458641284,0.26961166986126167,0.1909075814756893
scene,topology_diagonal_mass_shift,noisy,117,500,0.7147543079236273,0.6428979556877982,0.2605018439548038,0.24823544148879112
scene,topology_expected_displacement_shift,noisy,117,500,0.8310683429753839,0.7458914597687775,0.2070869578964468,0.17359761347462566
scene,topology_directional_coherence_shift,noisy,117,500,0.3168759031475403,0.16253960856300528,0.2177960488615021,0.2019606944732241
scene,topology_top1_displacement_shift,noisy,117,500,0.8789574309744046,0.8038138191661877,0.22242073756766556,0.23678516472899777
scene,query_shift,noisy,117,1000,0.985935330970231,0.9513612617022312,0.5779169020885115,0.6029874487437319
scene,key_shift,noisy,117,1000,0.9873628140134825,0.9740234621151912,0.5038426837123409,0.5220679816143735
scene,value_shift,noisy,117,1000,0.9277548437873748,0.8531063768496154,0.5252470151158892,0.5023628344952126
scene,value_scale_shift,noisy,117,1000,0.8620051080641054,0.7709722554443578,0.47385915373529464,0.4247387820220755
scene,compatibility_loss,noisy,117,1000,0.8200773154113842,0.6708665447521457,0.4931122863802738,0.5044371557287111
scene,policy_shift,noisy,117,1000,0.7395687209520648,0.6086621038742582,0.2777055547636717,0.2839819045007416
scene,topology_normalized_entropy_shift,noisy,117,1000,0.5754955296978632,0.41367376728595057,0.3026197237465423,0.2502471231137832
scene,topology_diagonal_mass_shift,noisy,117,1000,0.7645498831656216,0.6496770349589603,0.3562209011378188,0.26047830904516495
scene,topology_expected_displacement_shift,noisy,117,1000,0.8270757522446468,0.7623539621240494,0.20163105460303563,0.15894751976402832
scene,topology_directional_coherence_shift,noisy,117,1000,0.4223523002846382,0.28940243033043594,0.23088940166835664,0.2285712951985474
scene,topology_top1_displacement_shift,noisy,117,1000,0.888110025606727,0.7562795393203156,0.23353328931882694,0.2034535499755754
scene_excess_seed,query_shift,clean,63,0,0.21827791881110192,0.11606802521624393,0.2820345448910346,0.17164593969064287
scene_excess_seed,key_shift,clean,63,0,0.31500140175978725,0.18208822226561858,0.2603672797618028,0.22226486822416266
scene_excess_seed,value_shift,clean,63,0,0.17305946290737842,-0.01865806577725651,0.33983067578071724,0.27305796544965005
scene_excess_seed,value_scale_shift,clean,63,0,0.05720337348282008,0.04379560541876609,0.44059749648266655,0.18656110117863897
scene_excess_seed,compatibility_loss,clean,63,0,0.1739928548831395,0.11895282113802319,0.16245173030711743,0.14504556759836373
scene_excess_seed,policy_shift,clean,63,0,-0.005057394990187681,0.034254893942082885,0.08757909627156324,0.11476998875561403
scene_excess_seed,topology_normalized_entropy_shift,clean,63,0,0.039043084032623195,0.039659793988776774,0.13867096970319084,0.22437328926655803
scene_excess_seed,topology_diagonal_mass_shift,clean,63,0,0.1432895115923329,0.12235868251438964,0.10523582205266575,0.16195679841817606
scene_excess_seed,topology_expected_displacement_shift,clean,63,0,0.0009946724676474263,0.0191977482330749,0.08961832682163275,0.08852330720628288
scene_excess_seed,topology_directional_coherence_shift,clean,63,0,0.056504238078286556,0.07073271574415226,0.07046834008575141,0.068158578677888
scene_excess_seed,topology_top1_displacement_shift,clean,63,0,-0.03223396358166028,-0.04807226308379316,0.09157285246031135,0.0914978513856762
scene_excess_seed,query_shift,clean,117,0,0.13857565773398456,0.09611133830765153,0.12901631943273223,0.11500283269845786
scene_excess_seed,key_shift,clean,117,0,0.04926092536722247,0.0042806400255146,0.1575479169510444,0.24668892855554936
scene_excess_seed,value_shift,clean,117,0,0.25665115728773624,0.0705404105484353,0.22290125723176532,0.30338583411340536
scene_excess_seed,value_scale_shift,clean,117,0,0.1488007880719244,0.1487989876465096,0.4115323715050988,0.10602426448963428
scene_excess_seed,compatibility_loss,clean,117,0,0.04243525541606546,0.03799283430684907,0.09958475148730177,0.14524438326852707
scene_excess_seed,policy_shift,clean,117,0,-0.09306836215300014,-0.09447578042011641,0.059502361358907664,0.142751730724809
scene_excess_seed,topology_normalized_entropy_shift,clean,117,0,0.1516752462892736,0.127412252273945,0.16203598908540343,0.07801186959597703
scene_excess_seed,topology_diagonal_mass_shift,clean,117,0,0.12298056086064652,0.03555816479238362,0.17808922094865234,0.1762629076114854
scene_excess_seed,topology_expected_displacement_shift,clean,117,0,0.04812231032822147,0.037140466251085864,0.10315760996636261,0.09120854221077865
scene_excess_seed,topology_directional_coherence_shift,clean,117,0,-0.022114207968862265,-0.005196671090355074,0.06532836245165573,0.07854311188302807
scene_excess_seed,topology_top1_displacement_shift,clean,117,0,-0.0944462391262944,-0.08569263670913041,0.05771330847588595,0.07187413412272549
scene_excess_seed,query_shift,noisy,63,500,0.4985879520675313,0.37006612705344943,0.3065804184765402,0.35902558918955463
scene_excess_seed,key_shift,noisy,63,500,0.31500140175978725,0.18208822226561858,0.2603672797618028,0.22226486822416266
scene_excess_seed,value_shift,noisy,63,500,0.17305946290737842,-0.01865806577725651,0.33983067578071724,0.27305796544965005
scene_excess_seed,value_scale_shift,noisy,63,500,0.05720337348282008,0.04379560541876609,0.44059749648266655,0.18656110117863897
scene_excess_seed,compatibility_loss,noisy,63,500,0.09594827120579634,0.06320059053953606,0.12176952554771607,0.1353978031589657
scene_excess_seed,policy_shift,noisy,63,500,-0.11783012729007682,-0.13381636175176248,0.08575659741674896,0.11015492015354492
scene_excess_seed,topology_normalized_entropy_shift,noisy,63,500,-0.08590826846447205,-0.13049975459517302,0.09470554315329309,0.1836016909145672
scene_excess_seed,topology_diagonal_mass_shift,noisy,63,500,-0.05035026945388021,-0.062389859718786356,0.1133525647272693,0.24544065417545743
scene_excess_seed,topology_expected_displacement_shift,noisy,63,500,0.01817874576023223,0.0977893788098709,0.1170885488627251,0.19378214281679593
scene_excess_seed,topology_directional_coherence_shift,noisy,63,500,-0.07389277384780954,-0.12272299758852241,0.09127826157897266,0.08335616096746612
scene_excess_seed,topology_top1_displacement_shift,noisy,63,500,0.004579714734588097,0.04718056924213261,0.10191317502590146,0.04616348057342825
scene_excess_seed,query_shift,noisy,63,1000,0.6865505649477748,0.5661584322924302,0.29731674372869904,0.3191207661374124
scene_excess_seed,key_shift,noisy,63,1000,0.31500140175978725,0.18208822226561858,0.2603672797618028,0.22226486822416266
scene_excess_seed,value_shift,noisy,63,1000,0.17305946290737842,-0.01865806577725651,0.33983067578071724,0.27305796544965005
scene_excess_seed,value_scale_shift,noisy,63,1000,0.05720337348282008,0.04379560541876609,0.44059749648266655,0.18656110117863897
scene_excess_seed,compatibility_loss,noisy,63,1000,0.05243739020620015,0.039761623675079794,0.14215827203907994,0.13151038849326818
scene_excess_seed,policy_shift,noisy,63,1000,0.030221941012919334,-0.004838257496842825,0.14508042306793603,0.11257730647561587
scene_excess_seed,topology_normalized_entropy_shift,noisy,63,1000,-0.02658376474364347,-0.00954220880474098,0.09537641956879528,0.10590883189196398
scene_excess_seed,topology_diagonal_mass_shift,noisy,63,1000,-0.07407278325587272,-0.11544308769079399,0.05549464974837405,0.11720713056263873
scene_excess_seed,topology_expected_displacement_shift,noisy,63,1000,0.07844218899259048,0.037860977490169596,0.0720971066973295,0.0634957152001054
scene_excess_seed,topology_directional_coherence_shift,noisy,63,1000,-0.07888474261654992,-0.05109789341143109,0.11758619845463206,0.09987965031512423
scene_excess_seed,topology_top1_displacement_shift,noisy,63,1000,0.09206478508763576,0.08663971247358762,0.036127588520902386,0.040447558170476065
scene_excess_seed,query_shift,noisy,117,500,0.43425437953482154,0.38484967733804526,0.3224910446443123,0.3868097386812542
scene_excess_seed,key_shift,noisy,117,500,0.04926092536722247,0.0042806400255146,0.1575479169510444,0.24668892855554936
scene_excess_seed,value_shift,noisy,117,500,0.25665115728773624,0.0705404105484353,0.22290125723176532,0.30338583411340536
scene_excess_seed,value_scale_shift,noisy,117,500,0.1488007880719244,0.1487989876465096,0.4115323715050988,0.10602426448963428
scene_excess_seed,compatibility_loss,noisy,117,500,0.004302502334122949,-0.018705391245302818,0.08300069909477356,0.13086097322593432
scene_excess_seed,policy_shift,noisy,117,500,-0.09039421600475311,-0.03971532702155623,0.1384015280396212,0.13760499992240444
scene_excess_seed,topology_normalized_entropy_shift,noisy,117,500,0.06312838579218585,0.018379216376692,0.14598189008077528,0.09356881126494539
scene_excess_seed,topology_diagonal_mass_shift,noisy,117,500,0.07913860401032247,0.0232322795852279,0.09216046144701956,0.09827152266633428
scene_excess_seed,topology_expected_displacement_shift,noisy,117,500,-0.13921047284444452,-0.13902767178836653,0.08030728670792042,0.06882378875683703
scene_excess_seed,topology_directional_coherence_shift,noisy,117,500,-0.04134187962248271,-0.06523371116793263,0.10548044940075614,0.05935918507392931
scene_excess_seed,topology_top1_displacement_shift,noisy,117,500,0.14425985602220046,0.13196324249371838,0.06618085957739502,0.08989343313286131
scene_excess_seed,query_shift,noisy,117,1000,0.6524484499623195,0.5191392937702709,0.37706633243627424,0.44441763217893154
scene_excess_seed,key_shift,noisy,117,1000,0.04926092536722247,0.0042806400255146,0.1575479169510444,0.24668892855554936
scene_excess_seed,value_shift,noisy,117,1000,0.25665115728773624,0.0705404105484353,0.22290125723176532,0.30338583411340536
scene_excess_seed,value_scale_shift,noisy,117,1000,0.1488007880719244,0.1487989876465096,0.4115323715050988,0.10602426448963428
scene_excess_seed,compatibility_loss,noisy,117,1000,0.05978183988045175,0.05335046309513705,0.06767496947153187,0.14274972526606974
scene_excess_seed,policy_shift,noisy,117,1000,-0.05824607700162295,-0.05994233494600009,0.11755784523410193,0.12444717407491766
scene_excess_seed,topology_normalized_entropy_shift,noisy,117,1000,-0.018223814069929473,-0.05662005026681806,0.23314458639064717,0.0924935298441786
scene_excess_seed,topology_diagonal_mass_shift,noisy,117,1000,0.042754703230220716,0.029957781054873477,0.11308757517611526,0.2312188689367416
scene_excess_seed,topology_expected_displacement_shift,noisy,117,1000,-0.010804438057208985,-0.016340221465329822,0.0839169651838299,0.20543674065256967
scene_excess_seed,topology_directional_coherence_shift,noisy,117,1000,-0.0014957058177304527,-0.0037996716793544413,0.06403272286894264,0.07369082663229123
scene_excess_seed,topology_top1_displacement_shift,noisy,117,1000,-0.07658327059598871,-0.02709219328926071,0.0892630665582189,0.16383508827324056
seed_control,query_shift,clean,63,0,0.9827434368063538,0.9574850114584217,0.3821602780989558,0.37669746071471305
seed_control,key_shift,clean,63,0,0.9880449180420631,0.9649590917625392,0.5461008302801016,0.5642644876481573
seed_control,value_shift,clean,63,0,0.9452495775430366,0.8858790062680525,0.6398362094300469,0.5742467063549411
seed_control,value_scale_shift,clean,63,0,0.8216781508087768,0.7781533808131235,0.5187063021981784,0.34549275936742285
seed_control,compatibility_loss,clean,63,0,0.8980174744146687,0.8285254258649114,0.37179039840998024,0.3479142336058914
seed_control,policy_shift,clean,63,0,0.698036250279709,0.6434221457470093,0.139264067373945,0.204727540240889
seed_control,topology_normalized_entropy_shift,clean,63,0,0.686339870062752,0.6369302507358778,0.32468016415539847,0.16483154759363888
seed_control,topology_diagonal_mass_shift,clean,63,0,0.7039348490613917,0.5946754697453006,0.4021311887802041,0.32063875561573446
seed_control,topology_expected_displacement_shift,clean,63,0,0.7916131093207983,0.749674540830281,0.10195417301967184,0.07668165293351237
seed_control,topology_directional_coherence_shift,clean,63,0,0.4526304079928687,0.3164072702749521,0.23174300924543706,0.23674987498571384
seed_control,topology_top1_displacement_shift,clean,63,0,0.8403629681606242,0.7543335261953128,0.13996885992762334,0.1456004734060244
seed_control,query_shift,clean,117,0,0.9871953744499056,0.9753658078637437,0.3499015514219136,0.3366967287122894
seed_control,key_shift,clean,117,0,0.9896262059635235,0.9806778344483109,0.4969016867481572,0.5095890281649672
seed_control,value_shift,clean,117,0,0.931301681854541,0.8685954366931843,0.5043495287753166,0.4946825353667672
seed_control,value_scale_shift,clean,117,0,0.877064380640797,0.7699663320447431,0.4672862689294481,0.407279508630906
seed_control,compatibility_loss,clean,117,0,0.9205392531320972,0.8509612985696905,0.3312900660684364,0.3416724770245943
seed_control,policy_shift,clean,117,0,0.6864520559572219,0.6472619387495273,0.15395066352511597,0.11389255145716093
seed_control,topology_normalized_entropy_shift,clean,117,0,0.678723060038571,0.588311846308366,0.3466088984709049,0.15450548789341997
seed_control,topology_diagonal_mass_shift,clean,117,0,0.7388376033854517,0.6316681535263986,0.4235419348935715,0.2585721509863659
seed_control,topology_expected_displacement_shift,clean,117,0,0.8305360586059842,0.783761778964808,0.08994237029499443,0.08794988699207318
seed_control,topology_directional_coherence_shift,clean,117,0,0.4513916373095388,0.33480704612054846,0.19472127599717187,0.20386004893523813
seed_control,topology_top1_displacement_shift,clean,117,0,0.8771766602219512,0.8195261313106966,0.15301313861815613,0.14581821083958124
seed_control,query_shift,noisy,63,500,0.9819921450011189,0.952727773105245,0.4603280721744037,0.4414020453139206
seed_control,key_shift,noisy,63,500,0.9880449180420631,0.9649590917625392,0.5461008302801016,0.5642644876481573
seed_control,value_shift,noisy,63,500,0.9452495775430366,0.8858790062680525,0.6398362094300469,0.5742467063549411
seed_control,value_scale_shift,noisy,63,500,0.8216781508087768,0.7781533808131235,0.5187063021981784,0.34549275936742285
seed_control,compatibility_loss,noisy,63,500,0.8838136611136402,0.7737945508838803,0.4452905174214976,0.44696905635335477
seed_control,policy_shift,noisy,63,500,0.7062178977718448,0.6136482534587457,0.2937394682560691,0.35088068382873894
seed_control,topology_normalized_entropy_shift,noisy,63,500,0.6141441292162698,0.5030436258180006,0.27159982938134614,0.2865736699155703
seed_control,topology_diagonal_mass_shift,noisy,63,500,0.7134768477751388,0.6300842364487025,0.3314265306851347,0.4733941543760095
seed_control,topology_expected_displacement_shift,noisy,63,500,0.8001006566926543,0.7387093700194922,0.12333836809258955,0.31022729303556307
seed_control,topology_directional_coherence_shift,noisy,63,500,0.3550452775132538,0.2346435509041853,0.21259818512419254,0.2048341730763055
seed_control,topology_top1_displacement_shift,noisy,63,500,0.8407258375635495,0.7280694583068082,0.15509965792529518,0.2628822179462871
seed_control,query_shift,noisy,63,1000,0.9804471227915852,0.9421783089890097,0.5208016807218501,0.500456457256525
seed_control,key_shift,noisy,63,1000,0.9880449180420631,0.9649590917625392,0.5461008302801016,0.5642644876481573
seed_control,value_shift,noisy,63,1000,0.9452495775430366,0.8858790062680525,0.6398362094300469,0.5742467063549411
seed_control,value_scale_shift,noisy,63,1000,0.8216781508087768,0.7781533808131235,0.5187063021981784,0.34549275936742285
seed_control,compatibility_loss,noisy,63,1000,0.8039722528723214,0.6528208808195536,0.46178035999119027,0.5017929675834522
seed_control,policy_shift,noisy,63,1000,0.6588993742235666,0.56860881128198,0.2704319797998288,0.3480310760075294
seed_control,topology_normalized_entropy_shift,noisy,63,1000,0.5430789533217615,0.42047809133847514,0.3213102951012071,0.20972023924363117
seed_control,topology_diagonal_mass_shift,noisy,63,1000,0.6280557685539697,0.5476538896463049,0.24591731428141192,0.22631364886049746
seed_control,topology_expected_displacement_shift,noisy,63,1000,0.8436213758909967,0.7902567613725476,0.13568884985977228,0.23380125922105235
seed_control,topology_directional_coherence_shift,noisy,63,1000,0.37760214034838624,0.31819784080096564,0.20716988871151432,0.1630910096858568
seed_control,topology_top1_displacement_shift,noisy,63,1000,0.8573351461258251,0.7760026447755628,0.18347457147665305,0.2203225906609548
seed_control,query_shift,noisy,117,500,0.9866295264623955,0.973160543934238,0.4242296383496178,0.40519451883230223
seed_control,key_shift,noisy,117,500,0.9896262059635235,0.9806778344483109,0.4969016867481572,0.5095890281649672
seed_control,value_shift,noisy,117,500,0.931301681854541,0.8685954366931843,0.5043495287753166,0.4946825353667672
seed_control,value_scale_shift,noisy,117,500,0.877064380640797,0.7699663320447431,0.4672862689294481,0.407279508630906
seed_control,compatibility_loss,noisy,117,500,0.8931264901735352,0.8091950297970406,0.4218579981509738,0.4203763632119007
seed_control,policy_shift,noisy,117,500,0.6951154458496336,0.5894677685270205,0.3414108437024045,0.18276374063702222
seed_control,topology_normalized_entropy_shift,noisy,117,500,0.6115164128727839,0.5283045352663462,0.34302298430324524,0.19493400817077564
seed_control,topology_diagonal_mass_shift,noisy,117,500,0.624216645528834,0.6103698256679454,0.32628833007359065,0.1918760664721262
seed_control,topology_expected_displacement_shift,noisy,117,500,0.7944735095658395,0.7639443930823079,0.1307128804403335,0.19056453735858617
seed_control,topology_directional_coherence_shift,noisy,117,500,0.4554672031597134,0.36363808222481886,0.17678036579013368,0.28974940728072784
seed_control,topology_top1_displacement_shift,noisy,117,500,0.8701214682547618,0.7615678202152226,0.18896747645633585,0.19904866709932947
seed_control,query_shift,noisy,117,1000,0.9893767184417575,0.9694503815615859,0.4858638094719857,0.46558415034583367
seed_control,key_shift,noisy,117,1000,0.9896262059635235,0.9806778344483109,0.4969016867481572,0.5095890281649672
seed_control,value_shift,noisy,117,1000,0.931301681854541,0.8685954366931843,0.5043495287753166,0.4946825353667672
seed_control,value_scale_shift,noisy,117,1000,0.877064380640797,0.7699663320447431,0.4672862689294481,0.407279508630906
seed_control,compatibility_loss,noisy,117,1000,0.8394277733624488,0.7018629258970619,0.4612277414676098,0.4738520668569214
seed_control,policy_shift,noisy,117,1000,0.6820999133223765,0.6102711697878327,0.2503560549260381,0.23874015167844245
seed_control,topology_normalized_entropy_shift,noisy,117,1000,0.5714247960242002,0.4198116735013797,0.41628236213756004,0.26427599899565263
seed_control,topology_diagonal_mass_shift,noisy,117,1000,0.6977649971839227,0.6238503664174259,0.38767908592974687,0.35379294101451264
seed_control,topology_expected_displacement_shift,noisy,117,1000,0.8430403180070406,0.7355154149228794,0.16210004341989237,0.2702354691279764
seed_control,topology_directional_coherence_shift,noisy,117,1000,0.42331812850390416,0.3177665042510638,0.18528126950207052,0.23369965211407132
seed_control,topology_top1_displacement_shift,noisy,117,1000,0.8851888023619767,0.7515137213242138,0.25127743490178106,0.26543980621822805
