layer,head,reverse_relative_log_category_count,reverse_relative_log_dominant_category,reverse_relative_log_dominant_value,reverse_relative_log_range,reverse_relative_log_std,reverse_relative_log_positive_fraction,reverse_relative_log_absolute_entropy,freeze_latest_relative_log_category_count,freeze_latest_relative_log_dominant_category,freeze_latest_relative_log_dominant_value,freeze_latest_relative_log_range,freeze_latest_relative_log_std,freeze_latest_relative_log_positive_fraction,freeze_latest_relative_log_absolute_entropy,history_specificity_category_count,history_specificity_dominant_category,history_specificity_dominant_value,history_specificity_range,history_specificity_std,history_specificity_positive_fraction,history_specificity_absolute_entropy
0,10,3,noisy:1000,-0.7375144468724558,0.012122189306875808,0.005694184664773525,0.0,0.999972318446006,3,noisy:500,-0.3032381772999506,0.06174713553204947,0.0261517114168476,0.0,0.9958771867414875,3,noisy:1000,-0.0272405743598938,0.016001611948013306,0.006551942442325301,0.0,0.9465869156845707
0,11,3,noisy:1000,-0.5421764051605771,0.02892536242130317,0.011816957906668353,0.0,0.9997716234106915,3,noisy:1000,-0.049747944238156094,0.006245480000885692,0.0026587664491791586,0.0,0.998537535142641,3,noisy:1000,-0.009725362062454224,0.00464785099029541,0.001900036345073739,0.0,0.9692041553394926
1,0,3,noisy:500,-1.7893357055976904,0.8157580835463187,0.36442458271599987,0.0,0.9706254054619707,3,noisy:1000,-0.24306632135332612,0.09409668827749082,0.04149504641376715,0.0,0.9807255732030064,3,noisy:1000,-0.013981997966766357,0.009366422891616821,0.003981617707404362,0.0,0.9039668095993918
1,1,3,noisy:1000,-1.8402117597033154,1.1120775968278243,0.4553820619765939,0.0,0.9419828614717698,3,noisy:500,-0.15724452653235027,0.036219142801123885,0.01621202203885176,0.0,0.9940516026900331,3,noisy:1000,-0.04559104144573212,0.04775974154472351,0.01991379830243018,0.3333333333333333,0.6063471052193024
1,2,3,noisy:1000,-1.3414317377510825,0.4828380904725318,0.19927327785336232,0.0,0.9846477965726749,3,noisy:1000,-0.1789424980484915,0.047232927745728875,0.01996279346029735,0.0,0.9926433366575049,3,noisy:1000,-0.013968110084533691,0.007398813962936401,0.003023006066291244,0.0,0.9593155568406263
1,3,3,noisy:1000,-1.1780737223273228,0.6708537219007206,0.2778338164538699,0.0,0.9470086896038009,3,noisy:1000,-0.16084255770106362,0.024343725716782977,0.01019281401820554,0.0,0.9978827479697268,3,noisy:1000,-0.01044955849647522,0.002315312623977661,0.0009749512008656718,0.0,0.994876556836667
1,4,3,noisy:1000,-0.9282638704283486,0.5472678577439509,0.23369932869346854,0.0,0.9448573309271875,3,noisy:1000,-0.19308277501431986,0.0296947939846742,0.013133767869387863,0.0,0.9975842075786242,3,noisy:1000,-0.011537790298461914,0.013151407241821289,0.006015841186935249,0.6666666666666666,0.5184557001662098
1,5,3,clean:0,-2.4406412637647037,0.44844909948502165,0.20581934914876193,0.0,0.9959129964086824,3,clean:0,-0.3299711470309281,0.014579983815472874,0.006363630578138121,0.0,0.9998219556926118,3,noisy:500,-0.03186410665512085,0.006410390138626099,0.002922211695728064,0.0,0.9954444488538552
1,6,3,clean:0,-0.6333173564742025,0.060340387907925175,0.02515260414219566,0.0,0.9992131363600946,3,clean:0,-0.18567674784424085,0.021582128989596855,0.009063267938793404,0.0,0.9987655600165835,3,noisy:1000,-0.07072366774082184,0.028534188866615295,0.012371768335829801,0.0,0.9791785619809426
1,7,3,clean:0,-1.7976346616916112,1.5251080864240585,0.6638537998529462,0.0,0.7469356623692527,3,clean:0,-0.3778566262771642,0.13872472942203629,0.06521092474593235,0.0,0.9772859272417536,3,clean:0,0.2120530903339386,0.27135053277015686,0.11079193449524978,0.6666666666666666,0.857485455842261
1,8,3,noisy:1000,-1.442749074535518,0.6127843001422777,0.27836154646049294,0.0,0.9694890769511676,3,noisy:1000,-0.3027932650480498,0.05736878972260928,0.027003534622064562,0.0,0.9953625443521474,3,noisy:1000,-0.04149696230888367,0.06836238503456116,0.027961089861854926,0.3333333333333333,0.8910018096212092
1,9,3,clean:0,-1.1315261520603173,0.2314214069283329,0.10802546502855163,0.0,0.9945844950325782,3,clean:0,-0.16413562267227788,0.05983318319170469,0.02783511710557647,0.0,0.97829492153977,3,noisy:500,-0.014482766389846802,0.0095289945602417,0.004365532435712773,0.0,0.9194818613381136
1,10,3,clean:0,-2.11314347374162,0.5650637699894492,0.24737067840515453,0.0,0.9913078196369122,3,clean:0,-0.24698750487994534,0.057328950825387165,0.023449854614088134,0.0,0.9947091711708862,3,clean:0,0.09381300210952759,0.12526533007621765,0.051181539467306976,0.6666666666666666,0.8462593766463385
1,11,3,clean:0,-1.8991613744775444,0.29741581238992065,0.12143430618881257,0.0,0.9978053583939096,3,noisy:500,-0.3172090144392603,0.021522914729330545,0.009991983335380218,0.0,0.9995228815665036,3,clean:0,0.07097682356834412,0.10291464626789093,0.04205628189599971,0.6666666666666666,0.8960032745804976
2,0,3,noisy:1000,-1.9496039753417511,0.17481851897135714,0.0747737163862304,0.0,0.9992728478736934,3,clean:0,-0.1846948367457908,0.08231723756493592,0.034158210841437844,0.0,0.974666891599041,3,clean:0,0.11081549525260925,0.12522557377815247,0.052713447225569005,0.6666666666666666,0.8054140119749383
2,1,3,clean:0,-1.9688540622210904,0.21878969556671213,0.09299938049362341,0.0,0.9988731861871485,3,clean:0,-0.11881688551201088,0.05418930866277917,0.022200911383602792,0.0,0.9725394419501425,3,clean:0,0.05403071641921997,0.09889547526836395,0.04042665588599235,0.6666666666666666,0.8354804061560118
2,2,3,clean:0,-1.4155123797668439,0.5708544989163851,0.23814687158667264,0.0,0.9788935120953582,3,clean:0,-0.24103902531250068,0.09089083167576492,0.03762864321882808,0.0,0.9825973115033542,3,noisy:1000,-0.02069956064224243,0.027477532625198364,0.01128070610956225,0.3333333333333333,0.8964042915517649
2,3,3,noisy:1000,-0.6023301137789719,0.4070644224295461,0.17973288247914457,0.0,0.9157551042384597,3,noisy:1000,-0.09487407014429122,0.05168313507183982,0.023619294263520184,0.0,0.9521959937085521,3,noisy:1000,-0.015255391597747803,0.012410908937454224,0.005141538494862754,0.0,0.826797011277698
2,4,3,noisy:500,-0.27215947395561046,0.06857187510804472,0.028003525259311428,0.0,0.9936569434355627,3,noisy:500,0.015351657672255915,0.022138005681956938,0.009273314930706069,0.6666666666666666,0.944183282458066,3,noisy:1000,-0.02034696936607361,0.02114415168762207,0.008697709620977809,0.3333333333333333,0.6893411789435089
2,5,3,clean:0,-1.420217586346037,0.6085632228004294,0.2810210512279561,0.0,0.9673187641714261,3,noisy:500,-0.021837002390122227,0.026210061329112806,0.012005436932220809,0.6666666666666666,0.6604720902529826,3,noisy:1000,-0.03560727834701538,0.01376044750213623,0.0057124008100927865,0.0,0.9823040429607138
2,6,3,clean:0,-1.8878037763179054,0.3571913684203305,0.14760970363868067,0.0,0.996565946431271,3,clean:0,-0.11329216844523562,0.06472835995114981,0.02759416050032475,0.0,0.9411586270994752,3,clean:0,0.11998575925827026,0.1397806853055954,0.05711558031009411,0.6666666666666666,0.7861679798769748
2,7,3,noisy:1000,-0.2913705546220908,0.12349444622290273,0.05061185459715669,0.0,0.9779223087574489,3,noisy:500,-0.09674119719461263,0.006345339897713492,0.0026311270120388786,0.0,0.9996387505409611,3,noisy:1000,-0.014925315976142883,0.0063625723123550415,0.0029564271970716344,0.0,0.9672228870481152
2,8,3,noisy:500,-0.45278091748298777,0.2969859503971428,0.12722443285535442,0.0,0.9247604368572383,3,noisy:500,-0.07763502807323219,0.018524922414100864,0.007594444279051116,0.0,0.9944083018410462,3,noisy:1000,-0.010860800743103027,0.005970597267150879,0.0027409140029688197,0.0,0.9342301306134186
2,9,3,clean:0,-1.3963277892063748,0.22622864548206323,0.09504273078550385,0.0,0.9974665860353793,3,clean:0,0.08491768408716505,0.05872386640804863,0.027305912137148718,1.0,0.8533842078333901,3,noisy:1000,-0.03864440321922302,0.010686606168746948,0.004479863699605545,0.0,0.9919161950536696
2,10,3,noisy:500,-1.4392517326391188,0.1359324611551569,0.05718200693810547,0.0,0.9992021933614896,3,noisy:1000,-0.3298324567388466,0.056812845002377654,0.02350510098690616,0.0,0.9972539132207073,3,noisy:1000,-0.032696694135665894,0.02490350604057312,0.010279047975223821,0.0,0.8668041315317707
2,11,3,noisy:500,-0.9513502626956014,0.6272873445748632,0.2855417526331444,0.0,0.9194696288548867,3,noisy:500,-0.11495802900306332,0.06588382984640746,0.02834190563012629,0.0,0.9486886458280809,3,noisy:1000,-0.01387321949005127,0.007469385862350464,0.003049382899200048,0.0,0.9578109540590634
3,0,3,noisy:500,-0.4515259718381693,0.08672897900596299,0.03551266857304596,0.0,0.996531636413925,3,noisy:500,-0.16422321979064114,0.05665244625400759,0.02315999168759876,0.0,0.9867680692728406,3,noisy:1000,-0.03496885299682617,0.009559914469718933,0.004481923757690146,0.0,0.9891965739671422
3,1,3,clean:0,-2.1476703018901784,0.3863745729801442,0.1628636959267966,0.0,0.9968844245797147,3,clean:0,-0.03818630068394656,0.04581645130973505,0.018722105794920334,0.3333333333333333,0.8304679131896876,3,noisy:1000,-0.05120858550071716,0.017543286085128784,0.007164578103091711,0.0,0.986891849359171
3,2,3,clean:0,-1.197337895674295,0.20363910646134142,0.08394097453365651,0.0,0.997344615579141,3,noisy:500,-0.28131674175949556,0.009064732169020762,0.004165854673727427,0.0,0.9998975395485991,3,noisy:1000,-0.03260308504104614,0.03662249445915222,0.01497145481208212,0.3333333333333333,0.7524229170086557
3,3,3,noisy:1000,-2.175530694061141,0.087007421708174,0.03552233987078327,0.0,0.9998736651298223,3,clean:0,-0.03067564319829827,0.00816367270708563,0.003430980745755681,0.0,0.9922148648184143,3,clean:0,0.14699652791023254,0.20109321177005768,0.08209641590859665,0.6666666666666666,0.8684634543831187
3,4,3,noisy:1000,-1.113430777641684,0.3620446315636128,0.1507478481029145,0.0,0.987740723040235,3,clean:0,-0.20137349841369062,0.05996466636573233,0.02710592111511682,0.0,0.98783876768362,3,noisy:1000,-0.03736713528633118,0.04263600707054138,0.01801808169814248,0.3333333333333333,0.6428929093640268
3,5,3,clean:0,-2.5491570113599904,0.6467290440964752,0.28903340094180163,0.0,0.9919339627537572,3,clean:0,-0.18993519812107273,0.09435934388617993,0.03870635052421605,0.0,0.9665432838548982,3,clean:0,0.11271771788597107,0.12953422963619232,0.05288225535257469,0.6666666666666666,0.7869544926351233
3,6,3,clean:0,-2.2332041151557904,0.6175762740403035,0.2617217835560237,0.0,0.9913019487197446,3,clean:0,-0.26293744696702753,0.16456987761712893,0.06902417213914422,0.0,0.9262907190533084,3,clean:0,0.1916491985321045,0.20171736180782318,0.08248709354548156,0.6666666666666666,0.6735478751774854
3,7,3,noisy:500,-0.4560003962087986,0.13244827225488193,0.05457318272289733,0.0,0.9909108706067697,3,noisy:500,-0.191863578980455,0.06942866272758128,0.030014977953440703,0.0,0.9823766638725432,3,noisy:1000,-0.04177737236022949,0.015496999025344849,0.006396540570699415,0.0,0.9834459947391383
3,8,3,clean:0,-2.4498436024627135,0.6839274498440151,0.27987313835602756,0.0,0.991888602993852,3,clean:0,-0.32485492644070413,0.22027502835151788,0.09424351911876744,0.0,0.8977459577148144,3,clean:0,0.05377510190010071,0.08865278959274292,0.03671890412369666,0.3333333333333333,0.738588316070844
3,9,3,clean:0,-2.015308291924292,0.24847646906682508,0.10150420689422852,0.0,0.9986860525577943,3,clean:0,-0.2003283064860555,0.15084740104048655,0.06534117787538447,0.0,0.8454979225199858,3,clean:0,0.07899907231330872,0.1290598213672638,0.0526929416716789,0.6666666666666666,0.8562187856975643
3,10,3,clean:0,-2.289813177557863,0.6206163056028489,0.255686198550049,0.0,0.9922788328390447,3,clean:0,-0.03418664252864331,0.03502588759258816,0.014703919360394524,0.3333333333333333,0.5510047628300755,3,clean:0,0.08531191945075989,0.13628993928432465,0.055807370984530466,0.6666666666666666,0.7634970799781995
3,11,3,clean:0,-2.55175786247625,0.8697642559093655,0.35709594125744987,0.0,0.9867875836688421,3,clean:0,-0.1930333161555077,0.1393207771912168,0.0571348836086922,0.0,0.8930980390686151,3,clean:0,0.07606631517410278,0.11899128556251526,0.04857919961304107,0.6666666666666666,0.865956224678662
4,0,3,clean:0,-0.7379642402764387,0.17491776481558097,0.07826005818318092,0.0,0.9936650533544202,3,clean:0,-0.043685303096207176,0.009226100040581935,0.0042326221065842615,0.0,0.9948773303241485,3,noisy:1000,-0.03536544740200043,0.03947983682155609,0.01614167126039707,0.3333333333333333,0.772199726163626
4,1,3,clean:0,-2.389046790899032,1.6243305404748263,0.6956093312557533,0.0,0.8964802539956146,3,clean:0,-0.22732531376662513,0.08663757334573563,0.03675713691526377,0.0,0.9808710461024952,3,clean:0,0.13209249079227448,0.19096796214580536,0.07796783840175893,0.6666666666666666,0.8799237738369629
4,2,3,clean:0,-1.7694270128591725,0.26803252864792104,0.10949397027055151,0.0,0.9979610702764087,3,noisy:500,-0.0688870570294017,0.038920019186069105,0.015933042939511408,0.0,0.9522246131565164,3,noisy:1000,-0.029480725526809692,0.04463094472885132,0.01825735084635713,0.3333333333333333,0.8141047735836002
4,3,3,noisy:1000,-0.31124005033288604,0.04542784102315378,0.02006303799557378,0.0,0.997845598180379,3,clean:0,-0.15881616536425702,0.01486490587526354,0.006068711951439599,0.0,0.9992684375258909,3,noisy:1000,-0.012074679136276245,0.011373788118362427,0.0047012130483841,0.0,0.6751474953987858
4,4,3,noisy:1000,-1.1968692513560537,0.2505228052038069,0.10341092656901452,0.0,0.9957077081062812,3,clean:0,-0.030951591579330515,0.05416759199866407,0.022130858917067998,0.3333333333333333,0.7404801316962681,3,clean:0,0.046535342931747437,0.08904126286506653,0.03668451611389983,0.3333333333333333,0.8437912692532025
4,5,3,clean:0,-0.3639404813235977,0.09324220097195735,0.04049236525409393,0.0,0.9928197736296391,3,noisy:1000,-0.09053970323245619,0.035897882604008974,0.014878605052682247,0.0,0.9811754547354147,3,noisy:1000,-0.030038371682167053,0.029154062271118164,0.011952679624361175,0.0,0.6724655376268935
4,6,3,noisy:1000,-2.520087379590228,0.10879667488051359,0.04442088425473707,0.0,0.9998522456876826,3,noisy:1000,0.08254612351418299,0.02869793811511446,0.013373974791367897,1.0,0.9806970325479931,3,noisy:1000,-0.028091266751289368,0.01781509816646576,0.008187490762848814,0.0,0.9272505906502698
4,7,3,clean:0,-2.0866874172886396,0.522005450066725,0.23189429300456493,0.0,0.9929371343782141,3,clean:0,-0.04377407981812801,0.05089831136033522,0.021341625892084926,0.3333333333333333,0.6801462181220165,3,noisy:1000,-0.017100751399993896,0.032576143741607666,0.013318389634920023,0.3333333333333333,0.8109288435175788
4,8,3,clean:0,-1.2860528719288498,0.10035946073267832,0.04700851003273765,0.0,0.9993297185775456,3,clean:0,0.02576520003530541,0.04503444919043856,0.01838560022706685,0.6666666666666666,0.7954118293637112,3,clean:0,0.0612313449382782,0.10775415599346161,0.04406956512335662,0.6666666666666666,0.8658932034769995
4,9,3,clean:0,-2.0619507781927124,0.4125049938779186,0.17414049914731802,0.0,0.9959092965125297,3,noisy:500,0.11747116555586429,0.006953502525772426,0.0031647030093869912,1.0,0.99964530268007,3,noisy:1000,-0.06801094114780426,0.0586785227060318,0.024134639616825236,0.0,0.7886652979109857
4,10,3,noisy:500,-2.0007879582137282,0.41930151273339233,0.17722646924349122,0.0,0.9956210296104214,3,clean:0,-0.13298766315114757,0.08939997457866454,0.0369678598257841,0.0,0.9122150990094233,3,noisy:1000,-0.035053104162216187,0.053070396184921265,0.02176511835866744,0.3333333333333333,0.7766650137002385
4,11,3,clean:0,-1.8876525151853982,0.8444033080795463,0.36063056828683604,0.0,0.9703873859451976,3,clean:0,-0.1422901857254835,0.1597666491191065,0.06727248159894185,0.3333333333333333,0.647634341692745,3,clean:0,0.09412303566932678,0.12066206336021423,0.049400427626456085,0.6666666666666666,0.8749330618066911
5,0,3,clean:0,-1.533169956053011,0.3227495815224537,0.14005873789791443,0.0,0.9951077115657381,3,noisy:1000,-0.3002289507609798,0.0841203366183449,0.034767376360309,0.0,0.9915809376824382,3,noisy:1000,-0.013951867818832397,0.018801838159561157,0.007693010671548399,0.3333333333333333,0.8321371883160102
5,1,3,noisy:500,-1.0566076812781273,0.36327625577386047,0.14851413869828467,0.0,0.9868757253427708,3,noisy:1000,0.014593235511241576,0.02660976438345648,0.011275743432713058,0.6666666666666666,0.9706524050545321,3,noisy:1000,-0.016389936208724976,0.007665485143661499,0.003269343244275138,0.0,0.9667189171818579
5,2,3,noisy:1000,-0.3259027042699287,0.07941022385021013,0.03423696406852527,0.0,0.9932591951294443,3,noisy:1000,-0.10186132628900932,0.006152804683879132,0.0028021075529035427,0.0,0.9996295984332735,3,noisy:1000,-0.017951607704162598,0.023502379655838013,0.009674593401883815,0.3333333333333333,0.7868834271382636
5,3,3,clean:0,-2.4041693372586943,0.6557605082015847,0.2977469956941134,0.0,0.9900530024064195,3,noisy:500,-0.01823850679965441,0.011696982023196804,0.005384546174108829,0.0,0.8912647588871401,3,noisy:1000,-0.06462161242961884,0.046806856989860535,0.020162684696351452,0.0,0.8685009556269043
5,4,3,noisy:500,-0.5050571406499407,0.097380627273431,0.04138431791601998,0.0,0.9961756696327259,3,noisy:1000,-0.09691770716661584,0.027730531516811832,0.01219643210780851,0.0,0.9896716440214014,3,noisy:1000,-0.04309013485908508,0.035270631313323975,0.014561809662073754,0.0,0.8255229440010291
5,5,3,clean:0,-1.1644323770715261,0.16972453600183712,0.07303553792172093,0.0,0.9979501478980811,3,noisy:500,-0.05424519708414949,0.017205440424959625,0.007131394515037703,0.0,0.9885982759631903,3,noisy:1000,-0.03941944241523743,0.062189966440200806,0.02538902974959496,0.3333333333333333,0.8556370788072187
5,6,3,clean:0,-0.48460616556350844,0.2664052443974511,0.10932510472296271,0.0,0.9537934499197804,3,noisy:1000,-0.028131176584784846,0.03801951980818085,0.016178750661534916,0.6666666666666666,0.5833467398651121,3,noisy:1000,-0.015057772397994995,0.013671636581420898,0.00569892906045226,0.0,0.7697289794112746
5,7,3,noisy:500,-1.5781765525407694,0.5406338906557246,0.24909701459426944,0.0,0.9819394696540784,3,noisy:500,-0.33917028724331066,0.14581193173783333,0.06028436197875754,0.0,0.9757432760824218,3,noisy:1000,-0.018127024173736572,0.014959871768951416,0.006109239813372902,0.0,0.8361192553077754
5,8,3,clean:0,-2.4096947959627983,0.5789290684335575,0.24883434577159969,0.0,0.9935232574863179,3,clean:0,-0.0437583193500495,0.03344336993781352,0.014298890721541979,0.0,0.8445443573165304,3,clean:0,0.11129605770111084,0.13600009679794312,0.056147607036286316,0.6666666666666666,0.7606070457316592
5,9,3,noisy:500,-0.7190132266238914,0.11195052857242882,0.048581195979921346,0.0,0.9975034487750719,3,clean:0,0.1675866821333983,0.03321058604180541,0.014468084861569593,1.0,0.9956947679567455,3,noisy:1000,-0.011432260274887085,0.006317406892776489,0.0026190836886457514,0.0,0.9512737208612825
5,10,3,noisy:500,-0.9272819489081849,0.2076695536715628,0.08499195961168629,0.0,0.9951133116011746,3,noisy:500,-0.27585342695341664,0.042154009290152505,0.01948462411275638,0.0,0.99742016673975,3,noisy:1000,-0.012240678071975708,0.005118340253829956,0.00223707376042187,0.0,0.9736414852597721
5,11,3,clean:0,-0.6808575414452669,0.2589448739046243,0.10846138291751499,0.0,0.9816222939271161,3,noisy:1000,0.059525155084575856,0.01675319058131553,0.0068413690219118915,1.0,0.9918392105921253,3,noisy:1000,-0.017034396529197693,0.015173867344856262,0.00620282159746341,0.0,0.7793386948310372
6,0,3,clean:0,-1.4856629042379277,0.4450876116238591,0.18410452053799636,0.0,0.9901123716899728,3,noisy:500,0.06581849320709765,0.040994914830489684,0.01722534425352679,1.0,0.9269498064909607,3,noisy:1000,-0.059322208166122437,0.06759931147098541,0.028120333492680987,0.3333333333333333,0.6983470883167406
6,1,3,noisy:500,-2.7198605548049883,0.47282600164013555,0.20584414569332488,0.0,0.9969412589512345,3,clean:0,-0.019963273611252823,0.03524031914514847,0.014430693003706955,0.3333333333333333,0.8800839858803289,3,clean:0,0.07413384318351746,0.08675581216812134,0.036295413857826836,0.6666666666666666,0.835498228032469
6,2,3,clean:0,-1.3455542384025079,0.44431964498014087,0.18273595021018,0.0,0.9880487025720707,3,clean:0,-0.2630605045558947,0.1814430811441994,0.07412524471836644,0.0,0.910396291846655,3,clean:0,0.07753708958625793,0.10132107138633728,0.04139391373923655,0.6666666666666666,0.8431820357508358
6,3,3,clean:0,-2.829543426410255,0.6222767303616754,0.25405139912447905,0.0,0.9953540616952061,3,clean:0,-0.03252269720085868,0.03852849025623149,0.0163694743771391,0.3333333333333333,0.6275377654875116,3,clean:0,0.08342500030994415,0.12133926153182983,0.04968889904466046,0.6666666666666666,0.9101456714575994
6,4,3,clean:0,-2.173164574679038,1.0788825758516427,0.4409814843515245,0.0,0.9665254313016952,3,clean:0,-0.3133980413026226,0.1132705499389067,0.048366500707083454,0.0,0.982987417385491,3,clean:0,0.12824657559394836,0.1568264365196228,0.06423160452335205,0.6666666666666666,0.8001333328710271
6,5,3,noisy:500,-2.076876503887375,0.3448417959101757,0.15798250519113166,0.0,0.9969673965133832,3,clean:0,0.039329091780494554,0.007689787370674474,0.0034349900401359473,1.0,0.995578004120382,3,noisy:1000,-0.01433679461479187,0.02016010880470276,0.008344094581174803,0.3333333333333333,0.725757209223715
6,6,3,clean:0,-2.7321406979516083,0.5235754450929275,0.23271433659476434,0.0,0.9958215486367686,3,noisy:1000,0.0883499704324812,0.00915593010124334,0.0038543433676874422,1.0,0.9990277688579348,3,noisy:1000,-0.08524346351623535,0.06219063699245453,0.02538935005988983,0.0,0.8934399117708228
6,7,3,clean:0,-1.4039869537485425,0.23529123624279835,0.1016960801819173,0.0,0.9970907055400609,3,clean:0,-0.06013976560812105,0.108780195624461,0.04460023407908965,0.6666666666666666,0.7214003170216072,3,clean:0,0.08844614028930664,0.1067517101764679,0.04358785536350744,0.6666666666666666,0.8177217706075091
6,8,3,clean:0,-2.473176240601151,0.40103387428312676,0.16497803465291225,0.0,0.997613986573755,3,clean:0,-0.13931367988692633,0.12298634664094155,0.052035090398514054,0.0,0.732988449033276,3,clean:0,0.13373389840126038,0.1420820653438568,0.058820014320801195,0.6666666666666666,0.7279520120939854
6,9,3,clean:0,-1.1325410907281608,0.14689213389833355,0.0626208390139789,0.0,0.9984287367235405,3,noisy:500,-0.01735273889159747,0.01603091205610854,0.007065259304168165,0.0,0.7545596894315707,3,noisy:1000,-0.04372003674507141,0.06267404556274414,0.02583537225271648,0.3333333333333333,0.7516311139695304
6,10,3,noisy:500,-2.4675775547452985,0.37127091615176555,0.1669345357818031,0.0,0.997625575664408,3,noisy:500,0.025388126755994337,0.04886776036375713,0.022604488449565932,0.6666666666666666,0.9993787255643102,3,clean:0,0.04148569703102112,0.06503564119338989,0.02753995367939287,0.6666666666666666,0.9669441580620265
6,11,3,noisy:500,-0.7637169333075716,0.2938415063820897,0.12556369498730718,0.0,0.981832020022151,3,clean:0,-0.09385248760818782,0.047151610412128515,0.019265538281662584,0.0,0.9648476982002259,3,noisy:1000,-0.024302728474140167,0.006887167692184448,0.0028500124699226276,0.0,0.99160307475582
7,0,3,clean:0,-0.6256435475821578,0.10240430603091877,0.04669387458012958,0.0,0.9968887522250328,3,clean:0,-0.08344363143358369,0.030811944734424945,0.014227018276724818,0.0,0.981595709857828,3,noisy:1000,-0.02795696258544922,0.029179304838180542,0.012037717834567495,0.3333333333333333,0.6300261199394218
7,1,3,noisy:1000,-0.7883132688373512,0.12788495936979127,0.05237001838294188,0.0,0.9976276446559822,3,noisy:1000,-0.2308693613524677,0.024406942086371203,0.010272026443494738,0.0,0.9989863511246753,3,clean:0,0.024504899978637695,0.04646828770637512,0.01905244331303912,0.3333333333333333,0.779806938750419
7,2,3,clean:0,-1.5035166265013487,0.5584867263274913,0.22878695407143124,0.0,0.9841413567254533,3,noisy:1000,-0.06247824587208801,0.0022755168918171184,0.0010526556476187527,0.0,0.9998649651612406,3,noisy:1000,-0.025784790515899658,0.02487468719482422,0.010190313342610722,0.0,0.6821437853964059
7,3,3,clean:0,-1.2468275184926463,0.22015319929574373,0.09048519088568073,0.0,0.9971308595962207,3,noisy:500,-0.04875773936703105,0.014599347901075005,0.00678626916360305,0.0,0.9885772884369708,3,noisy:1000,-0.031671538949012756,0.0037002936005592346,0.0015572910138470567,0.0,0.9987700393863954
7,4,3,clean:0,-1.303278072588316,0.23059150884806767,0.09936122345436568,0.0,0.9967416046464233,3,clean:0,-0.14906285591327,0.008135681977303216,0.003366149873846126,0.0,0.9997539953879744,3,noisy:1000,-0.0329897403717041,0.019146651029586792,0.00804967811972199,0.0,0.9410124561083569
7,5,3,clean:0,-2.0339790326267764,0.5983448667547626,0.24437705162504933,0.0,0.9908971053012876,3,noisy:1000,0.024249522907877005,0.04772219451950399,0.021854267529364688,0.6666666666666666,0.9987412260984447,3,clean:0,0.10485580563545227,0.10911092162132263,0.04568291629536694,0.6666666666666666,0.7018759008153864
7,6,3,clean:0,-2.261485780048763,0.47668682274163476,0.1967139923913506,0.0,0.9957315336754552,3,clean:0,0.0915635668414595,0.04656296564905009,0.019954899111287384,1.0,0.9573986852434523,3,clean:0,0.05657024681568146,0.09559440612792969,0.0390343676928994,0.6666666666666666,0.8479703075206282
7,7,3,clean:0,-1.8913610638507796,0.31614064870628056,0.1290666057128347,0.0,0.9974720835340645,3,noisy:1000,-0.2442601798154201,0.06581237571053128,0.02688472666370623,0.0,0.9925822403100614,3,noisy:1000,-0.03991502523422241,0.046977490186691284,0.019223529037437587,0.3333333333333333,0.8217947853257085
7,8,3,noisy:500,-1.5796142231327133,0.4152456292828004,0.17190800131526926,0.0,0.9929356841032428,3,noisy:1000,-0.05659086888297153,0.06593856099655056,0.02711156700116436,0.3333333333333333,0.7552564784612877,3,noisy:1000,-0.0786169245839119,0.02193266898393631,0.009006442980839486,0.0,0.9918137875823444
7,9,3,noisy:500,-2.4866149243208135,0.7250683012241588,0.31301745780817347,0.0,0.9904414851229082,3,noisy:1000,0.04791725950200244,0.03782196908969661,0.016510387067847892,1.0,0.8636651951853443,3,clean:0,0.07552966475486755,0.13844075798988342,0.05651854481911931,0.6666666666666666,0.7567847456294899
7,10,3,noisy:500,-3.2504008069306245,0.6462555515692054,0.2783142863564691,0.0,0.9959760299276598,3,noisy:500,0.054718305595162574,0.00209360196395747,0.0008626805254441007,1.0,0.999882225448931,3,noisy:1000,-0.03352905809879303,0.020421504974365234,0.008366098024705665,0.0,0.9406622950519398
7,11,3,noisy:500,-2.615986745234023,0.13395518196465117,0.05478015625781574,0.0,0.9997899644708804,3,clean:0,-0.04722566416480982,0.026805281223991128,0.011805371899657555,0.0,0.9488022782423122,3,clean:0,0.06699618697166443,0.06682899594306946,0.0273926769939788,1.0,0.6079095366626951
8,0,3,noisy:500,-1.289544744116867,0.41927275011519893,0.1927331976027094,0.0,0.986434115189932,3,noisy:1000,-0.06853911244494379,0.06439833706623968,0.026336872006023714,0.0,0.7020735490888576,3,noisy:1000,-0.025422275066375732,0.01020781695842743,0.004187306163171744,0.0,0.9801786167539992
8,1,3,noisy:1000,-1.523281408009856,0.12507101882219662,0.05156499184080874,0.0,0.9994306598296626,3,noisy:1000,-0.28072776676269284,0.06207955764650136,0.02534618867697965,0.0,0.9952934665382185,3,noisy:1000,-0.037783876061439514,0.04282592236995697,0.01748651618593445,0.3333333333333333,0.7706511570848996
8,2,3,clean:0,-1.2613472067426224,0.1589937816327529,0.07008604962891557,0.0,0.9983676850354322,3,noisy:1000,-0.1206198023901674,0.0299466284281365,0.012292737995329692,0.0,0.9937632455226475,3,noisy:1000,-0.05159136652946472,0.057777345180511475,0.02361493361426926,0.3333333333333333,0.7742471980925809
