mode,nominal_timestep,layer,head,old_history_effect,old_history_effect_samples,reverse_effect,reverse_effect_samples,reverse_relative_log,reverse_relative_log_samples,phase_shift_effect,phase_shift_effect_samples,phase_shift_relative_log,phase_shift_relative_log_samples,freeze_latest_effect,freeze_latest_effect_samples,freeze_latest_relative_log,freeze_latest_relative_log_samples,value_mismatch_effect,value_mismatch_effect_samples,value_mismatch_relative_log,value_mismatch_relative_log_samples,reverse_vs_phase_log,reverse_vs_phase_log_samples,correct_top1,correct_top1_samples,correct_margin,correct_margin_samples,hard_wrong_top1,hard_wrong_top1_samples,random_wrong_top1,random_wrong_top1_samples,wrong_top1,wrong_top1_samples,history_specificity,history_specificity_samples,hard_history_specificity,hard_history_specificity_samples,correct_peak_age,correct_peak_age_samples
noisy,1000,8,0,0.0936591699719429,128,0.039452316239476204,128,-0.8702719940016681,128,0.02211589179933071,128,-1.4374481149638032,128,0.09290936589241028,128,-0.06853911244494379,128,0.024536238983273506,128,-1.313922637871341,128,0.5892979756751053,128,0.43532709777355194,128,0.01954517513513565,128,0.424203023314476,128,0.4467783570289612,128,0.45496541261672974,128,-0.025422275066375732,128,0.008418694138526917,128,5.0,128
noisy,1000,8,1,0.055538831278681755,128,0.011282328050583601,128,-1.523281408009856,128,0.00897470349445939,128,-1.871114240467413,128,0.045209845528006554,128,-0.28072776676269284,128,0.024913604371249676,128,-0.8123233157344913,128,0.24576838457201966,128,0.4913148283958435,128,0.030991703271865845,128,0.4646032750606537,128,0.513886958360672,128,0.5271062254905701,128,-0.037783876061439514,128,0.016761139035224915,128,3.5,128
noisy,1000,8,2,0.16684959828853607,128,0.055060332641005516,128,-1.1023534251098694,128,0.023165345191955566,128,-1.8854546323491732,128,0.14471989125013351,128,-0.1206198023901674,128,0.05633939430117607,128,-1.082880217231559,128,0.812207783129262,128,0.35536593198776245,128,0.036789119243621826,128,0.3089873641729355,128,0.38432808220386505,128,0.39842644333839417,128,-0.05159136652946472,128,0.030199125409126282,128,4.0,128
noisy,1000,8,3,0.09321171417832375,128,0.040999483317136765,128,-0.8453571692974593,128,0.022011195309460163,128,-1.5011241495167262,128,0.09135375916957855,128,-0.050479700284174756,128,0.024388207122683525,128,-1.3866627837846632,128,0.6363496036950829,128,0.5740215182304382,128,0.03759187459945679,128,0.5663453936576843,128,0.5882500112056732,128,0.5906625986099243,128,-0.0166245698928833,128,0.006297260522842407,128,5.0,128
noisy,1000,8,4,0.09150752052664757,128,0.055420203134417534,128,-0.523092307403529,128,0.031178327277302742,128,-1.1122092119349374,128,0.09667831286787987,128,0.0017616152768834452,128,0.0318980198353529,128,-1.074676912674642,128,0.6038300224437524,128,0.34826576709747314,128,0.039578571915626526,128,0.33667565882205963,128,0.37522393465042114,128,0.3798043876886368,128,-0.033724963665008545,128,0.008156836032867432,128,5.0,128
noisy,1000,8,5,0.1573164314031601,128,0.07420872896909714,128,-0.7386408449696429,128,0.04434601217508316,128,-1.3335845716715744,128,0.16063878685235977,128,-0.04767755226271632,128,0.054206663742661476,128,-1.111567956401161,128,0.5718526818072279,128,0.415802463889122,128,0.02607087790966034,128,0.4192783087491989,128,0.43478529155254364,128,0.4545781761407852,128,-0.03219924867153168,128,0.014647811651229858,128,11.0,128
noisy,1000,8,6,0.17320353537797928,128,0.04423661716282368,128,-1.373461986543338,128,0.013420657720416784,128,-2.610712282297613,128,0.18393096327781677,128,0.01713921507247146,128,0.06457990035414696,128,-0.9861682558295752,128,1.119988848630225,128,0.44725094735622406,128,0.024928629398345947,128,0.41283994913101196,128,0.4689081311225891,128,0.48175927996635437,128,-0.035859569907188416,128,0.01951351761817932,128,10.0,128
noisy,1000,8,7,0.09484738484025002,128,0.013925764244049788,128,-1.9754626498176882,128,0.006826396100223064,128,-2.5678110073635283,128,0.06472892314195633,128,-0.3419064036137337,128,0.03492762893438339,128,-0.9429262750377962,128,0.6565233289904402,128,0.3600323796272278,128,0.032870255410671234,128,0.34622928500175476,128,0.38977566361427307,128,0.4051399827003479,128,-0.04456397891044617,128,0.015549510717391968,128,3.0,128
noisy,1000,8,8,0.05990506149828434,128,0.014788307249546051,128,-1.3806084546181128,128,0.005962899420410395,128,-2.2847982800140754,128,0.054220084100961685,128,-0.14338308136606426,128,0.045744430273771286,128,-0.24057656808157216,128,0.8982427428313335,128,0.6253167986869812,128,0.018373489379882812,128,0.6164711713790894,128,0.6482621431350708,128,0.6586175560951233,128,-0.025693058967590332,128,0.020684033632278442,128,2.0,128
noisy,1000,8,9,0.11612313985824585,128,0.019749426282942295,128,-1.704231462449941,128,0.014066711999475956,128,-2.017489822811961,128,0.10295913368463516,128,-0.07961885986096223,128,0.054333847016096115,128,-0.7511278784700643,128,0.32477543512434615,128,0.5268906354904175,128,0.03033415973186493,128,0.5068705976009369,128,0.5581971108913422,128,0.5635767579078674,128,-0.04457835853099823,128,0.01519814133644104,128,7.0,128
noisy,1000,8,10,0.09277969971299171,128,0.040267523378133774,128,-0.8318830000077635,128,0.022105349227786064,128,-1.4235738362154584,128,0.09347020834684372,128,-0.05340922934791684,128,0.023757142014801502,128,-1.3212174472120572,128,0.5965979613793179,128,0.33167508244514465,128,0.03187195956707001,128,0.31947942078113556,128,0.3457249402999878,128,0.3468562215566635,128,-0.022216498851776123,128,0.013758569955825806,128,1.0,128
noisy,1000,8,11,0.0977085717022419,128,0.032839346677064896,128,-1.1051498256467276,128,0.020789118483662605,128,-1.5745271412918571,128,0.07502051070332527,128,-0.2699848625505179,128,0.03526547737419605,128,-1.043724742609959,128,0.45596521081999275,128,0.5608660578727722,128,0.050461769104003906,128,0.5386728942394257,128,0.5821962654590607,128,0.5877252817153931,128,-0.034667909145355225,128,0.011845827102661133,128,10.0,128
noisy,1000,9,0,0.0931689515709877,128,0.02242943085730076,128,-1.3915624662017425,128,0.011540537234395742,128,-2.044628348836574,128,0.08050910755991936,128,-0.17925743446353787,128,0.03210928663611412,128,-1.039447570088638,128,0.6886304203196449,128,0.555984616279602,128,0.018760889768600464,128,0.5401832461357117,128,0.5749294459819794,128,0.5854766368865967,128,-0.027131423354148865,128,0.01816028356552124,128,8.0,128
noisy,1000,9,1,0.14741786569356918,128,0.017746800556778908,128,-2.116439760276145,128,0.011896873358637094,128,-2.537320999863141,128,0.14590992778539658,128,-0.006219440062052806,128,0.15013427287340164,128,0.016742879047307476,128,0.428118400248755,128,0.33401109278202057,128,0.026514828205108643,128,0.309922993183136,128,0.360519677400589,128,0.3753809183835983,128,-0.03736311197280884,128,0.030315250158309937,128,11.0,128
noisy,1000,9,2,0.06785377487540245,128,0.009824018459767103,128,-1.8571635851766988,128,0.006016777362674475,128,-2.3052217952369967,128,0.06729717552661896,128,-0.06547711792836541,128,0.031063401140272617,128,-0.7942396282369435,128,0.44396793229019144,128,0.5962377786636353,128,0.014464229345321655,128,0.5500735938549042,128,0.5971202254295349,128,0.6073997020721436,128,-0.01681506633758545,128,0.03306490182876587,128,5.0,128
noisy,1000,9,3,0.125113807618618,128,0.027856526896357536,128,-1.4627614847019994,128,0.014101379550993443,128,-2.171233270585624,128,0.10689183697104454,128,-0.1445455820042409,128,0.059299344196915627,128,-0.687722717398372,128,0.6480935569765971,128,0.6641025841236115,128,0.01712176203727722,128,0.643575519323349,128,0.6827404499053955,128,0.7005022466182709,128,-0.021254628896713257,128,0.030586659908294678,128,4.0,128
noisy,1000,9,4,0.1994994878768921,128,0.10392187535762787,128,-0.6540691752081849,128,0.05439811199903488,128,-1.3132782333422939,128,0.18153344839811325,128,-0.11745859107877925,128,0.07266239076852798,128,-1.0226721965839742,128,0.6529821236101042,128,0.4374689310789108,128,0.04350575804710388,128,0.42144104838371277,128,0.46316418051719666,128,0.4648757427930832,128,-0.0370078980922699,128,0.00588640570640564,128,6.0,128
noisy,1000,9,5,0.13531146198511124,128,0.015328936278820038,128,-2.114164894097061,128,0.004755757981911302,128,-3.278034392616287,128,0.12206735834479332,128,-0.07335795541903602,128,0.04473013058304787,128,-1.1028883943673946,128,1.166535627379489,128,0.5372117161750793,128,0.01881811022758484,128,0.5066735744476318,128,0.5485419034957886,128,0.5604002773761749,128,-0.03504684567451477,128,0.0219118595123291,128,12.0,128
noisy,1000,9,6,0.10998190566897392,128,0.012101306114345789,128,-2.2306444440846454,128,0.007536416407674551,128,-2.682678858667659,128,0.10941139981150627,128,-0.05792484595813379,128,0.06213135085999966,128,-0.6092591573900072,128,0.45242025367505134,128,0.6362428963184357,128,0.016365647315979004,128,0.6057985424995422,128,0.6462059020996094,128,0.6609613001346588,128,-0.019244223833084106,128,0.037229329347610474,128,7.0,128
noisy,1000,9,7,0.09787890687584877,128,0.01174139091745019,128,-2.088722372211321,128,0.005741246044635773,128,-2.763876473828529,128,0.0813489481806755,128,-0.1336675180882216,128,0.029640881344676018,128,-1.1992844487823473,128,0.6319043001002749,128,0.5666964948177338,128,0.028319627046585083,128,0.5381197333335876,128,0.5784769654273987,128,0.589438796043396,128,-0.025396287441253662,128,0.01631520688533783,128,3.0,128
noisy,1000,9,8,0.12419944629073143,128,0.03194349445402622,128,-1.2668201951292155,128,0.022544538602232933,128,-1.6521222264641737,128,0.09658003970980644,128,-0.24320614267813265,128,0.09326351433992386,128,-0.1704323296581625,128,0.3792121194633015,128,0.4692113995552063,128,0.03144367039203644,128,0.4534405320882797,128,0.5088388919830322,128,0.5176332592964172,128,-0.045360267162323,128,0.02293713390827179,128,7.0,128
noisy,1000,9,9,0.11763084307312965,128,0.0259331027045846,128,-1.4802992413899883,128,0.01690248493105173,128,-1.9260360384201902,128,0.1018798016011715,128,-0.16109579051031564,128,0.026821216568350792,128,-1.4463754760742877,128,0.520378245227296,128,0.41318386793136597,128,0.02612558752298355,128,0.40196509659290314,128,0.435677707195282,128,0.44206954538822174,128,-0.0263206884264946,128,0.010506808757781982,128,12.0,128
noisy,1000,9,10,0.10659414157271385,128,0.016627169214189053,128,-1.830413304364601,128,0.005397229688242078,128,-2.97462067130043,128,0.10379546508193016,128,-0.030566997686115743,128,0.044321876019239426,128,-0.8949172900211751,128,1.0812210002985596,128,0.622296929359436,128,0.024320900440216064,128,0.5868608355522156,128,0.639005571603775,128,0.6527982354164124,128,-0.035074383020401,128,0.028934746980667114,128,6.0,128
noisy,1000,9,11,0.11055433750152588,128,0.01630029920488596,128,-1.90034052798738,128,0.006354339187964797,128,-2.835552344995237,128,0.1100054606795311,128,-0.029939032926539842,128,0.07614235207438469,128,-0.40072781866270046,128,0.8364357182579758,128,0.4981723725795746,128,0.023971527814865112,128,0.4733102470636368,128,0.5389814972877502,128,0.5483118295669556,128,-0.050969451665878296,128,0.007628455758094788,128,9.0,128
noisy,1000,10,0,0.06376466155052185,128,0.0072376171592622995,128,-2.137511547811065,128,0.004426670027896762,128,-2.5710437705795854,128,0.060145389288663864,128,-0.08839236408122544,128,0.06544472277164459,128,0.015540284599240745,128,0.41633899183272205,128,0.5382663905620575,128,0.01521332561969757,128,0.4780351221561432,128,0.5402096509933472,128,0.5566261410713196,128,-0.022841602563858032,128,0.029941052198410034,128,6.0,128
noisy,1000,10,1,0.08468925952911377,128,0.008824357762932777,128,-2.204743191188503,128,0.003620736883021891,128,-3.1145916974089713,128,0.09229915961623192,128,0.025917461892368147,128,0.09520890936255455,128,0.13365439261865852,128,0.8303175987782665,128,0.5782139599323273,128,0.018849894404411316,128,0.5137397646903992,128,0.5819400548934937,128,0.5882605612277985,128,0.004722148180007935,128,0.06194353103637695,128,6.0,128
noisy,1000,10,2,0.0660611130297184,128,0.005193895427510142,128,-2.5033677343865177,128,0.0017816059989854693,128,-3.5173759384999617,128,0.06419811397790909,128,-0.02834629589022846,128,0.10548553615808487,128,0.48244057591340717,128,1.0306335815307275,128,0.6017305254936218,128,0.019125252962112427,128,0.5376066267490387,128,0.5896984934806824,128,0.601237028837204,128,0.007182419300079346,128,0.05842962861061096,128,9.0,128
noisy,1000,10,3,0.08123750239610672,128,0.027712899260222912,128,-1.077563908497737,128,0.01396473404020071,128,-1.7597131607495697,128,0.07033535838127136,128,-0.169522574439877,128,0.07426838204264641,128,-0.12799511146335396,128,0.6911243928268824,128,0.5938384830951691,128,0.020430773496627808,128,0.5566336512565613,128,0.5985052585601807,128,0.613775759935379,128,-0.015820831060409546,128,0.03311359882354736,128,3.0,128
noisy,1000,10,4,0.07861940935254097,128,0.004173330496996641,128,-2.8695220985722796,128,0.002457567141391337,128,-3.4377768366751065,128,0.07867025956511497,128,-0.020548223710527794,128,0.06327652558684349,128,-0.21085115160080053,128,0.5167893004457134,128,0.5855715870857239,128,0.022054389119148254,128,0.5107730031013489,128,0.5605255365371704,128,0.5738277733325958,128,0.006337404251098633,128,0.06211578845977783,128,6.0,128
noisy,1000,10,5,0.05868658050894737,128,0.00492570735514164,128,-2.4377224327471385,128,0.0024951061932370067,128,-3.179929349198852,128,0.06140873767435551,128,-0.004268551577057871,128,0.08152515813708305,128,0.31544737070275286,128,0.6819195062540928,128,0.6637933850288391,128,0.01989215612411499,128,0.6113685369491577,128,0.6559066772460938,128,0.6713111698627472,128,-0.01608961820602417,128,0.054860323667526245,128,10.0,128
noisy,1000,10,6,0.11087224632501602,128,0.030176298692822456,128,-1.3067128706552613,128,0.014951275195926428,128,-1.9837899094591283,128,0.09258303046226501,128,-0.18640291172706588,128,0.07396995276212692,128,-0.4269568723926212,128,0.6690838379282036,128,0.4370023012161255,128,0.03351336717605591,128,0.39062491059303284,128,0.4673091322183609,128,0.480952650308609,128,-0.03463350236415863,128,0.03219194710254669,128,7.0,128
noisy,1000,10,7,0.12074882164597511,128,0.030012170784175396,128,-1.3477191326211488,128,0.012690591625869274,128,-2.242069874033624,128,0.106416005641222,128,-0.06533077452725385,128,0.07765253633260727,128,-0.4288605588397318,128,0.8333080107616393,128,0.552688866853714,128,0.02479100227355957,128,0.5258329212665558,128,0.5839715301990509,128,0.5984241962432861,128,-0.04287327826023102,128,0.021675899624824524,128,8.5,128
noisy,1000,10,8,0.1923619881272316,128,0.08489567413926125,128,-0.8208539748917956,128,0.03036207426339388,128,-1.857015572734288,128,0.16097815334796906,128,-0.15350711350979562,128,0.09065743163228035,128,-0.7648303444339976,128,1.0589404490075993,128,0.4781470447778702,128,0.03671950101852417,128,0.4475240260362625,128,0.5208185017108917,128,0.5397901237010956,128,-0.04766104370355606,128,0.020576119422912598,128,15.0,128
noisy,1000,10,9,0.1322832852602005,128,0.07688850164413452,128,-0.4944412972065254,128,0.034317297860980034,128,-1.295959853832424,128,0.11313562840223312,128,-0.14125721275688463,128,0.06704424321651459,128,-0.6705764580750121,128,0.7739064984756279,128,0.535926342010498,128,0.032777756452560425,128,0.4879426956176758,128,0.5401793718338013,128,0.5567282736301422,128,-0.023236483335494995,128,0.04524514079093933,128,18.0,128
noisy,1000,10,10,0.0742633305490017,128,0.011190768331289291,128,-1.9284646711506057,128,0.006353740114718676,128,-2.4561322953616584,128,0.07596182450652122,128,-0.00026475455303742935,128,0.0637623481452465,128,-0.1370065707270786,128,0.5893928580665839,128,0.5748049318790436,128,0.021218731999397278,128,0.5038475096225739,128,0.5504128634929657,128,0.5701978504657745,128,0.004296153783798218,128,0.07016003131866455,128,6.0,128
noisy,1000,10,11,0.06851964071393013,128,0.006313132122159004,128,-2.3257086850737396,128,0.003374448511749506,128,-2.921846769546404,128,0.05615051090717316,128,-0.1701986774663234,128,0.04298391565680504,128,-0.4497638377932083,128,0.689154069090657,128,0.5551052391529083,128,0.023812875151634216,128,0.5278830528259277,128,0.5554535686969757,128,0.582685649394989,128,-0.021931931376457214,128,0.027303338050842285,128,5.5,128
noisy,1000,11,0,0.09564084187150002,128,0.00668323808349669,128,-2.628265892208118,128,0.003146458650007844,128,-3.365458475483581,128,0.09885243698954582,128,0.027797937144664532,128,0.10324259847402573,128,0.12406731588164335,128,0.7399269252977757,128,0.6889551281929016,128,0.01594260334968567,128,0.6307484209537506,128,0.6780968308448792,128,0.6903123557567596,128,0.0002695620059967041,128,0.044581979513168335,128,8.5,128
noisy,1000,11,1,0.07352804020047188,128,0.01050530793145299,128,-1.8824949619677673,128,0.003133832709863782,128,-3.128676703982431,128,0.07824048399925232,128,0.022633226087577674,128,0.054943833500146866,128,-0.244796914418395,128,1.221398451031329,128,0.6667885482311249,128,0.01798725128173828,128,0.6047976911067963,128,0.6444658935070038,128,0.6569836735725403,128,0.004286736249923706,128,0.04420065879821777,128,4.0,128
noisy,1000,11,2,0.06782039999961853,128,0.022907476872205734,128,-1.0786531071546266,128,0.010540288407355547,128,-1.8848977716440714,128,0.06012503802776337,128,-0.11008199018603249,128,0.05309667997062206,128,-0.213120311956007,128,0.8573600339973151,128,0.6025823652744293,128,0.020536035299301147,128,0.569306880235672,128,0.6034300029277802,128,0.623005211353302,128,-0.019375473260879517,128,0.04504197835922241,128,6.5,128
noisy,1000,11,3,0.09252142161130905,128,0.02110389620065689,128,-1.4694454113851312,128,0.009897741954773664,128,-2.2322438427420224,128,0.0744529701769352,128,-0.23209818117791975,128,0.0863036960363388,128,-0.1437978412110829,128,0.7329891113448979,128,0.5820633471012115,128,0.05301351845264435,128,0.5497398376464844,128,0.616309642791748,128,0.6306425631046295,128,-0.042719513177871704,128,0.02475734055042267,128,1.0,128
noisy,1000,11,4,0.09347077086567879,128,0.03870120272040367,128,-0.8716932709387706,128,0.01894694473594427,128,-1.541760349058351,128,0.08284600079059601,128,-0.11350187213840202,128,0.08032703772187233,128,-0.14560508108312378,128,0.6771840018429673,128,0.4903568923473358,128,0.029574379324913025,128,0.41650840640068054,128,0.48771750926971436,128,0.4978531748056412,128,-0.016264736652374268,128,0.06999561190605164,128,4.0,128
noisy,1000,11,5,0.10134048387408257,128,0.01583173591643572,128,-1.799043106180617,128,0.01067039044573903,128,-2.28859863843174,128,0.08444031700491905,128,-0.20542049908673782,128,0.0768611915409565,128,-0.3004887840915335,128,0.48140553359027727,128,0.5076167285442352,128,0.02476947009563446,128,0.4605552852153778,128,0.5019544661045074,128,0.5159482955932617,128,-0.013363808393478394,128,0.029987245798110962,128,4.0,128
noisy,1000,11,6,0.05293668992817402,128,0.008077431004494429,128,-1.8625297987693807,128,0.003039931645616889,128,-2.829484706400865,128,0.0549770463258028,128,0.035321706882970164,128,0.10688173025846481,128,0.7409767872763741,128,0.9491393481317631,128,0.618490993976593,128,0.020032882690429688,128,0.5366608500480652,128,0.5968382358551025,128,0.6126107573509216,128,0.0030393004417419434,128,0.06291553378105164,128,5.0,128
noisy,1000,11,7,0.08629974350333214,128,0.0065226752776652575,128,-2.5273931650699133,128,0.0035170086193829775,128,-3.126952974198578,128,0.08815714344382286,128,0.005011358914621523,128,0.0635080561041832,128,-0.2663844766221476,128,0.6183587793938778,128,0.6580880880355835,128,0.019734710454940796,128,0.5891173779964447,128,0.6455679833889008,128,0.6535540223121643,128,-0.008164256811141968,128,0.05318877100944519,128,10.0,128
noisy,1000,11,8,0.14855211973190308,128,0.018550132401287556,128,-2.080886705075117,128,0.010759162716567516,128,-2.642682821227572,128,0.1274568811058998,128,-0.1265028214850633,128,0.10281990468502045,128,-0.3945187940524799,128,0.5492795607319634,128,0.497921884059906,128,0.03413785994052887,128,0.46690812706947327,128,0.5325518548488617,128,0.5452723205089569,128,-0.03878284990787506,128,0.038296014070510864,128,2.0,128
noisy,1000,11,9,0.19194912910461426,128,0.03032488003373146,128,-1.7704927963736974,128,0.01657919120043516,128,-2.396294253506368,128,0.19036684185266495,128,-0.02364311173834666,128,0.26037317514419556,128,0.2686282408393552,128,0.5734177078861131,128,0.2329171895980835,128,0.029031962156295776,128,0.22289223968982697,128,0.2584552615880966,128,0.26764973998069763,128,-0.0440686009824276,128,-0.004383616149425507,128,5.0,128
noisy,1000,11,10,0.12266041710972786,128,0.03106002788990736,128,-1.312253417391117,128,0.015187382232397795,128,-1.997848875684567,128,0.11569054424762726,128,-0.01235807607738205,128,0.10672345012426376,128,-0.1111731794294408,128,0.7348544959429681,128,0.540583997964859,128,0.01989075541496277,128,0.4796895235776901,128,0.5362363457679749,128,0.5438391864299774,128,-0.0030545443296432495,128,0.05658639967441559,128,9.0,128
noisy,1000,11,11,0.10404283925890923,128,0.009326412808150053,128,-2.384381529838967,128,0.004789057420566678,128,-3.034733239855969,128,0.10905171930789948,128,0.005425193361358075,128,0.19100243598222733,128,0.6225885830613646,128,0.6702099761543187,128,0.6826542615890503,128,0.01696661114692688,128,0.6312057971954346,128,0.6710412204265594,128,0.6880706548690796,128,-0.011243999004364014,128,0.046857744455337524,128,10.0,128
noisy,1000,12,0,0.0750388465821743,128,0.022325302474200726,128,-1.0987471765724428,128,0.010037268046289682,128,-1.951646249369798,128,0.06473195552825928,128,-0.11051387023753752,128,0.05060178227722645,128,-0.24685088206794745,128,0.8368376582348792,128,0.6686497628688812,128,0.02474913001060486,128,0.5940293371677399,128,0.6426625549793243,128,0.6573724150657654,128,0.014942675828933716,128,0.06321653723716736,128,3.0,128
noisy,1000,12,1,0.04934057965874672,128,0.005540541838854551,128,-2.1256947796217913,128,0.0022637691581621766,128,-3.011387607293715,128,0.04716036655008793,128,-0.04817129499066556,128,0.10466256737709045,128,0.7840655806313008,128,0.8621293889379424,128,0.5899805724620819,128,0.02481675148010254,128,0.5381301045417786,128,0.562964916229248,128,0.5793853402137756,128,0.012552738189697266,128,0.07900610566139221,128,8.0,128
noisy,1000,12,2,0.0829373151063919,128,0.040663786232471466,128,-0.6976051147298827,128,0.022719955071806908,128,-1.2985922766348188,128,0.07830419391393661,128,-0.0781463553444707,128,0.026881380006670952,128,-1.140036847838754,128,0.5736106936949494,128,0.01748041622340679,128,0.0146237313747406,128,0.018510074354708195,128,0.04359954409301281,128,0.05562384985387325,128,-0.027508459985256195,128,0.0035091135650873184,128,11.0,128
noisy,1000,12,3,0.18342482298612595,128,0.05582253076136112,128,-1.22863273626222,128,0.03378140181303024,128,-1.6772543958325357,128,0.1535496935248375,128,-0.1722625600792677,128,0.14121536910533905,128,-0.26658577052358434,128,0.46902960836900975,128,0.38451457023620605,128,0.037170492112636566,128,0.3621089905500412,128,0.42038594186306,128,0.4292835146188736,128,-0.04353025555610657,128,0.024468809366226196,128,6.0,128
noisy,1000,12,4,0.09400584548711777,128,0.011660546064376831,128,-1.9785576102846325,128,0.0044619080144912004,128,-2.998784313205565,128,0.08729618042707443,128,-0.044768502473220846,128,0.10999087989330292,128,0.22409285589827244,128,0.9770525758099604,128,0.545747309923172,128,0.020718693733215332,128,0.46360406279563904,128,0.5355564951896667,128,0.5429312288761139,128,-0.009558886289596558,128,0.07683607935905457,128,7.0,128
noisy,1000,12,5,0.127066507935524,128,0.011857766192406416,128,-2.314247358630426,128,0.00539345433935523,128,-3.115000256823712,128,0.12571459263563156,128,0.028251200264439374,128,0.08061573654413223,128,-0.40180566877558177,128,0.8046121213682427,128,0.5950586199760437,128,0.024587571620941162,128,0.5382241606712341,128,0.586151123046875,128,0.5975485444068909,128,-0.004842415452003479,128,0.04820600152015686,128,14.5,128
noisy,1000,12,6,0.05023854784667492,128,0.006240650080144405,128,-1.9652354439638215,128,0.0033046650933101773,128,-2.570703890214696,128,0.03567984327673912,128,-0.32685070347649336,128,0.04690498672425747,128,-0.08532697219142518,128,0.5735655808095129,128,0.6253990530967712,128,0.024037688970565796,128,0.5859588384628296,128,0.6387351453304291,128,0.6458272933959961,128,-0.016109615564346313,128,0.037095338106155396,128,2.0,128
noisy,1000,12,7,0.03951659053564072,128,0.00760836829431355,128,-1.6172600622409206,128,0.006148373242467642,128,-1.8443336207074204,128,0.02987120859324932,128,-0.3430407315436885,128,0.03134582005441189,128,-0.26910737955035224,128,0.21589594313397767,128,0.5117709040641785,128,0.030556723475456238,128,0.46596600115299225,128,0.5050846338272095,128,0.5172862708568573,128,-0.011634990572929382,128,0.03821800649166107,128,1.0,128
noisy,1000,12,8,0.07135855406522751,128,0.013148472644388676,128,-1.657319339215848,128,0.010657764039933681,128,-1.9402649919917514,128,0.0599500797688961,128,-0.22261066949488706,128,0.02439642883837223,128,-1.249574292274731,128,0.292993065579382,128,0.23952975869178772,128,0.02045704424381256,128,0.2263694480061531,128,0.26682648062705994,128,0.27059367299079895,128,-0.03285990655422211,128,0.010777950286865234,128,5.0,128
noisy,1000,12,9,0.10011857002973557,128,0.010771382134407759,128,-2.2089861171127643,128,0.004664861364290118,128,-3.09706949551226,128,0.08523325994610786,128,-0.19599665265912106,128,0.04823715798556805,128,-0.7310122770964931,128,0.8571326177055892,128,0.5168631672859192,128,0.016271203756332397,128,0.47384263575077057,128,0.520021915435791,128,0.531480610370636,128,-0.009196832776069641,128,0.06003774702548981,128,5.0,128
noisy,1000,12,10,0.1324440911412239,128,0.06853227317333221,128,-0.7220427286860525,128,0.03633505664765835,128,-1.3128028540160173,128,0.11584805324673653,128,-0.17064605058477272,128,0.06999296694993973,128,-0.6510665469432837,128,0.6133196952839106,128,0.5537300407886505,128,0.03284993767738342,128,0.5232312083244324,128,0.5597333610057831,128,0.5731503069400787,128,-0.023848414421081543,128,0.028299063444137573,128,11.0,128
noisy,1000,12,11,0.05857386812567711,128,0.017945253290235996,128,-1.1911983869698322,128,0.010609196964651346,128,-1.7294093408205342,128,0.04545072838664055,128,-0.20816023621392182,128,0.0308171221986413,128,-0.7233883421111232,128,0.5817312450883498,128,0.592217206954956,128,0.03346896171569824,128,0.5210266709327698,128,0.5768451988697052,128,0.5902159214019775,128,0.010397613048553467,128,0.07018175721168518,128,1.0,128
noisy,1000,13,0,0.06051579676568508,128,0.010823631659150124,128,-1.7312821931819073,128,0.004983453778550029,128,-2.5347242124745204,128,0.06447331607341766,128,0.005647597845961394,128,0.04590744711458683,128,-0.2654818117444446,128,0.6582509706356601,128,0.4532061368227005,128,0.029454216361045837,128,0.39235539734363556,128,0.4488376975059509,128,0.4687276929616928,128,-0.013055697083473206,128,0.05109928548336029,128,4.0,128
noisy,1000,13,1,0.07719115540385246,128,0.014835588168352842,128,-1.6323236911392616,128,0.005448980024084449,128,-2.6887711736861486,128,0.07320461422204971,128,-0.06058508549423428,128,0.07093071565032005,128,-0.05554707342037844,128,1.026208579717808,128,0.5838324725627899,128,0.02258700132369995,128,0.4993396997451782,128,0.5538788139820099,128,0.5633808374404907,128,0.02012309432029724,128,0.0764680951833725,128,5.0,128
noisy,1000,13,2,0.06416226550936699,128,0.010915870312601328,128,-1.7597299424379276,128,0.004685901803895831,128,-2.608496778963943,128,0.055808890610933304,128,-0.14116251595914686,128,0.12284301221370697,128,0.6405595762011473,128,0.8559979130213037,128,0.5686895549297333,128,0.02140585333108902,128,0.4891548305749893,128,0.540199875831604,128,0.5518426299095154,128,0.0044324398040771484,128,0.06160888075828552,128,7.0,128
noisy,1000,13,3,0.11373768001794815,128,0.00900570722296834,128,-2.562663356477665,128,0.0024341895477846265,128,-3.779667630283649,128,0.09651863947510719,128,-0.1637814748197494,128,0.0826500728726387,128,-0.31161857553826433,128,1.1606195974784281,128,0.4349275231361389,128,0.03143838047981262,128,0.3822977542877197,128,0.4337666183710098,128,0.4551992118358612,128,-0.016777917742729187,128,0.05280265212059021,128,7.0,128
noisy,1000,13,4,0.09725683182477951,128,0.009406826458871365,128,-2.324638472637792,128,0.0022052940912544727,128,-3.685824162399748,128,0.08600586280226707,128,-0.0907244973363969,128,0.07385500520467758,128,-0.19887386419180564,128,1.3205852600162653,128,0.6081096827983856,128,0.021679341793060303,128,0.5304052531719208,128,0.5759649872779846,128,0.5936789214611053,128,0.020330995321273804,128,0.0679200291633606,128,5.5,128
