cohort,base_seed,candidate,control,window,effective_seed,source_index,motion_group,delta_imaging_quality,delta_dynamic_degree,delta_official_quality_score,delta_subject_consistency
v219,21600,ours_random,sf_fifo21,full,21669,69,dd_tied,-0.001095662832260147,0.0,-0.20385804077697856,-0.0030600808731805484
v219,21600,ours_random,sf_fifo21,full,21673,73,dd_tied,-0.0005095902283986931,0.0,-0.05999182697570404,0.002897746547621094
v219,21600,ours_random,sf_fifo21,full,21674,74,dd_up,0.017898866415023806,0.06666666666666665,1.534579689962868,-0.0003337988251457258
v219,21600,ours_random,sf_fifo21,full,21676,76,dd_tied,-0.024729892174402912,0.0,-0.6084998077283643,0.00023574508920909398
v219,21600,ours_random,sf_fifo21,full,21677,77,dd_tied,-0.009606835683186765,0.0,-0.1698373154105468,0.0004087365452422054
v219,21600,ours_random,sf_fifo21,full,21681,81,dd_up,-0.021877960364023896,0.1333333333333333,0.22082023964023278,-0.0023106656458284913
v219,21600,ours_random,sf_fifo21,full,21682,82,dd_tied,0.006188131153583465,0.0,1.3292951222805414,0.004354330690211183
v219,21600,ours_random,sf_fifo21,full,21684,84,dd_up,0.001757225473721813,0.1333333333333333,1.2665161737373722,-0.0010001031048959552
v219,21600,ours_random,sf_fifo21,full,21685,85,dd_tied,0.031134422719478583,0.0,-0.4102703654944264,0.010320592738534362
v219,21600,ours_random,sf_fifo21,full,21689,89,dd_tied,0.008854076703389446,0.0,-0.08147902682620156,-0.0014038725152166753
v219,21600,ours_random,sf_fifo21,full,21690,90,dd_tied,0.006303013960520465,0.0,-0.09255934394626308,0.0004868930726301679
v219,21600,ours_random,sf_fifo21,full,21692,92,dd_tied,0.0006668313344320165,0.0,0.10076951135788192,-0.0003981868203355443
v219,21600,ours_random,sf_fifo21,full,21693,93,dd_tied,-0.008660074392954575,0.0,-0.2721826117146975,-0.0011419599978932382
v219,21600,ours_random,sf_fifo21,full,21697,97,dd_tied,0.0037667392094929975,0.0,0.16475222297609093,0.0012735666538468138
v219,21600,ours_random,sf_fifo21,full,21698,98,dd_tied,0.0032480869293214365,0.0,0.16179479812035424,0.004985618760400823
v219,21600,ours_random,sf_fifo21,full,21700,100,dd_down,0.03472741572062177,-0.13333333333333333,-0.07014212879577997,0.0020624666982865802
v219,21600,ours_random,sf_fifo21,full,21701,101,dd_up,-0.0026473873853683494,0.06666666666666665,0.5900193203437851,0.0033184693379593178
v219,21600,ours_random,sf_fifo21,full,21705,105,dd_up,0.011016834974288958,0.06666666666666676,0.8498373459982247,0.0027753438453151924
v219,21600,ours_random,sf_fifo21,full,21706,106,dd_tied,-0.002822123368581231,0.0,-0.03700347673959925,-0.00015493280050959957
v219,21600,ours_random,sf_fifo21,full,21708,108,dd_down,-0.0021908984978993296,-0.06666666666666665,-0.016048739575026616,0.0035440570274465344
v219,21600,ours_random,sf_fifo21,full,21709,109,dd_up,-0.0019172840118408807,0.06666666666666665,0.4433648171100515,-0.0002882829341940285
v219,21600,ours_random,sf_fifo21,full,21713,113,dd_down,0.06307990654309586,-0.26666666666666666,-1.302221878818358,0.0026167990365572047
v219,21600,ours_random,sf_fifo21,full,21714,114,dd_tied,0.06268291370073953,0.0,0.7507133994991761,0.004436382984579934
v219,21600,ours_random,sf_fifo21,full,21716,116,dd_tied,0.009997136354446434,0.0,0.192718432615834,-0.0025356720536380273
v219,21600,ours_random,sf_fifo21,full,21717,117,dd_up,-0.019255916436513143,0.19999999999999996,1.0740795434134611,-0.004826093538689236
v219,21600,ours_random,sf_fifo21,full,21721,121,dd_up,0.005045424222946182,0.06666666666666665,0.6429689340123019,0.0009348045742775257
v219,21600,ours_random,sf_fifo21,full,21722,122,dd_tied,-0.007821212927500376,0.0,-0.6850547079941549,-0.008674143185777528
v219,21600,ours_random,sf_fifo21,full,21724,124,dd_down,-0.0042872611681621375,-0.06666666666666665,-0.6912366408679276,0.0006202384201611233
v219,21600,ours_random,sf_fifo21,full,21725,125,dd_tied,0.00198818715413418,0.0,0.11939457160478639,-0.0007520240734127936
v219,21600,ours_random,sf_fifo21,early_half,21601,1,dd_tied,-0.0009636395318166624,0.0,0.016545772808342463,0.0012455285572207098
v219,21600,ours_random,sf_fifo21,early_half,21602,2,dd_down,0.0010091328620910334,-0.14285714285714285,-0.9713958507108202,0.0006081909607363878
v219,21600,ours_random,sf_fifo21,early_half,21604,4,dd_tied,0.0003732299804687367,0.0,-0.030350236062474778,-7.042917039956631e-05
v219,21600,ours_random,sf_fifo21,early_half,21605,5,dd_tied,0.0008373529570444571,0.0,0.04734819876034635,0.0007541672526638621
v219,21600,ours_random,sf_fifo21,early_half,21609,9,dd_tied,0.001689713171550311,0.0,-0.05918816140776073,-0.0002901125908469915
v219,21600,ours_random,sf_fifo21,early_half,21610,10,dd_tied,-0.004072279589516836,0.0,-0.11037218972006713,-0.00012674886137953312
v219,21600,ours_random,sf_fifo21,early_half,21612,12,dd_tied,-0.0013763972691127613,0.0,0.005738396920691002,-8.920678019019856e-05
v219,21600,ours_random,sf_fifo21,early_half,21613,13,dd_down,-0.00572310890470229,-0.1428571428571429,-0.9079298161503431,0.002518408848956377
v219,21600,ours_random,sf_fifo21,early_half,21617,17,dd_tied,-0.0022433068071091578,0.0,-0.13232899556193445,-0.0005386120037319531
v219,21600,ours_random,sf_fifo21,early_half,21618,18,dd_tied,-0.0031715447562081778,0.0,-0.009964349003396933,-0.00017709126255593954
v219,21600,ours_random,sf_fifo21,early_half,21620,20,dd_tied,-0.0005187249183654652,0.0,0.031585895659787866,-0.0005758897499549276
v219,21600,ours_random,sf_fifo21,early_half,21621,21,dd_tied,0.006255343982151662,0.0,0.025460192149594718,-0.001721611603522355
v219,21600,ours_random,sf_fifo21,early_half,21625,25,dd_up,-0.003344176156180212,0.2857142857142857,2.1655849319907503,0.0009054443677254387
v219,21600,ours_random,sf_fifo21,early_half,21626,26,dd_tied,-0.001463091032845698,0.0,0.11127121629697001,0.0009021792105249338
v219,21600,ours_random,sf_fifo21,early_half,21628,28,dd_tied,0.000948443412780775,0.0,-0.06056955536683972,-3.083043884610781e-05
v219,21600,ours_random,sf_fifo21,early_half,21629,29,dd_up,-0.001847549847194152,0.2857142857142857,2.2228712677345754,-8.01713790901104e-05
v219,21600,ours_random,sf_fifo21,early_half,21633,33,dd_tied,0.0008091713700977277,0.0,-0.10272731326165285,0.00034166108112820837
v219,21600,ours_random,sf_fifo21,early_half,21634,34,dd_down,0.015414377110345101,-0.2857142857142857,-1.7299737757936242,-0.0014657284967460882
v219,21600,ours_random,sf_fifo21,early_half,21636,36,dd_up,0.002642692157200366,0.1428571428571429,1.1203006109312952,0.0001868223580262507
v219,21600,ours_random,sf_fifo21,early_half,21637,37,dd_tied,-7.078204836163948e-05,0.0,-0.02601199225752282,-0.00012967194950375127
v219,21600,ours_random,sf_fifo21,early_half,21641,41,dd_tied,0.000580452169690715,0.0,0.051620323230878284,-8.304000696712777e-05
v219,21600,ours_random,sf_fifo21,early_half,21642,42,dd_tied,-0.00506980657577516,0.0,-0.08028896203485658,0.0003202097799221981
v219,21600,ours_random,sf_fifo21,early_half,21644,44,dd_tied,-0.0030787236349922864,0.0,0.2076488854273606,0.0033751561826617094
v219,21600,ours_random,sf_fifo21,early_half,21645,45,dd_tied,-0.0018414633614677323,0.0,0.1386372972284704,-0.0036380104720767914
v219,21600,ours_random,sf_fifo21,early_half,21649,49,dd_tied,-6.990262440287331e-05,0.0,-0.011367895497940594,-0.0003560037761953794
v219,21600,ours_random,sf_fifo21,early_half,21650,50,dd_tied,-0.0001876936640058391,0.0,0.051950690445366376,0.0002649557947526082
v219,21600,ours_random,sf_fifo21,early_half,21652,52,dd_tied,0.0011880285399300528,0.0,-0.011676248735071226,8.849553333001303e-05
v219,21600,ours_random,sf_fifo21,early_half,21653,53,dd_tied,0.00015382766723637253,0.0,-0.025549874578118192,1.3443403363844197e-06
v219,21600,ours_random,sf_fifo21,early_half,21657,57,dd_tied,0.0005906409876687002,0.0,-0.021207762560905508,-0.00015694469184757143
v219,21600,ours_random,sf_fifo21,early_half,21658,58,dd_down,-0.0004959900038584708,-0.14285714285714285,-1.1442928897315596,-0.000394326502176523
v219,21600,ours_random,sf_fifo21,early_half,21660,60,dd_tied,0.0019462934562137768,0.0,0.06212116759425612,0.0019356777767295386
v219,21600,ours_random,sf_fifo21,early_half,21661,61,dd_tied,0.001041090829031921,0.0,0.13482712481905423,5.8329175324223215e-06
v219,21600,ours_random,sf_fifo21,early_half,21665,65,dd_tied,-0.00010929414204186028,0.0,-0.01951475190759311,-9.8595564721915e-05
v219,21600,ours_random,sf_fifo21,early_half,21666,66,dd_tied,-0.00578270213944565,0.0,-0.052365943160623374,-1.0957885622442376e-05
v219,21600,ours_random,sf_fifo21,early_half,21668,68,dd_tied,0.0005199721881321562,0.0,-0.0513672929077984,-8.11457418015138e-05
v219,21600,ours_random,sf_fifo21,early_half,21669,69,dd_tied,0.004690011399132943,0.0,0.10637346825194527,-0.0007681037148407066
v219,21600,ours_random,sf_fifo21,early_half,21673,73,dd_tied,-0.0061215800898415385,0.0,-0.048418243736023214,0.002737464681610402
v219,21600,ours_random,sf_fifo21,early_half,21674,74,dd_tied,0.005502006837299955,0.0,0.12922060579391825,5.804740842552114e-06
v219,21600,ours_random,sf_fifo21,early_half,21676,76,dd_up,0.02087820581027444,0.14285714285714285,1.2777922349400086,0.0005268856292466317
v219,21600,ours_random,sf_fifo21,early_half,21677,77,dd_tied,0.00040410825184411525,0.0,-0.050741245187651884,0.00017322298299426997
v219,21600,ours_random,sf_fifo21,early_half,21681,81,dd_tied,0.00027893407004231374,0.0,-0.26473995509599035,-0.0016391701875143605
v219,21600,ours_random,sf_fifo21,early_half,21682,82,dd_tied,-0.009375578207629076,0.0,-0.03023311081553004,-0.0031106960048125076
v219,21600,ours_random,sf_fifo21,early_half,21684,84,dd_up,0.015466585755348206,0.1428571428571428,1.2716414146617439,0.0006180017340258193
v219,21600,ours_random,sf_fifo21,early_half,21685,85,dd_tied,-0.03754786457334247,0.0,-0.5968930990310497,0.009358852084806912
v219,21600,ours_random,sf_fifo21,early_half,21689,89,dd_tied,-0.0009983851228441143,0.0,-0.08773432898564693,-0.0002626400479329716
v219,21600,ours_random,sf_fifo21,early_half,21690,90,dd_tied,0.0034455183574131354,0.0,0.11744409815973711,0.0003163991913562869
v219,21600,ours_random,sf_fifo21,early_half,21692,92,dd_tied,0.00030842917306073137,0.0,0.009451301176383708,-0.00010752970509642079
v219,21600,ours_random,sf_fifo21,early_half,21693,93,dd_tied,-0.005679192543029732,0.0,-0.23204086334420992,-0.001351210902158062
v219,21600,ours_random,sf_fifo21,early_half,21697,97,dd_tied,-0.0014083978107997108,0.0,0.03155882050205605,0.0007190432966150961
v219,21600,ours_random,sf_fifo21,early_half,21698,98,dd_tied,-0.002770026411329063,0.0,0.0051307001448606115,7.32250153946401e-05
v219,21600,ours_random,sf_fifo21,early_half,21700,100,dd_tied,-0.005054060220718415,0.0,-0.13184291948023485,0.0013559167778585124
v219,21600,ours_random,sf_fifo21,early_half,21701,101,dd_tied,-0.004695860573223687,0.0,-0.15634795229776444,0.0016199460313324199
v219,21600,ours_random,sf_fifo21,early_half,21705,105,dd_up,0.004986270495823453,0.1428571428571429,1.0347957921815123,-5.8572179546079184e-05
v219,21600,ours_random,sf_fifo21,early_half,21706,106,dd_tied,-0.003919671263013624,0.0,-0.02093578342341118,-0.0005516094573471131
v219,21600,ours_random,sf_fifo21,early_half,21708,108,dd_down,-0.0008182169709886056,-0.1428571428571429,-0.7720229647878512,0.0007224723749840178
v219,21600,ours_random,sf_fifo21,early_half,21709,109,dd_tied,0.0006198927334377657,0.0,0.014377239881824266,-0.00028472840982973757
v219,21600,ours_random,sf_fifo21,early_half,21713,113,dd_down,0.030963681936264087,-0.2857142857142857,-1.7624875173489585,0.00612187858778368
v219,21600,ours_random,sf_fifo21,early_half,21714,114,dd_up,0.0025234828676496956,0.1428571428571429,1.2467909875187786,0.003522441376167307
v219,21600,ours_random,sf_fifo21,early_half,21716,116,dd_tied,0.0026906394958495783,0.0,0.15141699620771476,-0.0018361165185342143
v219,21600,ours_random,sf_fifo21,early_half,21717,117,dd_up,-0.001469144821167001,0.1428571428571429,1.0333358169563382,-0.0031990262075275444
v219,21600,ours_random,sf_fifo21,early_half,21721,121,dd_tied,0.002840379306248253,0.0,0.2732976639416336,0.0011418947643901944
v219,21600,ours_random,sf_fifo21,early_half,21722,122,dd_tied,-0.002284395183835719,0.0,-0.3072477177944819,-0.0028908320992784287
v219,21600,ours_random,sf_fifo21,early_half,21724,124,dd_tied,-0.009690494707652486,0.0,-0.06125422636075939,0.0028803286729316424
v219,21600,ours_random,sf_fifo21,early_half,21725,125,dd_tied,-0.0005335995129177595,0.0,0.044514102650722975,-0.0007882953950214544
v219,21600,ours_random,sf_fifo21,late_half,21601,1,dd_tied,-0.003259206414222615,0.0,0.3253475406089734,0.004326798376973806
v219,21600,ours_random,sf_fifo21,late_half,21602,2,dd_up,0.020416671037673972,0.125,1.0481081146022717,0.0007393430417178548
v219,21600,ours_random,sf_fifo21,late_half,21604,4,dd_tied,-0.0036529192328452753,0.0,-0.1325339964814134,0.0002490067646045979
v219,21600,ours_random,sf_fifo21,late_half,21605,5,dd_tied,-0.0009297442436217995,0.0,-0.12329050602305358,-0.0028513730741368537
v219,21600,ours_random,sf_fifo21,late_half,21609,9,dd_tied,0.013302435576915794,0.0,0.3502689086915467,0.000105513959873349
v219,21600,ours_random,sf_fifo21,late_half,21610,10,dd_tied,0.01608669564127929,0.0,-0.09349354951115174,0.0002792373010639393
v219,21600,ours_random,sf_fifo21,late_half,21612,12,dd_tied,-0.0007651689648627835,0.0,0.11515713688365281,0.0034813816455729896
v219,21600,ours_random,sf_fifo21,late_half,21613,13,dd_tied,-0.008912455737590808,0.0,0.734854616518362,0.004056960411692678
v219,21600,ours_random,sf_fifo21,late_half,21617,17,dd_tied,-0.00031095981597906164,0.0,0.1300533409337561,-0.0007825247508362887
v219,21600,ours_random,sf_fifo21,late_half,21618,18,dd_down,-0.01612052872776981,-0.125,-0.46968895468219785,0.004019814427229984
v219,21600,ours_random,sf_fifo21,late_half,21620,20,dd_tied,-0.00035795480012890124,0.0,-0.49299971753058003,0.00034265851238424183
v219,21600,ours_random,sf_fifo21,late_half,21621,21,dd_up,0.023415680825710217,0.125,2.6362893598764146,-0.003018747874371286
v219,21600,ours_random,sf_fifo21,late_half,21625,25,dd_tied,0.01646873086690903,0.0,0.8791857095101534,0.0026415241266941614
v219,21600,ours_random,sf_fifo21,late_half,21626,26,dd_down,-0.0030220970511436462,-0.125,-1.7329791099310938,0.0004241448521735691
v219,21600,ours_random,sf_fifo21,late_half,21628,28,dd_tied,0.03433390200138087,0.0,0.5827840347828896,7.620891956916509e-05
v219,21600,ours_random,sf_fifo21,late_half,21629,29,dd_up,0.009461137801408781,0.5,4.1502132539103656,-0.001095878508522552
v219,21600,ours_random,sf_fifo21,late_half,21633,33,dd_tied,0.07276147633790964,0.0,1.8318046189379373,0.0020600995218817975
v219,21600,ours_random,sf_fifo21,late_half,21634,34,dd_up,-0.018553003966808257,0.25,0.7739985746355273,-0.011244859562473897
v219,21600,ours_random,sf_fifo21,late_half,21636,36,dd_down,0.007964378893375423,-0.125,-0.6378781326897638,-0.0008004337594477162
v219,21600,ours_random,sf_fifo21,late_half,21637,37,dd_tied,-0.0022143527865410295,0.0,0.0021117165454995757,0.00047656995685818604
v219,21600,ours_random,sf_fifo21,late_half,21641,41,dd_tied,0.0006101876497268677,0.0,0.020124982649818435,0.00021508975677897446
v219,21600,ours_random,sf_fifo21,late_half,21642,42,dd_down,0.01850654989480971,-0.25,-1.555610463315702,-0.00032725358804630567
v219,21600,ours_random,sf_fifo21,late_half,21644,44,dd_down,-0.024820262789726266,-0.125,-1.3395580550158712,0.0014850109661985744
v219,21600,ours_random,sf_fifo21,late_half,21645,45,dd_down,0.003553941547870698,-0.25,-1.3597043631850312,-0.0008677857314424164
v219,21600,ours_random,sf_fifo21,late_half,21649,49,dd_tied,0.027711073011159937,0.0,0.41339004192352036,-0.00020301334821137829
v219,21600,ours_random,sf_fifo21,late_half,21650,50,dd_tied,-0.0047028726339339855,0.0,-0.34193285543808827,-0.0007050919021226454
v219,21600,ours_random,sf_fifo21,late_half,21652,52,dd_tied,0.000608261525630982,0.0,0.024798969246361935,-0.00014045437928333904
v219,21600,ours_random,sf_fifo21,late_half,21653,53,dd_tied,-0.0006132686138152765,0.0,-0.03458353639243228,5.678594745250898e-05
v219,21600,ours_random,sf_fifo21,late_half,21657,57,dd_tied,-0.027929033786058488,0.0,-0.5151364743139197,-0.00018838439090829162
v219,21600,ours_random,sf_fifo21,late_half,21658,58,dd_tied,0.013227641731500706,0.0,0.24844187618545277,0.00025056445842108754
v219,21600,ours_random,sf_fifo21,late_half,21660,60,dd_tied,-0.003029949814081223,0.0,0.007129689532007433,-0.00027064866413972766
v219,21600,ours_random,sf_fifo21,late_half,21661,61,dd_tied,-0.03059584304690366,0.0,-0.6064915334339673,-0.0043853992703145606
v219,21600,ours_random,sf_fifo21,late_half,21665,65,dd_tied,0.0004506385326386031,0.0,0.11362454080943962,-2.7885108543124204e-05
v219,21600,ours_random,sf_fifo21,late_half,21666,66,dd_tied,-0.020572339147329255,0.0,-0.32404525088622904,0.0012085268205250799
v219,21600,ours_random,sf_fifo21,late_half,21668,68,dd_tied,-0.004190931916236873,0.0,0.023246012538990612,0.00027984449318807503
v219,21600,ours_random,sf_fifo21,late_half,21669,69,dd_tied,-0.006158127784729017,0.0,-0.47531061117730644,-0.005065560886727938
v219,21600,ours_random,sf_fifo21,late_half,21673,73,dd_tied,0.004400900900363824,0.0,-0.07011871231041766,0.0030379931803801163
v219,21600,ours_random,sf_fifo21,late_half,21674,74,dd_up,0.028746118545532218,0.125,2.7642688886107436,-0.0006309519453853163
v219,21600,ours_random,sf_fifo21,late_half,21676,76,dd_down,-0.06463697791099554,-0.125,-2.259005345063116,-1.900288332445932e-05
v219,21600,ours_random,sf_fifo21,late_half,21677,77,dd_tied,-0.018366411626338897,0.0,-0.2740463768555941,0.0006148109122090517
v219,21600,ours_random,sf_fifo21,late_half,21681,81,dd_up,-0.04126524299383161,0.25,0.645685410034389,-0.0028982241718537027
v219,21600,ours_random,sf_fifo21,late_half,21682,82,dd_tied,0.019806376844644535,0.0,2.5188823262396163,0.010886229048357121
v219,21600,ours_random,sf_fifo21,late_half,21684,84,dd_up,-0.010238464772701295,0.125,1.2620315879284902,-0.0024159448389531324
v219,21600,ours_random,sf_fifo21,late_half,21685,85,dd_tied,0.09123142410069701,0.0,-0.2469754736498544,0.011162115810545492
v219,21600,ours_random,sf_fifo21,late_half,21689,89,dd_tied,0.01747498080134391,0.0,-0.07600563743669397,-0.0024024509240897496
v219,21600,ours_random,sf_fifo21,late_half,21690,90,dd_tied,0.00880332261323924,0.0,-0.2763123557890026,0.0006360752187449803
v219,21600,ours_random,sf_fifo21,late_half,21692,92,dd_tied,0.0009804332256316828,0.0,0.18067294526667865,-0.0006525117961695415
v219,21600,ours_random,sf_fifo21,late_half,21693,93,dd_tied,-0.01126834601163862,0.0,-0.30730664153888654,-0.0009588654566613508
v219,21600,ours_random,sf_fifo21,late_half,21697,97,dd_tied,0.008294984102249159,0.0,0.2812964501408999,0.0017587745914247055
v219,21600,ours_random,sf_fifo21,late_half,21698,98,dd_tied,0.008513936102390263,0.0,0.2988758838489076,0.009283963287281649
v219,21600,ours_random,sf_fifo21,late_half,21700,100,dd_down,0.06953620716929432,-0.25,-0.016153936946963654,0.002680697878660876
v219,21600,ours_random,sf_fifo21,late_half,21701,101,dd_up,-0.0008549733459949638,0.125,1.243090683905109,0.004804677231257881
v219,21600,ours_random,sf_fifo21,late_half,21705,105,dd_tied,0.016293578892946248,0.0,0.6879987055878019,0.005255020367069041
v219,21600,ours_random,sf_fifo21,late_half,21706,106,dd_tied,-0.0018617689609527477,0.0,-0.05106270839127092,0.00019215927422300272
v219,21600,ours_random,sf_fifo21,late_half,21708,108,dd_tied,-0.0033919948339462547,0.0,0.645428707486218,0.006012943598351694
v219,21600,ours_random,sf_fifo21,late_half,21709,109,dd_up,-0.00413731366395953,0.125,0.8187289471847521,-0.00029139314301329655
v219,21600,ours_random,sf_fifo21,late_half,21713,113,dd_down,0.0911816030740738,-0.25,-0.8994894451041944,-0.00045014557076605843
v219,21600,ours_random,sf_fifo21,late_half,21714,114,dd_down,0.11532241567969315,-0.125,0.31664550998205243,0.005236081891941469
v219,21600,ours_random,sf_fifo21,late_half,21716,116,dd_tied,0.016390321105718586,0.0,0.22885718947284772,-0.003147783146854155
v219,21600,ours_random,sf_fifo21,late_half,21717,117,dd_up,-0.03481934159994127,0.25,1.1097303040634188,-0.006249777453455896
v219,21600,ours_random,sf_fifo21,late_half,21721,121,dd_up,0.006974838525056759,0.125,0.9664312953241563,0.0007536006579290655
v219,21600,ours_random,sf_fifo21,late_half,21722,122,dd_tied,-0.01266592845320702,0.0,-1.0156358244188652,-0.0137345403864646
v219,21600,ours_random,sf_fifo21,late_half,21724,124,dd_down,0.0004405681788921534,-0.125,-1.2424712535617175,-0.0013573405510137748
v219,21600,ours_random,sf_fifo21,late_half,21725,125,dd_tied,0.004194750487804377,0.0,0.184914981939599,-0.0007202866670050767
v219,21600,pooled_correct,sf_fifo21,full,21601,1,dd_tied,-0.0037132123311360843,0.0,-0.11060545099650199,0.0011929419496156113
v219,21600,pooled_correct,sf_fifo21,full,21602,2,dd_down,0.018778095881144208,-0.1333333333333333,-0.7696154611501527,0.00017417158496357832
v219,21600,pooled_correct,sf_fifo21,full,21604,4,dd_tied,-0.0016867837905885086,0.0,-0.05450873341607121,1.4414793412020899e-05
v219,21600,pooled_correct,sf_fifo21,full,21605,5,dd_tied,0.0010900344848633337,0.0,0.030315597298297803,-0.00012495126280454016
v219,21600,pooled_correct,sf_fifo21,full,21609,9,dd_tied,0.007133431196212792,0.0,0.29148245055473865,0.00024306142108387885
v219,21600,pooled_correct,sf_fifo21,full,21610,10,dd_tied,0.00849833647410081,0.0,0.10990380033223346,0.0006292197182660164
v219,21600,pooled_correct,sf_fifo21,full,21612,12,dd_tied,0.009234986782073906,0.0,0.4314697818923747,0.0017666400805443905
v219,21600,pooled_correct,sf_fifo21,full,21613,13,dd_down,-0.0035604533354441914,-0.20000000000000007,-1.3665247290200284,0.0001252451587296921
v219,21600,pooled_correct,sf_fifo21,full,21617,17,dd_tied,0.0037784663041432465,0.0,0.29367251689909324,-0.0011757344291728478
v219,21600,pooled_correct,sf_fifo21,full,21618,18,dd_tied,0.0055545063018799246,0.0,0.13264317276066606,0.001087997557809639
v219,21600,pooled_correct,sf_fifo21,full,21620,20,dd_tied,0.007310389041900511,0.0,-0.06365487683683568,-0.0007790408732677445
v219,21600,pooled_correct,sf_fifo21,full,21621,21,dd_tied,0.030769127368926896,0.0,1.6764044725208578,0.0007820320540992132
v219,21600,pooled_correct,sf_fifo21,full,21625,25,dd_tied,0.014530750592549602,0.0,0.8244796773837493,0.003451709763152677
v219,21600,pooled_correct,sf_fifo21,full,21626,26,dd_down,0.0018584507306416143,-0.06666666666666665,0.34764060587633594,0.004783859130977897
v219,21600,pooled_correct,sf_fifo21,full,21628,28,dd_down,0.0060842285156249565,-0.06666666666666671,-0.36478911092945054,-0.0002575746608515228
v219,21600,pooled_correct,sf_fifo21,full,21629,29,dd_up,0.001883389870325769,0.6666666666666666,5.178963400739818,-0.0002471636493162066
v219,21600,pooled_correct,sf_fifo21,full,21633,33,dd_tied,0.04409547789891566,0.0,0.8167887284805317,0.002637491238119405
v219,21600,pooled_correct,sf_fifo21,full,21634,34,dd_down,0.021636966307957972,-0.4,-2.488492360688568,0.00024943666742471837
v219,21600,pooled_correct,sf_fifo21,full,21636,36,dd_up,0.001897096316019642,0.06666666666666665,0.4196593118065124,-0.0004015887704437171
v219,21600,pooled_correct,sf_fifo21,full,21637,37,dd_tied,-0.0018828334808350666,0.0,0.023962572656330394,0.0003255262267358727
v219,21600,pooled_correct,sf_fifo21,full,21641,41,dd_tied,-0.0008063742319742717,0.0,-0.01978781013332309,-6.924380377049122e-05
v219,21600,pooled_correct,sf_fifo21,full,21642,42,dd_down,0.008040382385253841,-0.13333333333333333,-0.8028656352430374,0.0006402031574003209
v219,21600,pooled_correct,sf_fifo21,full,21644,44,dd_down,-0.014840148766835481,-0.13333333333333333,-1.2712601026301797,0.0017475491937658516
v219,21600,pooled_correct,sf_fifo21,full,21645,45,dd_down,0.0017453921635944836,-0.1333333333333333,-0.15471744493274286,0.008549733873237653
v219,21600,pooled_correct,sf_fifo21,full,21649,49,dd_tied,-0.0027061402797698975,0.0,0.052753443747477036,0.00032029001902900145
v219,21600,pooled_correct,sf_fifo21,full,21650,50,dd_tied,-0.004497770945231183,0.0,-0.3051937881639759,-0.0006512757654544288
v219,21600,pooled_correct,sf_fifo21,full,21652,52,dd_tied,0.0014847909609476684,0.0,0.06985309348461044,-0.00014665151303716595
v219,21600,pooled_correct,sf_fifo21,full,21653,53,dd_tied,0.0004267965952554631,0.0,0.017009954115110304,6.513459890689077e-05
v219,21600,pooled_correct,sf_fifo21,full,21657,57,dd_tied,-0.0002617047627767599,0.0,-0.015484655043735529,-0.00017756641452992827
v219,21600,pooled_correct,sf_fifo21,full,21658,58,dd_down,0.0037965513865153566,-0.06666666666666668,-0.34005409382825746,0.0007738136093388137
v219,21600,pooled_correct,sf_fifo21,full,21660,60,dd_tied,-0.0019982039133706886,0.0,0.14369056826727444,0.0028893614704874615
v219,21600,pooled_correct,sf_fifo21,full,21661,61,dd_tied,-0.003389958143234173,0.0,0.17999407897751496,-0.007081705038669672
v219,21600,pooled_correct,sf_fifo21,full,21665,65,dd_tied,0.0006256861686706472,0.0,0.035274292781608096,7.094127662843341e-05
v219,21600,pooled_correct,sf_fifo21,full,21666,66,dd_tied,-0.0010147821108500432,0.0,0.003079477469995595,0.0008866325763087213
v219,21600,pooled_correct,sf_fifo21,full,21668,68,dd_tied,-0.0011784752209981209,0.0,0.016743715404174964,5.748564851582039e-05
v219,21600,pooled_correct,sf_fifo21,full,21669,69,dd_tied,-0.00048404391606649,0.0,-0.17918475135985545,-0.0021823059387485744
v219,21600,pooled_correct,sf_fifo21,full,21673,73,dd_tied,-0.0050952465534209734,0.0,0.06330824138458979,0.0008023612495132726
v219,21600,pooled_correct,sf_fifo21,full,21674,74,dd_down,-0.0009724522431692195,-0.13333333333333341,-0.10151425316672658,0.001969716490004436
v219,21600,pooled_correct,sf_fifo21,full,21676,76,dd_up,-0.05976272598902388,0.26666666666666666,-0.12564785105595888,-0.00879349902478832
v219,21600,pooled_correct,sf_fifo21,full,21677,77,dd_tied,-0.00892913103103632,0.0,-0.16185852778509968,-0.0009363061814964269
v219,21600,pooled_correct,sf_fifo21,full,21681,81,dd_down,0.0019160048961638365,-0.06666666666666665,-0.6684759221503782,-0.001561378763962895
v219,21600,pooled_correct,sf_fifo21,full,21682,82,dd_tied,0.00666696459054944,0.0,1.4276130249512704,0.0051737759819828755
v219,21600,pooled_correct,sf_fifo21,full,21684,84,dd_down,-0.04318680953979481,-0.06666666666666665,-1.3244155257098527,-0.0006657488729138183
v219,21600,pooled_correct,sf_fifo21,full,21685,85,dd_down,0.020989408969879164,-0.06666666666666665,-2.2938516433799094,-0.004448289478807044
v219,21600,pooled_correct,sf_fifo21,full,21689,89,dd_tied,0.021021585305531776,0.0,0.3721482842254886,-0.004073707778641689
v219,21600,pooled_correct,sf_fifo21,full,21690,90,dd_tied,0.0009533445040385002,0.0,0.06708112906696329,-0.0002350220040474582
