layer,head,discovery_persistent_content,validation_persistent_content,discovery_persistent_content_A,validation_persistent_content_A,discovery_persistent_content_B,validation_persistent_content_B,discovery_persistent_content_noise,validation_persistent_content_noise,discovery_persistent_output,validation_persistent_output,discovery_persistent_output_A,validation_persistent_output_A,discovery_persistent_output_B,validation_persistent_output_B,discovery_persistent_output_noise,validation_persistent_output_noise,discovery_persistent_positioned,validation_persistent_positioned,discovery_persistent_positioned_A,validation_persistent_positioned_A,discovery_persistent_positioned_B,validation_persistent_positioned_B,discovery_persistent_positioned_noise,validation_persistent_positioned_noise,discovery_policy_prompt_score,validation_policy_prompt_score,discovery_policy_prompt_score_A,validation_policy_prompt_score_A,discovery_policy_prompt_score_B,validation_policy_prompt_score_B,discovery_prompt_history_excess,validation_prompt_history_excess,discovery_prompt_history_excess_A,validation_prompt_history_excess_A,discovery_prompt_history_excess_B,validation_prompt_history_excess_B,discovery_stale_a_mass,validation_stale_a_mass,discovery_stale_a_mass_A,validation_stale_a_mass_A,discovery_stale_a_mass_B,validation_stale_a_mass_B,discovery_stale_a_mass_B_visible,validation_stale_a_mass_B_visible
14,4,0.0005020126700401306,0.0006101988255977631,0.00030256062746047974,-0.0002523362636566162,0.0004571154713630676,0.0006094947457313538,0.0008494891226291656,0.0007102116942405701,0.0008874684572219849,-1.3977289199829102e-05,-0.0011021196842193604,-0.00048294663429260254,0.0019124150276184082,0.0006307661533355713,0.002993471920490265,0.0032287612557411194,7.333233952522278e-05,0.0007451623678207397,0.00047544389963150024,0.0002926141023635864,-8.949637413024902e-05,0.0007377602159976959,0.000699307769536972,0.0005992799997329712,0.624343812864273,0.6056355247843938,0.7017823626031701,1.1487850735837002,0.6131152456836398,0.5228151290632606,-0.020657887682318687,-0.028743784874677658,-0.2338157296180725,0.1066051796078682,0.12096330523490906,-0.038954734802246094,0.2145407572388649,0.2255554534494877,1.0,1.0,0.0,0.0,0.7837732136249542,0.760796558111906
14,5,0.0002646520733833313,-0.0007455497980117798,0.0007272213697433472,0.0003498196601867676,1.0192394256591797e-05,-0.0009473562240600586,0.0008609332144260406,0.000908244401216507,0.002467833459377289,0.00033898651599884033,0.01187068223953247,0.004114806652069092,0.0029006749391555786,-0.0003292262554168701,0.004030339419841766,0.00456542894244194,0.0002807788550853729,-0.00022895261645317078,0.0012170523405075073,7.1011483669281e-05,-0.0003781616687774658,-0.000505596399307251,0.0009789485484361649,0.0009284894913434982,0.7083506284988592,0.6883835025579359,0.04310392554557493,0.3787355986373331,0.8210095379052698,0.7327360160958996,0.07206384837627411,-0.060881031677126884,0.0699131190776825,-0.19323952868580818,0.14518991112709045,-0.04924423899501562,0.24966616556048393,0.29111217707395554,1.0,1.0,0.0,0.0,0.8048379495739937,0.8489735946059227
14,6,0.0006632208824157715,0.000289231538772583,0.0014860183000564575,9.612739086151123e-05,0.0002489835023880005,0.00028623640537261963,0.0009688884019851685,0.0008664615452289581,0.0005565881729125977,-0.001749962568283081,0.004429757595062256,0.007115602493286133,0.0005507171154022217,-0.002342730760574341,0.005234919488430023,0.005892999470233917,0.00016131997108459473,0.0004079677164554596,0.0005352646112442017,0.0009561330080032349,0.0005350261926651001,-7.01025128364563e-05,0.0009772703051567078,0.0008393395692110062,0.6315923197453107,0.6073131248849,0.5869641082545205,0.49664161983446553,0.7371923945423351,0.626400697373593,-0.012012042105197906,0.035110846161842346,0.04698191583156586,0.02186596393585205,0.02280217409133911,0.05232664942741394,0.2902349680662155,0.3347705006599426,1.0,1.0,0.0,0.0,0.8456014543771744,0.8444921225309372
14,7,0.0001589655876159668,0.0004326552152633667,0.00029340386390686035,0.0002254396677017212,0.00011804699897766113,0.00031048059463500977,0.0008239671587944031,0.0010912492871284485,0.0023430734872817993,-0.0010684207081794739,0.005765974521636963,-0.0020561814308166504,0.001370161771774292,-0.0014087408781051636,0.0038342438638210297,0.004274517297744751,0.00018082186579704285,-0.00020250678062438965,0.00038427114486694336,-0.0014947950839996338,3.6850571632385254e-05,-0.0001259148120880127,0.0009014885872602463,0.0010670647025108337,0.7303192154289773,0.544156503297785,0.4292776820742774,0.6485766245614073,0.7553798417474853,0.6206043385854791,-0.02320510894060135,0.04951924458146095,0.2192664071917534,-0.04807024449110031,0.0062983036041259766,0.04223252832889557,0.1900535300374031,0.22703160345554352,1.0,1.0,0.0,0.0,0.760064247995615,0.773487776517868
14,8,0.0007510259747505188,-0.00028467923402786255,0.0006197690963745117,-0.00043691694736480713,0.0006099790334701538,-0.0001401454210281372,0.000917237251996994,0.0011139698326587677,0.004808053374290466,-0.0028983354568481445,0.009159326553344727,-0.0005333423614501953,0.004789412021636963,-0.003258451819419861,0.003611460328102112,0.003766074776649475,0.0006821863353252411,-0.0005815401673316956,0.0010732710361480713,0.0005823969841003418,0.0005122050642967224,-0.0006605684757232666,0.0008555464446544647,0.001068735495209694,0.6046113562277287,0.5773501459062026,1.1577846041452533,0.35957101841666855,0.5018819018241883,0.6153030585609104,0.016557734459638596,-0.02453598380088806,0.3605650067329407,-0.09351573884487152,-0.013488277792930603,-0.02359423041343689,0.19659900665283203,0.20817410200834274,1.0,1.0,0.0,0.0,0.7798639759421349,0.7539640851318836
14,9,-0.000280231237411499,0.0006971582770347595,0.0002275407314300537,0.0002820342779159546,-5.9604644775390625e-06,0.0008484572172164917,0.0009268075227737427,0.0009514577686786652,0.002590358257293701,-0.0005146712064743042,0.00489237904548645,0.0007011592388153076,0.0010682791471481323,-0.00035136938095092773,0.003214709460735321,0.0037639662623405457,-0.0003312304615974426,0.0009562447667121887,-0.00023530423641204834,0.0005808770656585693,-0.0004966706037521362,0.001176595687866211,0.0009349361062049866,0.00102899968624115,0.7566185528688032,0.7120243393269859,1.0208428136211949,0.8063940747854196,0.8868314309521581,0.653883398106966,0.11215495690703392,0.045722246170043945,0.07601699233055115,0.0021377354860305786,0.10346922278404236,0.03063713014125824,0.3099486604332924,0.34329792112112045,1.0,1.0,0.0,0.0,0.8458706513047218,0.8828949332237244
14,10,-0.00036957859992980957,-0.0004060789942741394,0.00014922022819519043,-4.857778549194336e-05,-0.00027589499950408936,-0.0002525150775909424,0.001116730272769928,0.001005757600069046,0.0007824227213859558,-0.0008528605103492737,0.0011397004127502441,0.000688016414642334,0.002121075987815857,-0.0021760910749435425,0.0034883618354797363,0.0035914480686187744,0.0006255879998207092,-0.000246293842792511,0.0006987154483795166,0.0004898086190223694,0.000732913613319397,-0.0005719959735870361,0.0007256921380758286,0.0008627902716398239,0.6740200378829954,0.48461941319105956,0.5814471211154526,0.11965854565905452,0.7564553273523797,0.5435917369376961,0.00774611160159111,-0.07820872589945793,0.050502173602581024,0.0695483386516571,0.10084761679172516,-0.056878672912716866,0.19941780716180801,0.221809022128582,1.0,1.0,0.0,0.0,0.7795378193259239,0.7709010392427444
14,11,0.00016363710165023804,0.0002194046974182129,0.00046207010746002197,0.0007815062999725342,5.015730857849121e-05,0.00019118189811706543,0.0008575916290283203,0.0009264610707759857,0.0018206462264060974,-0.0007711201906204224,0.0029722750186920166,0.0014583170413970947,0.001446560025215149,-0.0009593814611434937,0.0023074299097061157,0.002487853169441223,-0.0001642480492591858,0.0002013668417930603,0.0001277923583984375,0.0009503364562988281,0.00011105835437774658,-5.032867193222046e-05,0.0010366328060626984,0.0009837113320827484,0.5785885360248518,0.5685512654581122,0.5187528984813139,0.4237369032942776,0.5759155561490432,0.6524647075371228,0.13167916983366013,0.128779087215662,0.059036314487457275,-0.012713804841041565,0.14088891446590424,0.16515365988016129,0.24841665104031563,0.35177816450595856,1.0,1.0,0.0,0.0,0.8557954579591751,0.8946024477481842
15,0,0.00010591000318527222,0.001002967357635498,0.0003886371850967407,0.001771196722984314,-0.00016739964485168457,0.0009538531303405762,0.0009565874934196472,0.001046799123287201,0.002508103847503662,0.004043459892272949,0.0030074119567871094,0.000497177243232727,0.0018720924854278564,0.002692997455596924,0.004225566983222961,0.005236312747001648,0.00024201348423957825,0.0007024258375167847,3.834068775177002e-05,0.0005989819765090942,-3.679096698760986e-05,0.0005761086940765381,0.0009649991989135742,0.0011095143854618073,0.6644384702604653,0.6518317760645822,0.6109281008085108,0.42074716357776487,0.6737126618251015,0.7081016441077302,0.10480770375579596,0.15694328024983406,-0.06261356920003891,0.2731080390512943,0.12772273272275925,0.134423665702343,0.269828662276268,0.3543482944369316,1.0,1.0,0.0,0.0,0.8313322067260742,0.8734445720911026
15,1,0.0005789175629615784,0.00112093985080719,0.0003598332405090332,0.002131551504135132,0.00038136541843414307,0.001092478632926941,0.0010410062968730927,0.001049228012561798,-0.0003577619791030884,-0.0005999058485031128,-0.0005498826503753662,0.0006235837936401367,-0.0005042850971221924,-0.0007374584674835205,0.0030323565006256104,0.003297872841358185,0.00046803057193756104,0.0009812861680984497,-0.00030075013637542725,0.0016428232192993164,0.0004700124263763428,0.0010386556386947632,0.0010002031922340393,0.0009593255817890167,0.45711978944053877,0.5638503325754202,0.17277101542633122,0.6959597583937835,0.487203253227944,0.5203720483518482,-0.12054859101772308,0.03177562355995178,-0.20556557178497314,0.09510469436645508,-0.11609655246138573,0.016235172748565674,0.23020605742931366,0.34253814071416855,1.0,1.0,0.0,0.0,0.8540020436048508,0.8962583690881729
15,2,4.082918167114258e-05,0.0004200935363769531,0.00021283328533172607,-0.00025266408920288086,6.110221147537231e-05,0.00059489905834198,0.001001168042421341,0.0011825673282146454,0.0008991435170173645,-0.00019343197345733643,-0.0011212825775146484,0.0024828165769577026,0.0011480003595352173,-0.0002800971269607544,0.0030537135899066925,0.002472527325153351,-0.00014320388436317444,0.0003865435719490051,-0.0007167086005210876,0.0004956573247909546,3.8683414459228516e-05,0.0004904866218566895,0.0011055171489715576,0.0012965891510248184,0.5908591452822392,0.5100495889842832,0.5685810631122601,0.7638613418928151,0.5581956456412557,0.5494016569049942,-0.06522000953555107,0.008711833506822586,-0.09052950143814087,0.03372757136821747,-0.05942586809396744,0.05842515081167221,0.1440640352666378,0.26780760660767555,1.0,1.0,0.0,0.0,0.7974252849817276,0.842945821583271
15,3,0.0006095245480537415,0.001112811267375946,0.0010706186294555664,0.0017527639865875244,0.0003803521394729614,0.0008969902992248535,0.0010779164731502533,0.0010366365313529968,0.002038419246673584,-0.002169102430343628,-0.0002161264419555664,-0.005525648593902588,0.00244709849357605,-0.0015733689069747925,0.004942413419485092,0.0038028210401535034,0.0005286373198032379,0.0006113238632678986,0.0019009411334991455,0.00111331045627594,-0.00010036677122116089,0.00041285157203674316,0.0010118577629327774,0.0011214874684810638,0.742028826774294,0.6229716905708482,0.754326038625688,0.5052611053302634,0.7613130024574756,0.6212989598041437,0.10873424110468477,0.02208862081170082,0.18461483716964722,-0.14310991391539574,0.11555761168710887,0.058535635471343994,0.20852017030119896,0.2952023670077324,1.0,1.0,0.0,0.0,0.802060917019844,0.8501892685890198
15,4,0.0008880682289600372,0.0010783858597278595,0.0016387030482292175,0.0017817765474319458,0.0005702748894691467,0.0007336512207984924,0.0008678585290908813,0.0009941644966602325,-0.001383468508720398,0.0006609410047531128,-0.0003078281879425049,-0.0010556578636169434,-0.0009398162364959717,0.0003949403762817383,0.0032835006713867188,0.0038241520524024963,0.000933673232793808,0.0006935596466064453,0.0008005201816558838,0.001911163330078125,0.0010516345500946045,0.0004880353808403015,0.0007597059011459351,0.0009225010871887207,0.48610079601968276,0.5130765462820563,0.5118166237234446,0.7892202977780678,0.5045528083877798,0.4794082940665535,0.05493755638599396,-0.13659781031310558,0.0736260712146759,-0.32932277768850327,0.017461270093917847,-0.10691870003938675,0.2902262210845947,0.3487718552350998,1.0,1.0,0.0,0.0,0.8487310335040092,0.8882559016346931
15,5,4.244595766067505e-05,0.000372275710105896,0.00041820108890533447,0.0007375776767730713,-0.00012430548667907715,0.0005119293928146362,0.0008552595973014832,0.000962868332862854,0.0017720013856887817,-0.000433117151260376,-0.0004394352436065674,-0.000617682933807373,0.0019353032112121582,-0.0006714910268783569,0.0020566582679748535,0.002579782158136368,-0.0002115592360496521,0.0006525740027427673,-0.0005006939172744751,0.0008042901754379272,-0.0001120343804359436,0.0004979297518730164,0.0009738616645336151,0.0011037755757570267,0.7633188801936068,0.4834509396257091,0.25353852727955467,0.5318996465426773,0.764695645611895,0.43092398956044764,-0.10543941147625446,0.0630459152162075,-0.08478182554244995,-0.08309641480445862,-0.08358200639486313,0.09723976999521255,0.2000996321439743,0.2829863354563713,1.0,1.0,0.0,0.0,0.7729824483394623,0.8266933485865593
15,6,-0.0001102834939956665,0.0010245293378829956,-0.00012277066707611084,-8.521974086761475e-05,-0.0002158135175704956,0.0011149048805236816,0.0008880086243152618,0.0009505599737167358,6.210803985595703e-05,-0.0007167831063270569,-0.00012007355690002441,-0.0021490752696990967,0.0010537207126617432,-0.0007240027189254761,0.0036014430224895477,0.00449594110250473,-0.0001173168420791626,0.001010999083518982,0.00027714669704437256,0.0008727014064788818,-0.00027633458375930786,0.0010519027709960938,0.000891929492354393,0.0009283311665058136,0.5603495668248692,0.5328787452413024,0.6717120465781977,0.5690003679072531,0.5317363945100952,0.5076360164159455,-0.03364548832178116,0.21175884827971458,0.050388842821121216,0.1793660670518875,-0.025099724531173706,0.2060174122452736,0.25132014229893684,0.2658040374517441,1.0,1.0,0.0,0.0,0.8326146975159645,0.8499729037284851
15,7,-8.471310138702393e-05,0.00016819685697555542,-4.267692565917969e-05,0.0011994242668151855,-9.632110595703125e-05,0.000539928674697876,0.0012567304074764252,0.0012011416256427765,0.003081999719142914,0.0008406117558479309,0.0029185712337493896,0.0037049949169158936,0.003760233521461487,0.0009151250123977661,0.0034769028425216675,0.003272581845521927,0.0004536658525466919,0.000482216477394104,-0.0006871819496154785,0.0009371638298034668,0.00041344761848449707,0.00013399124145507812,0.0011961497366428375,0.001193443313241005,0.5933821777412249,0.5701046054378445,0.5068696622666837,0.44931449744551827,0.5668859501369379,0.549263442861845,0.09414652548730373,-0.142412094399333,0.11560019850730896,-0.11670375242829323,0.08821867033839226,-0.16451483964920044,0.21931513026356697,0.3302469924092293,1.0,1.0,0.0,0.0,0.8526252657175064,0.8837026879191399
15,8,0.0004557371139526367,0.0005739256739616394,0.0002659112215042114,0.00017013400793075562,0.00046055763959884644,0.0009335950016975403,0.0011532530188560486,0.0012124013155698776,0.009167328476905823,0.0053637027740478516,0.005045562982559204,0.0003528594970703125,0.006985306739807129,0.005801290273666382,0.006046786904335022,0.006199218332767487,0.0004156753420829773,0.00023762881755828857,0.0007531121373176575,0.00015785545110702515,0.0005051419138908386,0.0003055781126022339,0.000703299418091774,0.0008667465299367905,0.7341339841645071,0.6055377326054197,0.8513267623768913,0.8000073289837044,0.8055535473814781,0.5362774665859837,0.08218742161989212,0.08280845731496811,0.05225495994091034,-0.242001011967659,0.07862989604473114,0.10202658176422119,0.35362279415130615,0.35985084623098373,1.0,1.0,0.0,0.0,0.8774645403027534,0.8900810182094574
15,9,-0.0003553330898284912,0.0006273575127124786,-0.0006363391876220703,0.0011723637580871582,-0.00024615228176116943,0.00025381147861480713,0.0010425932705402374,0.000924866646528244,0.0013690739870071411,0.0012171417474746704,-0.0009280741214752197,0.005195558071136475,0.0017851591110229492,0.002017080783843994,0.0030292123556137085,0.0038211531937122345,-0.000721123069524765,0.00013547390699386597,-0.0009827762842178345,0.0008334368467330933,-0.0003888458013534546,-5.05596399307251e-05,0.0009319167584180832,0.0009737461805343628,0.5528670852274695,0.5609610549287857,0.7025915741143933,0.6328220309423924,0.6314617565002763,0.6038490285371401,0.19702383130788803,0.038625478744506836,0.18583625555038452,0.006323143839836121,0.17703132331371307,0.0366259440779686,0.32743387669324875,0.39050808548927307,1.0,1.0,0.0,0.0,0.8621222972869873,0.9118398204445839
15,10,0.0005551353096961975,0.00046981871128082275,0.00022533535957336426,0.000179290771484375,0.0005787760019302368,0.0005754977464675903,0.001012982800602913,0.0011000968515872955,-0.0002675354480743408,-0.0011754631996154785,-0.001864612102508545,0.005278259515762329,0.0016581714153289795,-0.0005078315734863281,0.005273662507534027,0.006727300584316254,-0.0001175031065940857,0.00041089579463005066,0.00010547041893005371,0.0005337297916412354,-0.00016988813877105713,0.00043579936027526855,0.0010025948286056519,0.0010841302573680878,0.691004161611912,0.392601571283279,0.7814060601306363,0.6019211861092977,0.6765756710329724,0.4128379086210735,0.07159614935517311,0.13284560479223728,0.15643182396888733,0.4146003723144531,-0.02624526619911194,0.11849255114793777,0.2406408153474331,0.2918834164738655,1.0,1.0,0.0,0.0,0.8025795146822929,0.8544014766812325
15,11,0.00020607560873031616,0.00010786950588226318,0.0003781318664550781,-0.00033392012119293213,0.00011767446994781494,0.00032216310501098633,0.0010842010378837585,0.0010386444628238678,-0.0029534995555877686,0.0008332729339599609,0.0026178061962127686,0.0014354884624481201,-0.0016505718231201172,0.002414792776107788,0.006402663886547089,0.005677133798599243,0.00020486488938331604,0.0006639212369918823,0.0009394288063049316,0.001344837248325348,0.00012236833572387695,0.00020653754472732544,0.0009369701147079468,0.001204121857881546,0.6599465458428325,0.6364848104630527,0.0746832401975007,0.7177442542729815,0.7274427226174077,0.6731629679410891,0.26425406336784363,0.045436181128025055,0.17386603355407715,-0.04179532825946808,0.26072459667921066,0.13400691747665405,0.1309030968695879,0.1601329930126667,1.0,1.0,0.0,0.0,0.679641105234623,0.6884005255997181
16,0,-9.065121412277222e-05,-7.181614637374878e-05,0.0006550103425979614,0.00015467405319213867,-7.84844160079956e-05,-0.00019279122352600098,0.0008017383515834808,0.000768803060054779,0.0004763305187225342,-8.156895637512207e-05,-0.00022622942924499512,-0.0006173253059387207,0.0004358440637588501,2.816319465637207e-05,0.002836521714925766,0.0023550130426883698,6.564334034919739e-05,-0.0003813132643699646,0.0002284124493598938,-0.0002276301383972168,-1.6830861568450928e-05,-0.0003780871629714966,0.0007466822862625122,0.0007638819515705109,0.677233381701535,0.463363790500234,0.3848809529235736,0.47192880739071663,0.6764579198219487,0.4701363522511508,0.1289490933995694,0.0003141816705465317,0.14000850170850754,-0.11586476862430573,0.08205571956932545,-0.018131792545318604,0.16527485474944115,0.19713815301656723,1.0,1.0,0.0,0.0,0.7211293615400791,0.7506892941892147
16,1,3.825873136520386e-05,0.000611528754234314,0.00041916966438293457,0.0014193207025527954,-9.372830390930176e-06,0.00040206313133239746,0.0009232722222805023,0.0009252093732357025,0.002514183521270752,-0.0006836354732513428,0.0033973753452301025,-0.006911292672157288,0.0018431544303894043,-7.520616054534912e-05,0.004020627588033676,0.005316831171512604,0.00047516077756881714,-7.370486855506897e-05,0.0006924271583557129,0.0010039955377578735,0.0003572404384613037,-0.00018966197967529297,0.001150183379650116,0.0010663345456123352,0.6123972491566021,0.3928135031458636,0.6898009735363745,0.24565627438913964,0.62862399173384,0.4042660963876398,-0.10222626477479935,0.11942601576447487,-0.29513491690158844,0.15820647031068802,-0.043964922428131104,0.09099282324314117,0.21917378529906273,0.26350778341293335,1.0,1.0,0.0,0.0,0.8541509285569191,0.8551575839519501
16,2,0.00040634721517562866,-0.0006507560610771179,0.0004413425922393799,-0.0003708004951477051,0.0004341602325439453,-0.0005898773670196533,0.0009930692613124847,0.0009334422647953033,0.002870529890060425,-0.0005960613489151001,0.0008714944124221802,-0.0019006729125976562,0.002769261598587036,-0.0005624741315841675,0.00451815128326416,0.003908462822437286,0.0005690827965736389,-0.0011469945311546326,0.00024618953466415405,-0.00015041977167129517,0.000985659658908844,-0.0014058351516723633,0.0010254345834255219,0.0008716918528079987,0.5682229240126336,0.39272564312852615,0.758648083251243,0.14183942793794668,0.48195953711762735,0.5215337253296151,0.012365113943815231,0.028440400958061218,0.012118175625801086,-0.10016889870166779,0.01662425324320793,0.13245514035224915,0.05760560184717178,0.06476948596537113,1.0,1.0,0.0,0.0,0.6107301339507103,0.6159791257232428
16,3,0.0004914179444313049,0.0010369569063186646,0.0007420778274536133,0.0017799437046051025,0.00033661723136901855,0.0009988099336624146,0.0009408704936504364,0.0010165199637413025,0.0013048052787780762,0.002338796854019165,0.0007301419973373413,0.0025453567504882812,0.001720145344734192,0.001645103096961975,0.003099404275417328,0.003215055912733078,0.0006898939609527588,0.0008963607251644135,0.0011315420269966125,0.0014028549194335938,0.0006972700357437134,0.0008306801319122314,0.0010076630860567093,0.0009222552180290222,0.37435063914616623,0.6389125569580509,0.3887608930901457,0.8831597557991767,0.43380132887374667,0.5494959735492979,0.07076183706521988,0.16843141615390778,0.14393538236618042,0.29984015226364136,0.06988385319709778,0.16142763197422028,0.29263391345739365,0.35565564036369324,1.0,1.0,0.0,0.0,0.8743557333946228,0.8982783854007721
16,4,9.492039680480957e-06,7.286667823791504e-05,-0.0007653534412384033,-0.00015775859355926514,3.3855438232421875e-05,-1.455843448638916e-05,0.000788029283285141,0.0006275065243244171,0.0021475255489349365,0.0006093457341194153,0.000611618161201477,0.0014976263046264648,0.0018881559371948242,0.0006514787673950195,0.0022627748548984528,0.0026255249977111816,-4.322081804275513e-05,-4.839152097702026e-06,-0.0003918483853340149,-0.00010698288679122925,-8.685886859893799e-05,2.65464186668396e-05,0.0008905846625566483,0.0008296836167573929,0.5986852030662927,0.5359199481949982,0.6429863328138442,0.3727473630319234,0.5883880215254105,0.5881846200096612,0.08214685972779989,0.05272280052304268,0.07073304429650307,-0.07716783881187439,0.059469714760780334,-0.015691302716732025,0.20860522612929344,0.2738269567489624,1.0,1.0,0.0,0.0,0.7723167315125465,0.817451573908329
16,5,0.0006818920373916626,0.0004033222794532776,0.0008505880832672119,0.0004894733428955078,0.0007401704788208008,0.0003557056188583374,0.0009156912565231323,0.0011413581669330597,0.0016095787286758423,-0.0006010308861732483,0.002342507243156433,-0.0003069639205932617,0.0012845098972320557,-0.0007081031799316406,0.00434160977602005,0.005144473165273666,0.00017136335372924805,1.5601515769958496e-05,0.0006292611360549927,0.0006038397550582886,0.00013966113328933716,3.4362077713012695e-05,0.0008724275976419449,0.0009936299175024033,0.5470347301452676,0.5157467413589698,0.7959649335527018,0.38603763733599883,0.5424744391174892,0.5795904530221058,0.04358851537108421,0.26184674352407455,0.29569584131240845,0.2039491981267929,0.023198843002319336,0.2366160824894905,0.14959591254591942,0.19791169464588165,1.0,1.0,0.0,0.0,0.7246194444596767,0.7291946895420551
16,6,-6.223097443580627e-05,1.2528151273727417e-05,3.682076930999756e-05,0.00010067969560623169,-4.2498111724853516e-05,-0.0002824366092681885,0.0006866585463285446,0.0007494371384382248,0.0024652406573295593,0.0012523829936981201,0.0013012886047363281,0.003634706139564514,0.002888426184654236,0.0014091134071350098,0.002286292612552643,0.00280853733420372,-0.00038935430347919464,-0.00010058656334877014,-0.0007199682295322418,-0.00014899671077728271,2.123415470123291e-05,-0.0004333779215812683,0.0007567908614873886,0.0008267108350992203,0.6032498059487381,0.6526755537791643,0.41261075522387775,0.46241757706871234,0.6775113255597864,0.6560742718513699,0.17630871199071407,0.10953644290566444,-0.02278539538383484,0.27826187014579773,0.2081870287656784,0.09234926104545593,0.20450766012072563,0.21147947758436203,1.0,1.0,0.0,0.0,0.7527768239378929,0.7555791735649109
16,7,5.952268838882446e-05,0.0006787851452827454,0.000765383243560791,0.0014832764863967896,-6.89774751663208e-05,0.0009342879056930542,0.0009932182729244232,0.0010762102901935577,0.0020484179258346558,-0.0016429126262664795,-0.0030573755502700806,-0.0019874870777130127,0.002401590347290039,-0.0015601366758346558,0.0033227503299713135,0.003191351890563965,0.0002495497465133667,0.0013109669089317322,0.0002628415822982788,0.0014964193105697632,0.00035338103771209717,0.0010939687490463257,0.0011947974562644958,0.00120505690574646,0.5706298934792414,0.587717229114774,0.3596903476152754,0.3518778760095501,0.5584160188878455,0.5588186891411095,0.016149763017892838,0.027244001626968384,0.006165932863950729,-0.021541118621826172,0.020413316786289215,0.09240990877151489,0.2899033650755882,0.35813575237989426,1.0,1.0,0.0,0.0,0.905870333313942,0.9152907505631447
16,8,0.0006804764270782471,-2.32011079788208e-05,0.0002832561731338501,-0.0005869120359420776,0.0008520781993865967,0.000436440110206604,0.0008601881563663483,0.0007146298885345459,0.003437943756580353,0.002312690019607544,-0.0003883838653564453,0.0034429728984832764,0.0035733282566070557,0.002275705337524414,0.0031157992780208588,0.0055234394967556,0.00027767568826675415,-0.0003317296504974365,0.0003768503665924072,-0.0006422922015190125,0.00034246593713760376,-0.000298425555229187,0.0007951892912387848,0.0007008705288171768,0.5124829429998263,0.585343121965817,0.7205789049187618,0.540885754927737,0.5533068580533559,0.6617696759362957,-0.004583965055644512,-0.10209636110812426,-0.2012719362974167,-0.006418414413928986,0.06942269951105118,-0.06706623081117868,0.17136374861001968,0.17459506168961525,1.0,1.0,0.0,0.0,0.7321253046393394,0.7218392454087734
16,9,0.000536896288394928,-0.00020398199558258057,0.0005464851856231689,-0.0003326833248138428,0.0004993081092834473,-1.3440847396850586e-05,0.0008905567228794098,0.0008700080215930939,0.0012972056865692139,0.001785479485988617,9.462237358093262e-05,0.003387361764907837,0.0012485235929489136,0.0015512257814407349,0.002676166594028473,0.002969302237033844,0.000570341944694519,0.00012227147817611694,0.0005247443914413452,2.4802982807159424e-05,0.0004788637161254883,7.203221321105957e-05,0.0009266547858715057,0.0009634308516979218,0.5378668701565885,0.48504066401407886,0.2515028201447056,0.253437221068073,0.6281260212890587,0.4988363923362998,-0.1426528226584196,0.06722262315452099,-0.2920023947954178,0.25806309282779694,-0.12787113711237907,0.055859075859189034,0.06882028467953205,0.059834337793290615,1.0,1.0,0.0,0.0,0.6255243290215731,0.6109969057142735
16,10,0.0008405148983001709,0.0012361258268356323,0.0012712478637695312,0.0009280145168304443,0.0007079541683197021,0.0011453777551651,0.0008606314659118652,0.0010484904050827026,0.0015346184372901917,-0.00015456974506378174,-0.0013221055269241333,0.000400543212890625,0.0015919357538223267,0.00013941526412963867,0.0033168308436870575,0.003475479781627655,0.0008063539862632751,0.0012752562761306763,0.0009184777736663818,0.0007547438144683838,0.000834539532661438,0.0012506991624832153,0.001025024801492691,0.0011849738657474518,0.6278062625550107,0.6254600373055709,0.686909814140477,0.2835926747331965,0.6273752412053515,0.6174188835079091,0.0675430609844625,0.05051417648792267,0.1530144289135933,-0.29501545429229736,0.033843427896499634,0.08022110164165497,0.23695987090468407,0.29825886338949203,1.0,1.0,0.0,0.0,0.8270666897296906,0.8895126208662987
16,11,0.0004620067775249481,0.002090189605951309,0.0013226047158241272,0.0023281797766685486,0.0004709884524345398,0.0018032640218734741,0.0009863600134849548,0.0010872986167669296,0.005952715873718262,0.0015539079904556274,0.0052491724491119385,-0.003359377384185791,0.004124104976654053,0.005311250686645508,0.016115665435791016,0.012411251664161682,-9.80086624622345e-05,0.0008580200374126434,0.0012936219573020935,0.001834377646446228,-0.00013037770986557007,0.0009121447801589966,0.0010825060307979584,0.0009946208447217941,0.45784256580658395,0.5445675209793581,0.306578495610268,0.6476539773148039,0.47956563883956355,0.531129177632929,-0.13620979618281126,-0.10439485311508179,-0.13504686951637268,-0.06854639202356339,-0.17274458706378937,-0.08973409235477448,0.3612579479813576,0.3455197364091873,1.0,1.0,0.0,0.0,0.8911858201026917,0.8828592151403427
