prompt_split,switch_type,mode,current_frame,nominal_timestep,episode,stale_a_visible,boundary_offset,layer,head,prompt_history_excess,policy_prompt_score,stale_a_mass,persistent_content,persistent_positioned,persistent_output
validation,scene_action,noisy,57,500,B,1,0,4,6,-0.06859073042869568,1.1817646412121001,1.0,0.00024518370628356934,0.00033587217330932617,-0.0015842914581298828
validation,scene_action,noisy,57,500,B,1,0,4,7,-0.10296490788459778,0.20452930722530302,1.0,0.0004266202449798584,0.0004196763038635254,-0.0018124580383300781
validation,scene_action,noisy,57,500,B,1,0,4,8,0.19118881970643997,0.7269985356963367,1.0,-0.001271575689315796,-0.0018088668584823608,-0.0002772212028503418
validation,scene_action,noisy,57,500,B,1,0,4,9,0.23871779441833496,0.4888943521408157,1.0,-0.0016162395477294922,-0.0022438615560531616,-0.0077724456787109375
validation,scene_action,noisy,57,500,B,1,0,4,10,-0.6594578325748444,0.1822725260176406,1.0,-0.0007363259792327881,-0.0014748573303222656,0.0013418793678283691
validation,scene_action,noisy,57,500,B,1,0,4,11,0.23386090993881226,1.2616695630224801,1.0,-0.00015872716903686523,-0.00032588839530944824,0.0018048584461212158
validation,scene_action,noisy,57,500,B,1,0,5,0,-0.4196886271238327,0.9415887463751492,1.0,0.002660810947418213,0.0035933256149291992,-0.0008864402770996094
validation,scene_action,noisy,57,500,B,1,0,5,1,-0.2971739321947098,0.26640859470591793,0.9999999701976776,0.0005004405975341797,0.0002194046974182129,0.0006178021430969238
validation,scene_action,noisy,57,500,B,1,0,5,2,0.06673334538936615,0.15525492821484763,1.0,9.751319885253906e-05,9.122490882873535e-05,0.008968830108642578
validation,scene_action,noisy,57,500,B,1,0,5,3,0.32071375846862793,0.4458846737308495,1.0,0.0021907687187194824,0.0012755244970321655,0.0015062689781188965
validation,scene_action,noisy,57,500,B,1,0,5,4,-0.0962115079164505,0.34749509343941054,1.0,-0.0006731152534484863,-0.0020523667335510254,0.02000516653060913
validation,scene_action,noisy,57,500,B,1,0,5,5,0.1336144357919693,0.3244289344701567,1.0,-0.0011996030807495117,-0.0008518397808074951,-0.0011692643165588379
validation,scene_action,noisy,57,500,B,1,0,5,6,-0.13294242322444916,-0.1752290558353959,1.0,-0.0005981028079986572,-0.0003357231616973877,-0.000993192195892334
validation,scene_action,noisy,57,500,B,1,0,5,7,-0.5766903162002563,0.8002682742647251,1.0,0.001408696174621582,0.0019131600856781006,0.0002117156982421875
validation,scene_action,noisy,57,500,B,1,0,5,8,-0.1780637502670288,0.6903431696628191,1.0,-7.426738739013672e-05,-0.0008663535118103027,-0.003015577793121338
validation,scene_action,noisy,57,500,B,1,0,5,9,-0.4579223394393921,0.17605821435535454,0.9999999701976776,-0.0007185637950897217,-0.0007089674472808838,-0.002308666706085205
validation,scene_action,noisy,57,500,B,1,0,5,10,0.04818563163280487,0.18917931010318495,1.0,-0.0001983642578125,-0.00023299455642700195,0.0024677515029907227
validation,scene_action,noisy,57,500,B,1,0,5,11,0.5762029886245728,1.2493543411755854,1.0,-9.369850158691406e-05,-0.0004992783069610596,-0.0002194046974182129
validation,scene_action,noisy,57,500,B,1,0,6,0,-0.3074385076761246,0.7612066043319151,1.0,0.001135021448135376,1.6093254089355469e-06,-0.004610180854797363
validation,scene_action,noisy,57,500,B,1,0,6,1,0.019928425550460815,0.7933725823603572,1.0,0.00039079785346984863,5.868077278137207e-05,0.0004963278770446777
validation,scene_action,noisy,57,500,B,1,0,6,2,-0.21775424480438232,-0.044285129086546866,0.9999999701976776,0.00013616681098937988,0.0001710951328277588,0.0019730031490325928
validation,scene_action,noisy,57,500,B,1,0,6,3,0.20227548480033875,0.7874605272136288,1.0,0.0011508762836456299,0.0002686828374862671,0.005060255527496338
validation,scene_action,noisy,57,500,B,1,0,6,4,-0.39748480916023254,0.5458388806697636,1.0,-0.00042769312858581543,-0.00032588839530944824,0.0011355876922607422
validation,scene_action,noisy,57,500,B,1,0,6,5,0.17069372534751892,0.7730106974087346,1.0,0.0008337795734405518,0.0006454885005950928,0.0022324025630950928
validation,scene_action,noisy,57,500,B,1,0,6,6,0.044643789529800415,0.5018576070629834,1.0,7.696449756622314e-05,-0.00013953447341918945,-0.006545662879943848
validation,scene_action,noisy,57,500,B,1,0,6,7,0.11658361554145813,0.8852856190479532,1.0,-0.0004291534423828125,0.0005420446395874023,-0.001380324363708496
validation,scene_action,noisy,57,500,B,1,0,6,8,-0.009813189506530762,-0.2742798517918575,1.0,-0.0008097290992736816,-0.0009470283985137939,-0.00044614076614379883
validation,scene_action,noisy,57,500,B,1,0,6,9,-0.06557789444923401,0.5245348501848924,0.9999999701976776,0.00099906325340271,-0.0008276998996734619,-0.007023155689239502
validation,scene_action,noisy,57,500,B,1,0,6,10,-0.37575505673885345,0.48961482323562433,1.0,-0.0007268786430358887,-0.0008658170700073242,-0.003518223762512207
validation,scene_action,noisy,57,500,B,1,0,6,11,0.11813834309577942,0.36894470791265654,1.0,-0.0002242065966129303,0.0013908538967370987,0.0005797743797302246
validation,scene_action,noisy,57,500,B,1,0,7,0,-0.05828496813774109,0.7651822473395335,1.0,0.0018377900123596191,0.0010887384414672852,0.005835354328155518
validation,scene_action,noisy,57,500,B,1,0,7,1,0.12177452445030212,0.4554810231808651,1.0,-0.001423865556716919,-9.432435035705566e-05,-0.0005069375038146973
validation,scene_action,noisy,57,500,B,1,0,7,2,-0.38771718740463257,1.00513552949197,1.0,-0.0001404285430908203,1.2248754501342773e-05,0.012155711650848389
validation,scene_action,noisy,57,500,B,1,0,7,3,-0.3645818382501602,0.38962427447009385,0.9999999403953552,0.0008580312132835388,0.0008927136659622192,0.0024583935737609863
validation,scene_action,noisy,57,500,B,1,0,7,4,-0.48311857879161835,0.25344342333546316,1.0,-0.0004962682723999023,0.00025790929794311523,0.018566608428955078
validation,scene_action,noisy,57,500,B,1,0,7,5,0.04899683594703674,1.007549404197901,1.0,0.000998467206954956,0.0014383792877197266,0.0008127093315124512
validation,scene_action,noisy,57,500,B,1,0,7,6,-0.1002863347530365,0.9831295280045481,1.0,0.0005615353584289551,0.0010170936584472656,0.0051613450050354
validation,scene_action,noisy,57,500,B,1,0,7,7,0.1323457658290863,0.7865222425397373,1.0,0.00011813640594482422,-0.0004892647266387939,0.009660840034484863
validation,scene_action,noisy,57,500,B,1,0,7,8,0.49531370401382446,0.43582002576818263,1.0,0.001492917537689209,0.0008598119020462036,0.00619351863861084
validation,scene_action,noisy,57,500,B,1,0,7,9,0.19286823272705078,0.006395675353684453,1.0,0.0007701218128204346,0.000677257776260376,-0.00012004375457763672
validation,scene_action,noisy,57,500,B,1,0,7,10,-0.09529614448547363,0.9946295146693723,1.0,0.0008244216442108154,-0.00019890069961547852,0.004727005958557129
validation,scene_action,noisy,57,500,B,1,0,7,11,0.25583916902542114,0.2525952034902536,1.0,0.0015731751918792725,0.0011371374130249023,0.0006097853183746338
validation,scene_action,noisy,57,500,B,1,0,8,0,0.0003814101219177246,0.3832505217870219,1.0,0.0015534162521362305,0.0012848079204559326,8.046627044677734e-05
validation,scene_action,noisy,57,500,B,1,0,8,1,0.06824681162834167,0.23204800935396175,1.0,0.0013356208801269531,0.0017199963331222534,0.0013290643692016602
validation,scene_action,noisy,57,500,B,1,0,8,2,0.04094433784484863,-0.060334675143341156,1.0,-0.00030240416526794434,0.00026141107082366943,0.0009567141532897949
validation,scene_action,noisy,57,500,B,1,0,8,3,0.010801136493682861,0.7200979177645668,1.0,-2.86102294921875e-05,-0.00047841668128967285,0.0022289156913757324
validation,scene_action,noisy,57,500,B,1,0,8,4,-0.12601888179779053,0.08764353344858393,1.0,-0.00018969178199768066,-0.0002095252275466919,0.003333747386932373
validation,scene_action,noisy,57,500,B,1,0,8,5,-0.007474616169929504,0.9080302924858676,1.0,-0.0008798539638519287,-0.0008933544158935547,0.0010563135147094727
validation,scene_action,noisy,57,500,B,1,0,8,6,0.1765804886817932,0.5156233769952103,1.0,0.0004899650812149048,-0.0007545948028564453,0.006006121635437012
validation,scene_action,noisy,57,500,B,1,0,8,7,-0.08742013573646545,0.8324519251088067,1.0,-0.00016582012176513672,-0.0007939338684082031,-0.00046950578689575195
validation,scene_action,noisy,57,500,B,1,0,8,8,-0.4099528044462204,0.5908242081288344,1.0,-0.0002931356430053711,-0.0011768937110900879,0.0024746060371398926
validation,scene_action,noisy,57,500,B,1,0,8,9,-0.0768619179725647,0.7832608617192016,1.0,-0.0012089014053344727,0.0004988759756088257,0.019992053508758545
validation,scene_action,noisy,57,500,B,1,0,8,10,0.16328532993793488,0.7944437674480567,1.0,0.0013945400714874268,0.002113252878189087,-0.0019617676734924316
validation,scene_action,noisy,57,500,B,1,0,8,11,-0.10404098033905029,0.20549930781985792,1.0,0.0014050602912902832,0.0004982650279998779,0.0004814565181732178
validation,scene_action,noisy,57,500,B,1,0,9,0,-0.020005851984024048,0.2283530115822187,1.0,-8.38935375213623e-05,6.380677223205566e-05,-0.0036922693252563477
validation,scene_action,noisy,57,500,B,1,0,9,1,0.04973113536834717,0.6860071865920624,1.0,0.0005258023738861084,0.001635715365409851,0.03308683633804321
validation,scene_action,noisy,57,500,B,1,0,9,2,0.28835804760456085,1.0557201807411842,1.0,0.001089930534362793,0.0021396279335021973,0.001999080181121826
validation,scene_action,noisy,57,500,B,1,0,9,3,-0.2653273716568947,0.2892330654097858,1.0,0.0009557008743286133,0.0015320777893066406,-0.002331256866455078
validation,scene_action,noisy,57,500,B,1,0,9,4,0.23510372638702393,1.147730772067077,1.0,0.0011841952800750732,-0.00029699504375457764,0.016647398471832275
validation,scene_action,noisy,57,500,B,1,0,9,5,-0.12201973795890808,0.8075963012442313,1.0,0.0006793439388275146,-1.2576580047607422e-05,0.0020803213119506836
validation,scene_action,noisy,57,500,B,1,0,9,6,0.3609645664691925,1.1127635711378476,1.0,0.0009187459945678711,0.0011864304542541504,-0.0009534955024719238
validation,scene_action,noisy,57,500,B,1,0,9,7,-0.12372544407844543,0.5301798487600319,1.0,-0.0010474026203155518,-0.0006547272205352783,0.002852320671081543
validation,scene_action,noisy,57,500,B,1,0,9,8,-0.12302163243293762,1.3490962771042843,1.0,0.0007707476615905762,0.0031216293573379517,0.013612568378448486
validation,scene_action,noisy,57,500,B,1,0,9,9,-0.018035322427749634,0.9050372214377409,1.0,0.0010433793067932129,0.0008561015129089355,-0.000996410846710205
validation,scene_action,noisy,57,500,B,1,0,9,10,0.056332409381866455,0.623789957809707,1.0,0.0006551742553710938,0.0013240277767181396,0.004926085472106934
validation,scene_action,noisy,57,500,B,1,0,9,11,-0.0889192521572113,0.7967440693212062,1.0,0.00022718310356140137,-0.0009876489639282227,-0.00044912099838256836
validation,scene_action,noisy,57,500,B,1,0,10,0,-0.22965173423290253,1.039953316848805,1.0,0.0012501776218414307,-0.00018671154975891113,0.003668069839477539
validation,scene_action,noisy,57,500,B,1,0,10,1,-0.20291468501091003,0.7000733292643103,1.0,-1.996755599975586e-06,-0.0009147226810455322,-0.0061272382736206055
validation,scene_action,noisy,57,500,B,1,0,10,2,0.2452811300754547,0.6989016876075778,0.9999999701976776,0.002075672149658203,0.002498537302017212,0.00616079568862915
validation,scene_action,noisy,57,500,B,1,0,10,3,-0.0941171646118164,0.8062774232081833,1.0,0.00043588876724243164,-0.0011322498321533203,0.0051552653312683105
validation,scene_action,noisy,57,500,B,1,0,10,4,-0.2837422043085098,0.9493747721337102,1.0,0.0009411275386810303,0.0010616779327392578,-0.0015378594398498535
validation,scene_action,noisy,57,500,B,1,0,10,5,-0.16718116402626038,-0.30010810734041116,1.0,0.0009211301803588867,-0.0002777576446533203,-0.00426289439201355
validation,scene_action,noisy,57,500,B,1,0,10,6,0.3073273003101349,1.1696778554876972,1.0,0.00023749470710754395,-0.0006655454635620117,-0.0015018582344055176
validation,scene_action,noisy,57,500,B,1,0,10,7,-0.26236245036125183,1.1717245111857726,1.0,0.00118333101272583,-9.375810623168945e-05,0.013266205787658691
validation,scene_action,noisy,57,500,B,1,0,10,8,0.40528276562690735,1.2045584817683466,1.0,0.002777993679046631,0.002098977565765381,0.03159761428833008
validation,scene_action,noisy,57,500,B,1,0,10,9,-0.01980680227279663,1.1728197634273627,0.9999999701976776,0.0025606155395507812,0.002280905842781067,0.001610875129699707
validation,scene_action,noisy,57,500,B,1,0,10,10,-0.18928217887878418,0.33761446073265333,1.0,-5.7697296142578125e-05,0.000402987003326416,-0.0024342238903045654
validation,scene_action,noisy,57,500,B,1,0,10,11,-0.27227188646793365,0.8207776816433355,1.0,-0.00016564130783081055,-0.00031259655952453613,0.0035071969032287598
validation,scene_action,noisy,57,500,B,1,0,11,0,-0.14097315073013306,0.0842130467911257,1.0,-0.00011458992958068848,-0.0006171762943267822,0.0005741119384765625
validation,scene_action,noisy,57,500,B,1,0,11,1,0.22999396920204163,0.7773324055628152,1.0,0.000439375638961792,2.7120113372802734e-06,0.006270766258239746
validation,scene_action,noisy,57,500,B,1,0,11,2,-0.26372194290161133,0.3520017780779398,1.0,-0.0004406273365020752,-0.001330554485321045,0.00572812557220459
validation,scene_action,noisy,57,500,B,1,0,11,3,0.1582360863685608,1.362504274117985,1.0,-0.000833362340927124,-0.001371830701828003,-0.0006269216537475586
validation,scene_action,noisy,57,500,B,1,0,11,4,0.2828409671783447,0.38803611635345153,1.0,-0.00012788176536560059,-0.0002830922603607178,-0.0017226934432983398
validation,scene_action,noisy,57,500,B,1,0,11,5,-0.2901652455329895,0.51471560204435,1.0,-0.0004795491695404053,-0.0023346543312072754,7.510185241699219e-06
validation,scene_action,noisy,57,500,B,1,0,11,6,0.2267688512802124,-0.006494259511177394,1.0,-0.00038999319076538086,-0.0005752742290496826,0.0012687444686889648
validation,scene_action,noisy,57,500,B,1,0,11,7,-0.07804445922374725,0.3116580585739732,1.0,0.000464707612991333,-0.00011932849884033203,0.00018456578254699707
validation,scene_action,noisy,57,500,B,1,0,11,8,0.2581697404384613,0.7282939478280002,1.0,-0.0007098615169525146,-0.0013478994369506836,0.0089949369430542
validation,scene_action,noisy,57,500,B,1,0,11,9,0.5049898773431778,0.7234677453725036,1.0,0.00029984861612319946,0.00042210519313812256,0.0002989768981933594
validation,scene_action,noisy,57,500,B,1,0,11,10,-0.010940909385681152,0.1953509478948976,1.0,0.00021788477897644043,-0.0006805360317230225,0.010375112295150757
validation,scene_action,noisy,57,500,B,1,0,11,11,0.2464953064918518,0.7308395016235889,1.0,-0.00021725893020629883,-0.0001372694969177246,0.011733770370483398
validation,scene_action,noisy,57,500,B,1,0,12,0,-0.12939104437828064,1.4959070394436442,1.0,0.0002682507038116455,-0.0024424493312835693,0.0008779168128967285
validation,scene_action,noisy,57,500,B,1,0,12,1,0.06966918706893921,0.6908462599163829,1.0,-0.00020372867584228516,-0.00020632147789001465,0.0016247034072875977
validation,scene_action,noisy,57,500,B,1,0,12,2,-0.36593568325042725,0.8586710051264188,1.0,2.44826078414917e-05,-0.00021507591009140015,-0.0022182464599609375
validation,scene_action,noisy,57,500,B,1,0,12,3,-0.10493725538253784,1.0926443210908725,1.0,-0.002433478832244873,-0.00035768747329711914,0.014934837818145752
validation,scene_action,noisy,57,500,B,1,0,12,4,-0.16282829642295837,0.09058520742083959,1.0,-0.0008281171321868896,-0.0009572505950927734,-0.00433194637298584
validation,scene_action,noisy,57,500,B,1,0,12,5,0.14275257289409637,0.8820216255271295,1.0,-0.0008528530597686768,-0.0012399256229400635,0.0005291998386383057
validation,scene_action,noisy,57,500,B,1,0,12,6,-0.10921919345855713,0.7179707752214448,1.0,-0.001608341932296753,-0.0013602674007415771,-0.002180933952331543
validation,scene_action,noisy,57,500,B,1,0,12,7,0.12278899550437927,0.6055128771925795,1.0,-0.0005467236042022705,-0.0010146796703338623,-0.002672910690307617
validation,scene_action,noisy,57,500,B,1,0,12,8,0.2666992247104645,0.744290850731722,1.0,-0.00015088915824890137,-3.629922866821289e-05,-0.0023172497749328613
validation,scene_action,noisy,57,500,B,1,0,12,9,0.026496291160583496,0.2080437675041512,1.0,-0.00023102760314941406,-0.001491636037826538,-0.003600597381591797
validation,scene_action,noisy,57,500,B,1,0,12,10,-0.11565941572189331,0.7657948771578552,1.0,0.0004069209098815918,-0.0007987916469573975,-0.0026344656944274902
validation,scene_action,noisy,57,500,B,1,0,12,11,-0.031717658042907715,-0.4164432790368671,1.0,7.224082946777344e-05,-0.00023230910301208496,0.0016567707061767578
validation,scene_action,noisy,57,500,B,1,0,13,0,-0.24362942576408386,0.6578115229210495,1.0,-0.0015176832675933838,-0.0022760778665542603,0.0005446672439575195
validation,scene_action,noisy,57,500,B,1,0,13,1,-0.15014564990997314,0.2514306518303685,1.0,0.0005700290203094482,4.8041343688964844e-05,-0.00036022067070007324
validation,scene_action,noisy,57,500,B,1,0,13,2,-0.28533440828323364,0.5014631183428526,1.0,0.0006379187107086182,0.0004869699478149414,-0.002651304006576538
validation,scene_action,noisy,57,500,B,1,0,13,3,0.3998897671699524,0.6368458684447695,1.0,-0.00112876296043396,-0.0012646019458770752,-0.000568687915802002
validation,scene_action,noisy,57,500,B,1,0,13,4,-0.14667940139770508,0.6748528088217973,1.0,0.0007515847682952881,-0.00074005126953125,0.0008785724639892578
validation,scene_action,noisy,57,500,B,1,0,13,5,-0.1898736208677292,0.11417732978473727,1.0,1.430511474609375e-05,-0.001246333122253418,-0.004102766513824463
validation,scene_action,noisy,57,500,B,1,0,13,6,0.2506280243396759,0.5889192074513401,1.0,0.0019715726375579834,0.0020611584186553955,-0.0034501254558563232
validation,scene_action,noisy,57,500,B,1,0,13,7,-0.5375087261199951,0.5732373955182788,1.0,0.001064687967300415,-0.0006911158561706543,0.0005316734313964844
validation,scene_action,noisy,57,500,B,1,0,13,8,0.050198912620544434,0.6844699177863327,1.0,0.0010787248611450195,-6.92605972290039e-05,0.00018966197967529297
validation,scene_action,noisy,57,500,B,1,0,13,9,-0.006867527961730957,-0.11661207529554772,1.0,0.00016233325004577637,0.0003260970115661621,-0.0016480684280395508
validation,scene_action,noisy,57,500,B,1,0,13,10,0.20249193906784058,0.19501574905591051,1.0,0.0019885003566741943,0.0007753968238830566,-0.0010856688022613525
validation,scene_action,noisy,57,500,B,1,0,13,11,0.020054832100868225,0.49476610474804844,1.0,0.0002237260341644287,-0.0010593235492706299,-0.0009535849094390869
validation,scene_action,noisy,57,500,B,1,0,14,0,0.13295157253742218,0.15579925283337961,1.0,-0.0007500946521759033,-0.0009347796440124512,-0.0016322731971740723
validation,scene_action,noisy,57,500,B,1,0,14,1,-0.004671841859817505,0.8743181054490199,1.0,-8.758902549743652e-05,-0.0010247230529785156,0.00451013445854187
validation,scene_action,noisy,57,500,B,1,0,14,2,0.023885652422904968,0.459950930734637,1.0,0.0009324252605438232,0.0013775527477264404,0.0001526474952697754
validation,scene_action,noisy,57,500,B,1,0,14,3,-0.22938334941864014,0.7192941512185775,1.0,-0.0003935396671295166,0.0017727017402648926,-0.005842834711074829
validation,scene_action,noisy,57,500,B,1,0,14,4,-0.1952381134033203,0.6967310143417802,1.0,-0.00018711388111114502,0.0003308430314064026,-0.004831552505493164
validation,scene_action,noisy,57,500,B,1,0,14,5,0.026406124234199524,1.5914350551821563,1.0,0.0011653602123260498,1.0415911674499512e-05,-0.002524256706237793
validation,scene_action,noisy,57,500,B,1,0,14,6,-0.02378341555595398,0.8214244418939375,1.0,0.0007440745830535889,0.0004067718982696533,-0.011820197105407715
validation,scene_action,noisy,57,500,B,1,0,14,7,-0.1047932431101799,-0.12461135064320576,1.0,0.0004564523696899414,-0.0006179511547088623,-0.0009160637855529785
validation,scene_action,noisy,57,500,B,1,0,14,8,-0.07658292353153229,0.7330806281463413,1.0,0.0010586678981781006,-0.0002346336841583252,0.0023845136165618896
validation,scene_action,noisy,57,500,B,1,0,14,9,0.08646893501281738,0.6787772386269014,1.0,0.0010384619235992432,0.00014257431030273438,-0.0010401010513305664
validation,scene_action,noisy,57,500,B,1,0,14,10,-0.027248993515968323,0.7400923875832823,1.0,0.001871347427368164,0.00028401613235473633,-0.002044588327407837
validation,scene_action,noisy,57,500,B,1,0,14,11,0.34717661142349243,0.7795587735072094,1.0,-0.0005804300308227539,-0.0013544559478759766,0.0001787245273590088
validation,scene_action,noisy,57,500,B,1,0,15,0,0.5616355538368225,1.169763627407746,1.0,0.0013962984085083008,0.0007246732711791992,-0.003988146781921387
validation,scene_action,noisy,57,500,B,1,0,15,1,-0.06550276279449463,0.870728061786537,1.0,0.0005438029766082764,-0.0005064606666564941,0.0011260509490966797
validation,scene_action,noisy,57,500,B,1,0,15,2,0.02826763689517975,0.7649357040675484,1.0,0.0008873343467712402,0.0004572570323944092,-0.0033123791217803955
validation,scene_action,noisy,57,500,B,1,0,15,3,-0.02229951322078705,0.8653672019958243,1.0,0.0001418590545654297,0.0002454221248626709,-0.009409606456756592
validation,scene_action,noisy,57,500,B,1,0,15,4,0.054073065519332886,0.530382581305167,1.0,-9.211897850036621e-05,0.00010839104652404785,-0.009121596813201904
validation,scene_action,noisy,57,500,B,1,0,15,5,0.12849107384681702,0.6797904629820699,1.0,0.0004813969135284424,0.0008227825164794922,-0.0030664801597595215
validation,scene_action,noisy,57,500,B,1,0,15,6,0.1666550487279892,0.6142047850348824,1.0,7.709860801696777e-05,0.0004999041557312012,-0.0008298158645629883
validation,scene_action,noisy,57,500,B,1,0,15,7,-0.10040271282196045,0.9487186977640536,1.0,4.3720006942749023e-05,4.935264587402344e-05,-0.007283061742782593
validation,scene_action,noisy,57,500,B,1,0,15,8,0.05159355700016022,-0.20087959283507667,1.0,0.001666039228439331,0.0016436129808425903,0.005089759826660156
validation,scene_action,noisy,57,500,B,1,0,15,9,0.12024694681167603,0.7321017013572704,1.0,0.0011731982231140137,0.0011737942695617676,0.007177591323852539
validation,scene_action,noisy,57,500,B,1,0,15,10,0.24778002500534058,0.5775596784168273,1.0,0.0006707906723022461,-0.0005257129669189453,-0.0015415549278259277
validation,scene_action,noisy,57,500,B,1,0,15,11,0.14387252926826477,0.14387211210409942,1.0,-0.0006031394004821777,-0.00024449825286865234,-0.001004338264465332
validation,scene_action,noisy,57,500,B,1,0,16,0,-0.5770222544670105,0.6718587796028441,1.0,-0.00064888596534729,-0.0011563897132873535,-0.0005811452865600586
validation,scene_action,noisy,57,500,B,1,0,16,1,-0.54080630838871,0.36889359389607257,1.0,-0.0012836456298828125,-0.0021403729915618896,-0.000382840633392334
validation,scene_action,noisy,57,500,B,1,0,16,2,-0.49395759403705597,0.8418342011891875,1.0,0.0004443526268005371,-0.0017761141061782837,-0.001447439193725586
validation,scene_action,noisy,57,500,B,1,0,16,3,0.3047564625740051,0.09462553194767989,1.0,0.002187103033065796,0.0007784664630889893,-0.0017786920070648193
validation,scene_action,noisy,57,500,B,1,0,16,4,-0.1594826579093933,0.6672862654260441,1.0,-0.00032651424407958984,-0.0015069246292114258,-0.005451023578643799
validation,scene_action,noisy,57,500,B,1,0,16,5,0.3840010464191437,0.07440909247604466,1.0,-0.0014193952083587646,-0.0008048713207244873,-0.004791080951690674
validation,scene_action,noisy,57,500,B,1,0,16,6,0.322744220495224,0.6793538310765566,1.0,-8.419156074523926e-06,-0.0008818060159683228,0.0047190189361572266
validation,scene_action,noisy,57,500,B,1,0,16,7,0.14750421047210693,1.1120463331442436,1.0,0.001788109540939331,0.0015487074851989746,-0.003355860710144043
validation,scene_action,noisy,57,500,B,1,0,16,8,0.06976678967475891,0.940465627183912,1.0,7.62641429901123e-05,-0.00021314620971679688,0.0006279945373535156
validation,scene_action,noisy,57,500,B,1,0,16,9,-0.6460884809494019,0.7589835932862958,1.0,-0.0009479820728302002,-0.00016888976097106934,0.0015010237693786621
validation,scene_action,noisy,57,500,B,1,0,16,10,0.14321904629468918,0.7203400528324602,1.0,0.0006467103958129883,0.000846177339553833,0.0010451674461364746
validation,scene_action,noisy,57,500,B,1,0,16,11,-0.08034342527389526,0.9390576558574639,1.0,0.0008071810007095337,0.0008246451616287231,-0.0061855316162109375
validation,scene_action,noisy,57,500,B,1,0,17,0,-0.3725249543786049,0.8479057777249018,1.0,0.0005309581756591797,-0.0005053579807281494,-0.0040051937103271484
validation,scene_action,noisy,57,500,B,1,0,17,1,-0.22726520895957947,1.255206840034207,1.0,-0.00016573071479797363,-0.000721365213394165,0.00043272972106933594
validation,scene_action,noisy,57,500,B,1,0,17,2,0.03491850197315216,0.8645098590209375,1.0,-0.00024375319480895996,-0.0006533563137054443,-0.0002002716064453125
validation,scene_action,noisy,57,500,B,1,0,17,3,0.07069715857505798,0.3528189215193166,1.0,0.0005974769592285156,0.00028899312019348145,-0.000995934009552002
validation,scene_action,noisy,57,500,B,1,0,17,4,0.4229304790496826,0.4857811272903458,0.9999999701976776,-0.000326305627822876,2.586841583251953e-05,0.0009298920631408691
validation,scene_action,noisy,57,500,B,1,0,17,5,0.03819894790649414,1.2368383566284753,1.0,0.00040540099143981934,0.0009319782257080078,-0.002701401710510254
validation,scene_action,noisy,57,500,B,1,0,17,6,-0.15417206287384033,0.6661169663524471,1.0,-0.0003426074981689453,-0.0005245506763458252,-0.0010068416595458984
validation,scene_action,noisy,57,500,B,1,0,17,7,0.1419479250907898,1.0464876494071056,1.0,0.00014930963516235352,-0.0006500482559204102,-0.0005670487880706787
validation,scene_action,noisy,57,500,B,1,0,17,8,0.2868430018424988,0.641004020023531,1.0,0.00041994452476501465,-4.3720006942749023e-05,0.00035887956619262695
validation,scene_action,noisy,57,500,B,1,0,17,9,-0.25140486657619476,0.4292378027149586,1.0,0.0015003085136413574,0.0009837448596954346,0.002419024705886841
validation,scene_action,noisy,57,500,B,1,0,17,10,-0.4128872752189636,0.29339363210132263,1.0,0.0008462667465209961,-0.00036147236824035645,-0.004224121570587158
validation,scene_action,noisy,57,500,B,1,0,17,11,0.06850698590278625,1.010541965146667,1.0,0.00034886598587036133,-0.002000778913497925,-0.0018330216407775879
validation,scene_action,noisy,57,500,B,1,0,18,0,-0.06011047959327698,0.06423939627837699,1.0,-0.0005723834037780762,-0.0006931722164154053,-0.0119248628616333
validation,scene_action,noisy,57,500,B,1,0,18,1,-0.1995157189667225,0.6383753776553942,1.0,-0.001198500394821167,-0.0013953149318695068,-0.006692707538604736
validation,scene_action,noisy,57,500,B,1,0,18,2,0.17069225013256073,0.7821682456505391,1.0,-0.00032892823219299316,-0.0013997554779052734,-0.004431784152984619
validation,scene_action,noisy,57,500,B,1,0,18,3,-0.029268741607666016,0.42929932613754374,1.0,-0.0006846487522125244,-0.0009146034717559814,-0.0014925003051757812
validation,scene_action,noisy,57,500,B,1,0,18,4,-0.38321028649806976,0.314114311453247,1.0,-0.0008446276187896729,-0.0025031566619873047,-0.0010922253131866455
validation,scene_action,noisy,57,500,B,1,0,18,5,0.28489623963832855,0.42894625377228635,1.0,-2.3543834686279297e-05,-0.0012392997741699219,-0.008102357387542725
validation,scene_action,noisy,57,500,B,1,0,18,6,0.22268342971801758,0.24267539709436836,1.0,0.0006116628646850586,-0.0004458576440811157,0.003958284854888916
validation,scene_action,noisy,57,500,B,1,0,18,7,0.4068528115749359,0.5891460290673209,1.0,-0.0016151666641235352,-0.001016870141029358,0.010327279567718506
validation,scene_action,noisy,57,500,B,1,0,18,8,0.46491366624832153,0.1888816726544672,1.0,-0.00036969780921936035,-0.00020048022270202637,0.0027047395706176758
validation,scene_action,noisy,57,500,B,1,0,18,9,0.12352198362350464,0.48078407297571873,1.0,-0.0023809224367141724,-0.0018272250890731812,-0.0051877498626708984
validation,scene_action,noisy,57,500,B,1,0,18,10,-0.3117842376232147,0.3407554657809133,1.0,-0.0012287497520446777,-0.0012798905372619629,0.0062645673751831055
validation,scene_action,noisy,57,500,B,1,0,18,11,-0.6453541368246078,0.5613776685607869,1.0,-0.000340878963470459,-0.0006413161754608154,-0.0014265179634094238
